 	se	vuoi	vivere	non	essere	grasso	bisogna	mangiare	poco	</S>
a31	0.45184946	0.49907494	0.024131764	0.0046551204	6.589604e-05	0.0021831098	0.0029296714	0.007938619	0.0015396819	0.0056318254
a20	0.026474707	0.8703655	0.05171517	0.03295976	2.378064e-06	0.013426104	0.0013774557	3.6581372e-05	3.3721667e-06	0.0036389271
a31	0.17389704	0.5042399	0.23745339	0.020341218	0.0008674984	0.036396187	0.008011323	0.00072395016	0.0005463618	0.017523143
a28	0.008828028	0.80547166	0.1291385	0.034418266	8.397357e-07	0.018709397	0.0024716079	5.3346113e-05	1.9100216e-05	0.00088918506
a37	0.010983738	0.46385068	0.2207656	0.14508653	0.0025917827	0.08979558	0.024611428	0.002089456	0.0010356245	0.039189488
a24	0.004968992	0.27308577	0.06629296	0.18984982	0.0055356435	0.1149507	0.07773063	0.014330815	0.009388702	0.24386594
a31	0.0030538507	0.0864517	0.052718006	0.2178301	0.00057294633	0.344148	0.061387036	0.036239084	0.0097459275	0.18785329
a20	0.09578821	0.6281732	0.06538739	0.06970768	5.1879244e-05	0.09503815	0.0020219174	0.0020658113	0.00040856184	0.041357305
a1	0.0012955848	0.0878709	0.35800505	0.43384597	7.965407e-05	0.07410587	0.0019449551	0.0026970033	0.0011316878	0.039023317
a31	0.008454296	0.041687302	0.13105708	0.22066826	0.00038568207	0.47197717	0.011296388	0.005920823	0.0032384268	0.10531455
a28	0.0128120575	0.10404518	0.37737426	0.455403	0.001370088	0.0264833	0.0017280367	0.0019280695	0.0012726078	0.017583296
a24	0.029609442	0.17519414	0.3987368	0.23506789	0.0010032547	0.04970314	0.020853039	0.019114703	0.00625686	0.06446078
a28	0.09404859	0.08689864	0.45057946	0.16053775	0.0025727383	0.12152072	0.0061869295	0.013649339	0.013387328	0.050618548
a24	0.038674206	0.23804289	0.365266	0.19982655	0.003091148	0.036066413	0.026800903	0.025070067	0.008637418	0.058524374
a46	0.06006524	0.19003142	0.25920123	0.17343165	0.009942919	0.052599095	0.017410405	0.03281713	0.099890955	0.104609974
a14	0.19513677	0.22120246	0.2886554	0.09107249	0.0112153785	0.085588805	0.030461567	0.031074692	0.0165491	0.0290433
a31	0.014689869	0.19909285	0.535598	0.109778725	0.023194224	0.013141594	0.015348323	0.028453358	0.04748356	0.013219452
a11	0.021943366	0.28298378	0.3997499	0.1488103	0.023301857	0.0144640915	0.014506667	0.022020135	0.056551334	0.015668493
a31	0.021094393	0.16198833	0.5622825	0.14179412	0.014582036	0.013385491	0.016503202	0.03043752	0.022073323	0.015859112
a47	0.0279845	0.21362674	0.42760178	0.17971067	0.021980584	0.017738193	0.014574991	0.021015666	0.058621936	0.017144997
a31	0.077497095	0.318013	0.34693784	0.2129089	0.0034356003	0.018813448	0.005278997	0.006093427	0.0054473807	0.0055743284
a24	0.17116241	0.1510382	0.4075854	0.18202601	0.0025183633	0.011633649	0.004504186	0.01969634	0.017503358	0.03233206
a1	0.026957879	0.20392829	0.5080519	0.17139141	0.008908097	0.014496685	0.018512849	0.01979256	0.014645483	0.013314837
a20	0.1735122	0.28021872	0.29446146	0.14091787	0.007609619	0.031384546	0.00729683	0.019027378	0.015110604	0.030460807
a31	0.021615876	0.24687107	0.48577985	0.14681129	0.011832983	0.012230745	0.014793444	0.021264968	0.028992236	0.009807568
a20	0.063859604	0.26586252	0.32774457	0.17492917	0.020979201	0.021748403	0.018407462	0.02309685	0.0606632	0.022709034
