 	puoi	non	parlare	di	questo	con	Anna	</S>
a31	0.17533237	0.20989062	0.3991595	0.0017568837	0.009208697	0.003435543	0.14790311	0.05331336
a20	0.009611821	0.067940935	0.82419354	2.3103097e-05	0.035936847	5.3326935e-06	0.030105008	0.032183427
a11	0.025008174	0.005913569	0.7858567	1.8417242e-05	0.17179468	3.8378494e-05	0.0029871152	0.008382915
a10	0.016198307	0.018201245	0.6766712	0.00015934587	0.19682765	8.40498e-05	0.012767579	0.07909055
a39	0.0044998075	0.0011633124	0.98333126	4.827464e-05	0.007840364	7.2314106e-05	0.0007517388	0.0022928792
a7	0.0038355403	0.0032964174	0.96672887	0.0007144275	0.010990611	0.00047151343	0.004688529	0.009274049
a37	0.1454902	0.026337147	0.5474701	0.021772297	0.06400546	0.010907404	0.08075068	0.10326672
a8	0.052760582	0.012148991	0.5047837	0.01997557	0.13858867	0.009524918	0.057718106	0.20449951
a18	0.001616148	0.0014397393	0.111851044	0.0036443041	0.045654856	0.008442657	0.17468494	0.6526663
a46	0.009566301	0.019909952	0.112136215	0.014315731	0.0772671	0.01243611	0.27871802	0.47565058
a31	0.043087192	0.050497163	0.10977315	0.06666084	0.05550579	0.0871194	0.1917253	0.39563113
a18	0.074011296	0.009400583	0.60292333	0.023703758	0.076514915	0.046783693	0.082026385	0.084635995
a24	0.05804132	0.117019475	0.10809392	0.084700465	0.11157411	0.10065702	0.23298839	0.18692528
a28	0.10556585	0.17796315	0.29331318	0.09460354	0.045280762	0.08197519	0.050067823	0.15123053
a31	0.040708464	0.07758599	0.27372015	0.13452838	0.12494732	0.1303588	0.10525593	0.11289492
a20	0.088611774	0.04422313	0.45169058	0.049089476	0.06780029	0.17022897	0.06506103	0.06329477
a31	0.06465136	0.099942036	0.18765816	0.10250274	0.09451103	0.229373	0.15320362	0.06815806
a3	0.15429938	0.069929	0.1874337	0.07246544	0.10270559	0.21085157	0.105154015	0.09716127
a31	0.06869841	0.0819582	0.16471283	0.10914048	0.0919239	0.31570664	0.09569208	0.07216745
a20	0.13785575	0.09748773	0.15825692	0.09746207	0.117751546	0.16523297	0.11539301	0.11055998
a31	0.08693211	0.0910662	0.12164963	0.09740132	0.09401682	0.29170376	0.12828046	0.08894969
</S>	0.18227099	0.10812637	0.13594924	0.10584103	0.11231382	0.12402331	0.11891201	0.11256323
