 	volevo	Maria	domani	di	venire	da	me	</S>
a20	0.8912161	0.015197775	0.0050294194	0.0004206309	0.06037275	0.015550141	0.004387424	0.007825861
a24	0.81013227	0.010759918	0.10269467	8.938657e-05	0.041256294	0.0002920137	0.0002190037	0.034556463
a31	0.3543314	0.0026377982	0.05133189	0.00011127406	0.07731973	0.0014822398	0.0009978814	0.5117877
a17	0.88483375	0.012551854	0.026321651	9.434666e-05	0.075682074	5.9348436e-06	2.448611e-06	0.00050788687
a31	0.42145142	0.02872502	0.10670055	0.0039008113	0.21782574	0.025626613	0.025084814	0.17068498
a37	0.75249386	0.017096156	0.1666268	1.6757707e-05	0.062465582	2.608149e-05	6.2889426e-06	0.001268502
a10	0.36147612	0.10908125	0.28011003	0.0061118994	0.2357697	0.001367299	0.0009541345	0.005129536
a31	0.112743825	0.23252727	0.3951923	0.0062679285	0.24217527	0.0026186362	0.0035394852	0.004935303
a20	0.72014415	0.060776047	0.035925608	0.00030890843	0.17860739	0.001523909	0.0016441128	0.0010698751
a33	0.17449358	0.01978168	0.6346577	0.0027831257	0.16270904	0.003496506	0.0012352401	0.0008430984
a20	0.08896096	0.02043376	0.6884924	0.0043999767	0.1880624	0.0041044294	0.0032129788	0.0023331267
a31	0.28013623	0.048621636	0.3730378	0.036834154	0.20069294	0.036053643	0.015592993	0.009030645
a5	0.537907	0.014674814	0.30603397	0.0065648737	0.06540019	0.034712918	0.030100198	0.004605945
a17	0.3607395	0.04465135	0.34470424	0.048667844	0.1395981	0.03889282	0.013405462	0.009340723
a11	0.49543294	0.039568707	0.27330363	0.049521446	0.08995355	0.030675165	0.01147586	0.010068705
a10	0.52645946	0.048867963	0.15467182	0.10216516	0.085153066	0.045108497	0.017879345	0.019694682
a31	0.21301146	0.03960524	0.10585376	0.1935301	0.24016307	0.111402385	0.05072665	0.045707326
a24	0.5426042	0.046087015	0.13552782	0.10638877	0.044381768	0.04651684	0.04409303	0.034400523
a46	0.35484138	0.084896445	0.241065	0.14424826	0.07651825	0.049864087	0.023537597	0.025028896
a20	0.36266115	0.16373254	0.15905593	0.105381906	0.07973039	0.053327188	0.032730147	0.043380667
a31	0.27473015	0.1442005	0.18960871	0.09512346	0.09204537	0.072461285	0.06338402	0.06844655
a20	0.22510403	0.108980134	0.11112172	0.11840765	0.107804395	0.1096216	0.11198771	0.106972806
a31	0.17994322	0.12160017	0.1437769	0.13936716	0.10977534	0.104307346	0.10017718	0.10105265
</S>	0.22891444	0.11076126	0.11141024	0.111344814	0.10877008	0.10951094	0.11101506	0.108273104
