 	devo	comprare	il	pane	ogni	giorno	</S>
a8	0.1890592	0.033941086	0.004395569	0.022874147	0.26417732	0.3458638	0.13968883
a31	0.40400368	0.0003029305	0.08115648	0.0623527	0.18491478	0.12198388	0.14528556
a10	0.5843716	0.0059612547	0.007430702	0.005903413	0.12462463	0.26750195	0.0042064646
a20	0.8805903	0.00018781517	0.0019864533	0.008015335	0.057972074	0.030526623	0.020721441
a10	0.92608905	3.177783e-05	0.0017047757	0.0011300341	0.01617055	0.0058791963	0.048994683
a31	0.60729104	4.37286e-05	0.14405333	0.0001552743	0.002334376	0.02343042	0.22269176
a14	0.85513276	6.920843e-05	0.0023590804	0.002911097	0.06716016	0.0139612155	0.05840643
a31	0.023324188	0.0023851122	0.2445633	0.0077369222	0.013109388	0.1125846	0.59629655
a37	0.107533984	0.00026200578	0.003418414	0.004588175	0.4376273	0.20544146	0.24112867
a31	0.012133273	0.009598467	0.2209189	0.006088102	0.021523187	0.203776	0.5259621
a46	0.041213807	0.002005097	0.014901277	0.0048680594	0.055769615	0.3200752	0.56116694
</S>	0.006559993	0.013339649	0.06951717	0.010687801	0.050420474	0.44905862	0.40041623
