 	io	nella	mia	vita	ho	sempre	lavorato	</S>
a8	0.3001934	0.3211747	0.025623025	0.053821813	0.0019646557	0.02575866	0.13284871	0.13861509
a31	0.007086946	0.051212717	0.004603922	0.9060639	0.0027078085	0.0064228596	0.016096506	0.005805382
a29	0.01415662	0.007479348	0.0069523514	0.30014575	0.02659916	0.065938674	0.5605033	0.018224865
a10	0.05005147	0.008494813	0.0013340672	0.8683475	0.0011912005	0.011809052	0.041714	0.017057827
a24	0.018167388	0.063692026	0.0052261683	0.86079454	0.0008697418	0.015799528	0.023012633	0.01243801
a31	0.0016013732	0.028222496	0.004486785	0.55494696	0.017732129	0.09645823	0.18428323	0.11226878
a24	0.0071898666	0.7622362	0.017001363	0.20593457	0.00082647405	0.003368602	0.0016438108	0.0017991423
a16	0.00037727336	0.01236774	0.0023187245	0.9472869	0.0068819053	0.012822585	0.008473013	0.009471793
a31	0.00658935	0.14223804	0.05558055	0.65765995	0.010475514	0.026281822	0.03264154	0.068533264
a20	0.0235013	0.113354936	0.006210026	0.7363948	0.0034303525	0.02288764	0.06833997	0.025880935
a31	0.000853265	0.029566247	0.008374883	0.79911864	0.027739871	0.056719057	0.0634083	0.01421974
a11	0.022944054	0.069672726	0.00421981	0.72701323	0.0049945065	0.053287283	0.09647968	0.021388719
a17	0.0035165013	0.27087155	0.065496616	0.41068414	0.049374983	0.0938901	0.09321152	0.012954592
a11	0.0046494785	0.292431	0.084682256	0.24141452	0.055646837	0.13952146	0.15375754	0.027896896
a17	0.02263633	0.24944994	0.1563682	0.37633538	0.03570642	0.062321045	0.0765234	0.0206593
a31	0.03853768	0.2151026	0.23895992	0.3046868	0.036328066	0.07421237	0.07846062	0.013711919
a20	0.0064184996	0.0125862425	0.012150263	0.8842945	0.0134945195	0.02408569	0.035523497	0.011446666
a31	0.020573478	0.07041972	0.13200022	0.2512039	0.12440689	0.21618275	0.15707648	0.028136544
a20	0.011903907	0.015292152	0.014555348	0.8448617	0.022700954	0.036711544	0.040558696	0.013415692
a8	0.019311756	0.050437357	0.12885503	0.29365596	0.14639308	0.21688835	0.10959526	0.034863114
a31	0.08255103	0.11766909	0.15680888	0.11286272	0.25051728	0.18911298	0.06547085	0.025007125
a24	0.49658784	0.039782926	0.033446442	0.13194257	0.1313392	0.04984323	0.07032616	0.04673166
a31	0.040771767	0.06490416	0.19916989	0.32414967	0.15914713	0.13012545	0.039763756	0.041968226
a10	0.07222065	0.05648912	0.045112714	0.43872458	0.19418961	0.06967098	0.081555925	0.04203636
a31	0.031274885	0.062650934	0.19415806	0.29279748	0.14606482	0.16028531	0.0640798	0.04868876
a11	0.06151366	0.044834457	0.054069232	0.38768977	0.22307059	0.10198103	0.08323226	0.043608986
a46	0.045990366	0.06736546	0.1788989	0.23437187	0.21075824	0.16965096	0.04942184	0.04354239
a6	0.099064104	0.1347458	0.13464047	0.15073726	0.28924984	0.0820993	0.049330734	0.060132537
a31	0.12755811	0.16915894	0.14931726	0.1656721	0.16977566	0.07709113	0.062060833	0.07936596
a26	0.39274716	0.08581557	0.08062934	0.09109721	0.09777201	0.08196204	0.08587026	0.08410648
a31	0.086073294	0.09361308	0.09957954	0.10819159	0.3485586	0.10315171	0.08018767	0.08064459
a8	0.22511357	0.106639974	0.09893636	0.14126047	0.119909525	0.10134942	0.106068134	0.10072254
</S>	0.11281513	0.12924454	0.12072862	0.13207297	0.18330607	0.12024509	0.105691336	0.09589628
