 	se	avevo	visto	nuvole	avevo	capito	che	stava	per	piovere	</S>
a31	0.11062592	0.035733704	0.0033975532	0.0010572955	0.0013407853	0.00057563157	0.00025560946	0.00023889352	0.00019689827	0.8415981	0.0049795886
a17	0.0022592463	0.011263176	0.014728414	0.0089528505	0.0063873064	0.0010187291	0.00020785391	2.4379991e-08	9.943409e-06	0.92963266	0.025539774
a31	0.00556812	0.00025760673	0.0046052923	0.00027036967	0.000661439	0.00044721496	0.0007981023	6.260969e-06	5.1706127e-05	0.9856593	0.0016745885
a17	0.0017559467	0.015886994	0.007598226	0.003547267	0.018440567	0.0011274727	0.0002625681	2.100721e-06	0.0016115946	0.9409991	0.0087681655
a20	0.014274213	0.0027240943	0.022137037	0.0027734002	0.0043110745	0.0017147475	0.0017158714	0.0003022671	0.00047280363	0.9463809	0.0031935072
a8	0.027516479	0.002277276	0.011137359	0.0016946825	0.0011065435	0.001048247	0.0008273563	0.001586018	0.0013428256	0.93986034	0.011602909
a20	0.033281215	0.0017923751	0.04658825	0.004039191	0.0035441169	0.002170305	0.0016188992	0.0022245625	0.029925356	0.8231954	0.051620353
a31	0.003628288	0.0017095787	0.037705474	0.003000095	0.00071246474	0.0015729503	0.0002245882	0.00046638702	0.012056785	0.8958526	0.043070737
a46	0.0112994015	0.005193956	0.0063621053	0.0034062923	0.0019921095	0.00023851363	0.00014543829	8.779583e-05	0.00026229746	0.93013245	0.040879585
a31	0.018861173	0.014007748	0.052150927	0.0136277815	0.004730621	0.012167311	0.004588295	0.0066412324	0.021623619	0.64451283	0.20708834
a35	0.060070608	0.0061435206	0.020654276	0.020336699	0.005185395	0.0014973783	0.0009134019	0.00040313386	0.001181712	0.7941539	0.08945998
a33	0.02142163	0.038696818	0.049722396	0.01987217	0.0144997155	0.031184401	0.022674091	0.026245479	0.014630338	0.4212497	0.33980325
a8	0.0028514822	0.0021920027	0.005826273	0.008212758	0.003240497	0.010465621	0.0018856855	0.0024596932	0.038683657	0.71120864	0.21297368
a24	0.046231125	0.12974522	0.054455295	0.07634183	0.0873319	0.15433244	0.14983484	0.15581487	0.012826025	0.04691144	0.08617496
a27	0.19519281	0.32671443	0.10246658	0.035602555	0.027689034	0.06351916	0.050391182	0.0853701	0.012521819	0.03704828	0.063484035
a31	0.06857329	0.15523419	0.08700993	0.066718556	0.068929315	0.12353944	0.12903138	0.20644301	0.013178017	0.023403803	0.05793911
a10	0.13662338	0.036310717	0.085480586	0.04128599	0.11736097	0.15803733	0.14834459	0.14979236	0.034802716	0.048364427	0.043596882
a11	0.028712338	0.07398187	0.051942464	0.07842936	0.100898325	0.1950777	0.20068133	0.13645893	0.011593115	0.02438319	0.0978414
a24	0.085027315	0.2177349	0.09651447	0.06469018	0.061210997	0.096938804	0.09697616	0.20514704	0.013538452	0.020530196	0.04169151
a28	0.15512593	0.38829872	0.114222005	0.04991789	0.038129907	0.04483017	0.036414914	0.13035162	0.013285102	0.014012742	0.015410988
a31	0.08005519	0.17395578	0.094019294	0.073715	0.06923536	0.07703342	0.07420111	0.27115247	0.017379384	0.02852317	0.040729795
a46	0.059899926	0.04438303	0.05201338	0.055770714	0.16694388	0.20822045	0.19300634	0.09765613	0.040091757	0.041388396	0.040625982
a31	0.033245824	0.05395126	0.06043522	0.10821501	0.14618805	0.16032359	0.1625504	0.19730748	0.02523956	0.025888909	0.026654731
a26	0.087217264	0.071889944	0.07561642	0.072092615	0.097921394	0.1400451	0.11769071	0.12493439	0.07023319	0.07155778	0.07080118
a31	0.03504136	0.037613038	0.038382404	0.055113174	0.16178593	0.19832525	0.19354676	0.17898305	0.033499636	0.033670995	0.034038473
a46	0.09870812	0.0805368	0.085143834	0.07983449	0.08719689	0.10139121	0.09352879	0.13159922	0.07979598	0.08150744	0.08075722
a20	0.036991384	0.038849544	0.039216798	0.050864857	0.15468888	0.19936876	0.18984027	0.18199188	0.035765033	0.036267325	0.03615537
a35	0.0462466	0.048178185	0.047422748	0.056529526	0.16599399	0.21766251	0.19784255	0.08777954	0.04423837	0.044100456	0.044005513
</S>	0.04396295	0.046055816	0.046186186	0.058906067	0.17783189	0.2205884	0.2049063	0.07449436	0.042425696	0.042393662	0.04224869
