 	la	madre	e	il	padre	non	è	non	è	che	li	dimentichiamo	mai	perchè	ci	hanno	dato	la	vita	e	amore	</S>
a20	0.076497324	0.013059171	0.17884746	0.09628187	0.03612409	0.0152409505	0.0016148846	0.01878997	0.0027457804	0.033322837	0.031766806	0.0220687	0.0049936064	0.2673688	0.003601881	0.13501915	0.00061054213	0.00032075334	0.019531509	0.013921927	0.018413221	0.009858783
a31	7.369672e-06	8.608666e-05	2.0631496e-05	0.0013025022	0.009902665	0.0009023314	7.3562154e-07	4.1783744e-05	5.796889e-07	0.000103291364	0.0008562735	0.00071787334	1.2264995e-06	0.333977	1.9075912e-06	0.3670443	1.8905308e-06	1.7668701e-06	0.25672296	0.0027150854	0.018551102	0.0070405877
a11	2.6534672e-05	0.0015431634	0.00094002334	0.002033265	0.00069892453	0.0014221257	0.00015274892	0.0021257915	4.4474564e-05	0.008974844	0.008864779	0.0038061435	7.750505e-05	0.16355087	7.773849e-06	0.5649249	0.00018884275	5.8125574e-06	0.23541804	0.0003214513	0.0047583235	0.000113655056
a5	0.0001611615	0.0020313172	0.0042597796	0.031965505	0.10474164	0.018818486	4.0337378e-05	0.0014899359	3.344631e-05	0.0026242088	0.0057974835	0.0039772894	9.711716e-06	0.24959232	6.739544e-05	0.19702615	0.00027201645	1.8249699e-05	0.28250545	0.008269102	0.06622655	0.020072397
a37	1.2315196e-05	0.00016647839	0.0004558616	0.0032625054	0.01420025	0.0029945655	3.7038244e-05	0.00028801433	4.0827912e-05	0.0011138358	0.008489317	0.0015142758	8.778949e-06	0.2625267	1.9407105e-05	0.26987356	0.00015932109	4.91671e-05	0.16105077	0.034656845	0.17255712	0.066523
a31	8.971334e-06	6.211018e-05	6.1656116e-05	0.0046120905	0.015421189	0.00050961465	4.975638e-05	0.00014742622	2.9473636e-05	0.00019204055	0.0017756452	0.0012321895	2.5386185e-05	0.15501966	1.9251996e-05	0.2162726	5.0287614e-05	7.788394e-05	0.19126049	0.030809367	0.32455003	0.05781287
a37	2.8576198e-06	0.00025235236	0.018973846	0.1412601	0.07154302	0.008102116	8.3826144e-08	0.0008349055	2.8898586e-07	0.0018173426	0.01270212	0.011958044	2.1091273e-06	0.33073637	9.081029e-06	0.33535007	3.4204163e-06	8.236425e-08	0.06074819	0.00012704064	0.005190534	0.00038600428
a18	5.408711e-06	1.39647755e-05	4.3085997e-06	8.408259e-05	0.00089924305	0.00020408769	4.07089e-06	6.913076e-05	6.055921e-06	9.9597484e-05	0.0010624855	0.00034662065	3.3278088e-06	0.14765817	7.0701435e-06	0.64455026	1.9683972e-05	5.747427e-06	0.19438589	0.0011098834	0.008766752	0.00069418503
a24	0.000105694045	0.0001299578	7.383131e-05	0.0012218242	0.004324144	0.0016427226	1.5535981e-05	0.00033641016	1.6875667e-05	0.0005960508	0.0032761856	0.010539862	7.785494e-05	0.110661104	4.94261e-05	0.3046158	3.0466166e-05	5.5461456e-05	0.35343736	0.008261101	0.16887406	0.031658225
a34	4.290507e-05	9.8239536e-05	0.000121418205	0.0002931683	0.0031354602	0.0002722095	3.3292552e-05	0.00022344496	3.4985387e-05	0.00059896056	0.006702333	0.0028665808	1.4719645e-05	0.101432025	1.2302899e-05	0.24223945	3.2677708e-05	2.1680162e-05	0.53851473	0.0020436535	0.0945382	0.0067275194
a46	0.00031629438	6.122729e-05	0.00029063137	0.0027451385	0.0182223	0.0002043767	5.52675e-06	2.2924176e-05	6.59709e-06	5.195579e-05	0.00013887024	0.0046340763	2.463344e-05	0.11931477	0.00014604835	0.20024003	0.000112397276	2.233862e-05	0.34387878	0.0021583817	0.11194046	0.19546218
