 	qui	nella	casa	ha	la	luce	accesa	significa	che	ancora	stanno	svegli	non	sono	addormentati	</S>
a31	0.16319333	0.0953281	0.0026625074	0.0013207595	0.00024733547	0.006568348	0.09584167	2.4476592e-05	0.0001566386	0.000105022875	0.00010749846	0.00018566877	0.00064771523	0.0011522309	0.6309513	0.0015074546
a37	4.8927053e-05	0.114282936	0.0074143144	0.001355719	1.4011981e-07	0.03988501	0.7601292	6.614607e-08	0.00039480248	0.0006737445	0.00067384116	2.5490775e-05	4.1877833e-05	8.1771117e-07	0.066985495	0.008087641
a31	0.000408871	0.02588636	0.0021048442	0.00016839532	1.9619668e-07	0.010806998	0.49924588	3.0229257e-05	0.0021074796	0.008577116	0.0131056765	0.00022369045	0.0002842818	8.021946e-05	0.36084172	0.076128006
a46	0.00011808088	0.0041079074	0.0013388059	0.00199188	2.2559473e-06	0.010344949	0.07402648	2.2062567e-07	0.00017081434	0.00011573263	0.00021445054	0.00014200225	0.0001402066	1.417307e-06	0.90545094	0.0018339123
a24	0.0005139845	0.032030396	0.0014171847	0.00039411563	2.734704e-06	0.0052233133	0.70218694	0.0020851202	0.03634786	0.049637116	0.10404956	0.009360934	0.0056928634	0.0021664829	0.018652586	0.030238913
a31	0.00026671478	0.11621975	0.002996335	0.00017255629	6.0527536e-06	0.0031136014	0.44054237	0.0008129304	0.008771498	0.015757423	0.037054904	0.005259424	0.005749494	0.006273395	0.054807484	0.30219606
a13	1.4202208e-05	0.97273916	0.0017535557	3.541427e-05	1.6194562e-07	0.00036286502	0.023939377	1.7187812e-06	4.4707926e-05	7.125594e-05	3.5791825e-05	3.05085e-06	5.8814976e-06	3.5753396e-06	0.00016171034	0.0008276704
a24	7.7930075e-05	0.0276788	0.0009635133	0.00016981704	3.426761e-05	0.00088739477	0.8376081	7.667683e-05	0.0050161504	0.002842714	0.0021377965	0.001090245	0.0008137649	0.00022636476	0.047990344	0.07238624
a31	0.0004984771	0.017981594	0.0025811729	0.00020800353	9.767225e-05	0.003209777	0.11238155	0.0005141494	0.0100751	0.015706968	0.019109646	0.01897689	0.023664646	0.0033827685	0.20166002	0.56995153
a13	0.00089554006	0.22954749	0.0020274674	0.0014519757	8.302886e-05	0.010270164	0.59665024	0.0011364562	0.04646218	0.044805646	0.038003653	0.0067181587	0.004867837	0.0005479153	0.0046512517	0.011881036
