 	voglio	che	Maria	è	di	venire	domani	</S>
a8	0.0053073363	0.0008922712	0.000113823386	2.8142113e-05	0.0009462952	0.9768578	0.008207223	0.007647114
a20	0.00014724123	1.6490266e-06	1.3496591e-05	4.4038416e-08	1.4660962e-07	0.9984927	0.0009165139	0.00042813492
a8	0.0004347951	9.3653995e-05	0.00012220924	3.9957925e-07	3.723336e-06	0.9935912	0.00015949033	0.0055944426
a20	0.0003257676	0.00016064958	0.00082475663	4.6662558e-07	1.5320331e-06	0.98423094	0.00038497188	0.01407102
a31	0.0039122445	0.006592121	0.032261036	1.9848538e-05	6.323706e-05	0.32039264	0.00459267	0.6321662
a28	0.00905302	0.07244864	0.12537214	2.086674e-05	4.175874e-05	0.24968243	0.02138687	0.5219943
a31	0.11108709	0.019756038	0.006675066	0.00085714896	0.0018256586	0.10882664	0.20492771	0.54604465
a18	0.2859996	0.028048564	0.16947436	2.2240958e-05	0.00022074414	0.108683616	0.27199852	0.13555235
a31	0.10234472	0.1283825	0.044109356	0.01784468	0.0272088	0.009056605	0.36110026	0.30995306
a3	0.31986377	0.008081558	0.0047894344	0.00022563257	0.001036784	0.17170227	0.30616155	0.188139
a31	0.16028881	0.22481032	0.1227302	0.076043606	0.047130983	0.014665947	0.14252359	0.21180655
a18	0.5099939	0.024526628	0.027861362	0.0058130645	0.009445295	0.14387865	0.14990261	0.1285785
a31	0.13953204	0.18124071	0.21040136	0.100233905	0.05319292	0.033414315	0.0981811	0.18380362
a17	0.3178626	0.070825644	0.092099436	0.05597824	0.06336841	0.13813691	0.14554642	0.11618236
a20	0.10634013	0.12014801	0.17287791	0.090845354	0.09099883	0.07288375	0.108061306	0.23784477
a31	0.12011203	0.124882	0.12242031	0.1135711	0.12231225	0.11089368	0.11531559	0.170493
a20	0.2622111	0.10228887	0.10240523	0.09953436	0.10187259	0.11097043	0.11265907	0.10805837
a31	0.12240372	0.1237146	0.1241808	0.120363146	0.12258479	0.119653106	0.12558135	0.14151844
a20	0.17349568	0.11714187	0.11874763	0.115944855	0.11663956	0.11956922	0.119915694	0.11854554
a46	0.12386013	0.12474209	0.1239776	0.122472234	0.12436554	0.12234125	0.12751552	0.13072559
a31	0.124959566	0.12542975	0.12502727	0.1241902	0.12529607	0.123974115	0.124462664	0.1266604
a46	0.1936108	0.11505924	0.115195595	0.113788396	0.114195414	0.11584294	0.11668361	0.115623966
a8	0.124491915	0.12492673	0.124308266	0.123758465	0.1248105	0.12373958	0.12645793	0.12750664
a39	0.12447479	0.12506904	0.12413694	0.123400636	0.124899305	0.12316243	0.124542	0.13031492
a31	0.12496012	0.12509246	0.12499634	0.12462331	0.12503116	0.12457531	0.12507957	0.12564172
</S>	0.18905184	0.115923375	0.11585883	0.11482419	0.11510026	0.11625838	0.11681184	0.11617128
