 	la	pasta	vuole	sale	</S>
a31	0.06990085	0.13930428	0.37452197	0.3730558	0.043217055
a15	2.97839e-06	0.98241067	0.01731172	0.00018812725	8.664701e-05
a31	4.484353e-05	0.19056895	0.78678846	0.013951066	0.008646641
a13	8.484675e-05	0.8070626	0.1811508	0.0071714194	0.0045302818
a31	0.00072292844	0.41801342	0.44135568	0.043709047	0.09619885
a6	0.0029460795	0.6041171	0.33412027	0.033643153	0.025173467
a31	0.07567725	0.8226946	0.06973776	0.014333428	0.01755696
a46	0.010331889	0.6874329	0.13971774	0.13234167	0.03017588
a31	0.09573452	0.5783836	0.04927578	0.14489007	0.13171598
a46	0.034309924	0.70990837	0.06775139	0.1304466	0.057583716
a20	0.033068992	0.21543425	0.025614345	0.41330865	0.3125738
</S>	0.06842615	0.16611302	0.066195406	0.30387226	0.3953932
