 	guardando	le	nuvole	capisco	che	piove	</S>
a8	0.09438284	0.0027971538	0.0010496671	0.03503049	0.1976502	0.36566442	0.30342525
a23	0.0007146756	0.00051323656	0.0017871065	0.7137864	0.016020192	0.14421853	0.12295973
a31	0.0036046016	0.009359006	0.010663065	0.08561459	0.0014133388	0.15833476	0.7310106
a17	0.002752946	0.007749262	0.0037715272	0.049838815	0.04675902	0.8133062	0.075822175
a31	0.13145511	0.09174469	0.12350079	0.07035318	0.0070573906	0.17109254	0.40479636
a10	0.006100787	0.03654403	0.0073369495	0.03164043	0.054229885	0.093024775	0.7711231
a20	0.0062258807	0.09190061	0.012543625	0.46260157	0.008278402	0.017359069	0.40109083
a8	0.007832137	0.012734728	0.0042614606	0.49980065	0.02037398	0.028369164	0.4266279
a17	0.0019059037	0.007174979	0.029527592	0.3637091	0.031998266	0.077543	0.48814127
a13	0.015748557	0.016112063	0.011345662	0.16252321	0.029613487	0.3261937	0.4384634
a20	0.16566847	0.23253413	0.092403635	0.07359883	0.0896894	0.1707957	0.17530982
a31	0.13766147	0.20943476	0.11982247	0.058696076	0.14804852	0.18092947	0.14540724
a37	0.06054949	0.025309382	0.05975533	0.39177984	0.059815653	0.18455222	0.21823806
a31	0.07835843	0.13161044	0.09696759	0.09224976	0.22344176	0.19172558	0.18564649
a0	0.06407884	0.05373794	0.10620637	0.29600492	0.070343144	0.23422796	0.17540087
a31	0.07471995	0.120583095	0.11683926	0.07332157	0.2419117	0.24878567	0.12383883
a10	0.10294165	0.09069057	0.13738066	0.23859079	0.105693646	0.1763007	0.14840204
a39	0.069117844	0.109735206	0.13705565	0.093051165	0.24737278	0.23734044	0.10632697
a46	0.14546488	0.17539622	0.155015	0.09698316	0.15310386	0.13802001	0.13601686
a8	0.13311797	0.1438676	0.118968256	0.1027893	0.15818888	0.1666336	0.17643441
a20	0.13958676	0.14268453	0.13103762	0.12666684	0.14858623	0.15007499	0.16136298
a8	0.1437538	0.14466645	0.14137186	0.13992538	0.14272273	0.14307815	0.14448169
a46	0.14093982	0.14292549	0.13491528	0.13210557	0.14656653	0.14710762	0.15543975
a8	0.14352532	0.14432746	0.14135246	0.14009096	0.14291643	0.14303423	0.14475313
a31	0.13987021	0.1415033	0.13460118	0.13232647	0.14742275	0.14753893	0.15673716
a20	0.17123684	0.13683762	0.13680108	0.13923289	0.13818626	0.137969	0.13973625
a31	0.14227247	0.14331806	0.13954328	0.1380165	0.14422297	0.144867	0.14775975
a28	0.16080709	0.13888426	0.13888057	0.14078161	0.13976707	0.1398484	0.14103101
a46	0.14132744	0.14229712	0.14386275	0.14070262	0.14463146	0.1432027	0.14397585
a23	0.14373797	0.14455178	0.14207585	0.14069836	0.14256391	0.14265966	0.14371248
a39	0.14287692	0.14367408	0.14082585	0.13955867	0.14352946	0.14360394	0.14593105
a31	0.14335108	0.14384682	0.14215793	0.1413409	0.14279956	0.14280419	0.14369956
</S>	0.15477677	0.14032584	0.14023808	0.1414928	0.14082241	0.14076494	0.14157918
