 	lo	sentii	ee	che	arrivava	</S>
a15	0.006736426	0.0033878565	0.0044995206	0.0046881945	0.03135708	0.9493309
a31	0.00020671607	0.022641858	0.8311419	0.00012311955	0.049932756	0.09595353
a46	0.014007314	0.00032733008	0.008718058	0.0019322949	0.7122798	0.26273525
a8	0.00074604	0.007367137	0.8941137	0.0002275862	0.05365071	0.043894842
a31	4.3105098e-05	0.0032555966	0.973957	0.00035761666	0.021800721	0.0005860311
a23	0.032790303	0.21838428	0.53203416	0.00073427457	0.18656848	0.029488534
a8	0.00018331822	0.00024310604	0.87518436	0.0006162026	0.12132457	0.0024485392
a38	0.0003652155	0.00033035435	0.8384311	0.0006212505	0.158194	0.002058069
a20	0.00051230687	0.002358075	0.5752835	0.0006925611	0.41246715	0.0086862855
a28	0.00022457255	0.0018127108	0.46027014	0.00045009595	0.52700526	0.010237212
a20	0.0045940345	0.042902723	0.21490307	0.0012444932	0.69877124	0.03758444
a23	0.0013376636	0.027826643	0.12735125	0.0009307331	0.78375787	0.058795854
a31	0.0026849534	0.119310215	0.04253934	0.0023757261	0.7581277	0.07496208
a29	0.00012244713	0.012424678	0.6731784	0.002016058	0.2955629	0.016695617
a33	0.011846106	0.13003089	0.04563269	0.026569884	0.5896071	0.19631326
a29	0.0013964665	0.04265242	0.019740466	0.0006022623	0.88877267	0.04683572
a27	0.03707986	0.28328797	0.05998519	0.10957968	0.30311084	0.2069565
a46	0.05037272	0.3912012	0.030593125	0.039517194	0.3026563	0.18565945
a20	0.10246375	0.61014605	0.032047603	0.056451112	0.12577106	0.0731205
a31	0.09782485	0.33645916	0.089396305	0.25447118	0.12408299	0.097765535
a7	0.06580696	0.1597004	0.2956907	0.07530371	0.32589006	0.077608205
a1	0.07006284	0.37005213	0.07048693	0.18038787	0.16012968	0.14888056
a20	0.14779404	0.3342803	0.079827815	0.23223254	0.13825697	0.06760828
a31	0.14927228	0.18328755	0.14666374	0.22465985	0.15380462	0.14231196
a20	0.15430664	0.15925558	0.19550474	0.15206799	0.18650319	0.1523618
a31	0.15376252	0.18692768	0.15075685	0.202033	0.15717009	0.14934988
a23	0.15766814	0.15853572	0.18719022	0.15254056	0.18928769	0.15477762
</S>	0.15997778	0.1758427	0.15823315	0.18745297	0.16235735	0.15613604
