 	ha	pensato	che	il	ladro	è	entrato	dalla	finestra	</S>
a31	0.121994	0.08357566	0.090427876	0.063190624	0.018372273	0.04483075	0.046829417	0.09687016	0.38669103	0.047218222
a28	0.001410363	0.31666964	0.049244046	0.048368018	0.00048973574	0.0004618591	0.00048606136	0.2142341	0.3251465	0.043489747
a31	0.0045772986	0.396527	0.13814004	0.193713	0.00026654333	0.00012825853	1.4060855e-05	0.027602434	0.109896004	0.12913534
a17	0.021163857	0.21621314	0.20201235	0.12292074	0.0038642897	0.00270625	0.0007820386	0.29734617	0.042979028	0.09001214
a31	0.017617384	0.6679364	0.03264005	0.15406397	0.0054431604	0.0041095167	0.0012000002	0.04120617	0.023026846	0.052756548
a20	0.0018676337	0.2302806	0.5039506	0.23936933	0.00011153953	2.5915382e-05	1.2918398e-05	0.004383945	0.0050839637	0.014913588
a31	0.023472888	0.28005672	0.006882968	0.034701336	0.0040761456	0.002729258	0.010113256	0.1776994	0.12624434	0.33402374
a20	0.0121851275	0.4459458	0.311455	0.2091366	0.0023838931	0.00032011294	0.00046718292	0.0036560611	0.008041183	0.0064090523
a35	0.0075365608	0.026964456	0.0027377056	0.002246878	0.0016237828	0.00068197725	0.009935897	0.40776604	0.41568482	0.12482182
a36	0.0026553583	0.012613757	0.00050505094	0.0008162742	0.0019540247	0.0008128112	0.0018404429	0.28771102	0.26009837	0.4309928
a31	0.03172043	0.022351593	0.01571015	0.01785161	0.022846933	0.005553965	0.04537939	0.57208264	0.23145065	0.03505263
a20	0.36297926	0.33459312	0.06644257	0.047778722	0.061368287	0.0043299524	0.007179604	0.048885837	0.04344266	0.022999987
a17	0.06945776	0.042594627	0.038969856	0.05391083	0.10181073	0.02825419	0.05894804	0.449528	0.11113469	0.04539132
a28	0.11747894	0.06486182	0.07956455	0.085897796	0.04193301	0.02673887	0.115782954	0.34432763	0.0757177	0.04769675
a31	0.13399853	0.07571256	0.0734837	0.107958324	0.12891822	0.05527724	0.099026375	0.1908452	0.07318744	0.061592396
a24	0.26565754	0.073478065	0.042255547	0.04290976	0.03927308	0.03530711	0.037018474	0.3441689	0.07571022	0.04422131
a31	0.10585881	0.08213279	0.080962375	0.09348496	0.10933523	0.07274411	0.09077825	0.19585657	0.0901433	0.07870361
a15	0.14980848	0.07524687	0.06561721	0.064198986	0.06526149	0.061298724	0.061425712	0.3106381	0.08068177	0.06582267
a31	0.10861508	0.09662489	0.09490974	0.10135767	0.098279886	0.0905953	0.099148616	0.11219078	0.100937285	0.097340755
a46	0.26533806	0.08320902	0.07789098	0.07585378	0.07603049	0.07177884	0.071425535	0.12947983	0.075965405	0.07302806
a41	0.10241625	0.09945209	0.09894218	0.10002469	0.099345915	0.097833686	0.09972999	0.102420546	0.10041044	0.09942421
</S>	0.102886945	0.09932187	0.09927944	0.09939161	0.09890144	0.09870922	0.0994447	0.10261375	0.10007185	0.09937909
