 	i	bambini	piccoli	vengono	vestiti	dal	padre	e	dalla	madre	</S>
a31	0.7255891	0.016417075	0.0015578031	0.00015638338	0.0067730253	0.0018829654	0.002178528	0.025354281	0.069962025	0.081935994	0.068192795
a28	0.017210137	7.009812e-05	0.0014249524	5.966914e-08	0.023954509	0.21025062	0.19722687	0.2520394	0.17609543	0.0720713	0.049656615
a37	0.37124905	6.15723e-06	0.011755372	1.4000419e-06	0.012514143	0.4370482	0.046432495	0.0011372311	0.053092927	0.035784934	0.030978164
a31	0.1433964	1.8806015e-05	0.026532937	7.213191e-06	0.022842122	0.31328794	0.055822097	0.001430865	0.0702383	0.2564185	0.110004805
a17	0.29111105	2.8907043e-05	0.0022956221	5.755574e-08	0.009871265	0.4077282	0.033267785	0.015159197	0.104686774	0.08348471	0.052366406
a31	0.00781166	5.7529403e-05	0.0005791466	1.418983e-05	0.027806848	0.5715722	0.13785245	0.01588123	0.04940508	0.030620456	0.15839928
a28	0.077590816	4.1545452e-05	0.0096587045	2.5093814e-07	0.009142001	0.547389	0.004403342	0.015402276	0.06118874	0.0899315	0.1852518
a17	0.013115728	0.00030645443	0.0007442729	5.1018487e-05	0.012274245	0.39475617	0.115150094	0.029543055	0.20656058	0.0332578	0.19424066
a20	0.022210043	0.00052673166	0.0010279539	0.00062296254	0.018530466	0.54291713	0.18231758	0.016036015	0.084558	0.021399252	0.109853834
a31	0.00825856	0.00059306173	0.0010919232	0.00030651543	0.0057577444	0.32057896	0.21111117	0.07014703	0.2610577	0.053349376	0.067747936
a37	0.20306256	0.0005777152	0.0020315144	7.486317e-05	0.002505678	0.06522908	0.05287321	0.027596246	0.2398309	0.29559124	0.110627055
a31	0.016387334	0.004134596	0.0043653133	0.0030894484	0.014818623	0.22150853	0.1889906	0.15004034	0.13979803	0.15086882	0.105998345
a18	0.19263	0.005167839	0.022080243	0.0028011866	0.011665513	0.21634564	0.24243708	0.039764337	0.13758823	0.072539315	0.056980543
a8	0.0076735783	0.002717044	0.0034339842	0.0024153725	0.012811863	0.09858546	0.17443411	0.25131354	0.2107716	0.17451364	0.061329845
a31	0.03268978	0.01231052	0.0152796	0.012614311	0.057528608	0.12762646	0.25232834	0.14486378	0.17546816	0.102955066	0.066335365
a24	0.36124557	0.05399569	0.055466577	0.046390843	0.049249038	0.06018188	0.08999286	0.058719404	0.07751864	0.07960678	0.06763269
a37	0.038554113	0.03081392	0.03230004	0.030254196	0.048462585	0.1574086	0.15789422	0.14787	0.17056032	0.106783405	0.079098545
a31	0.08110431	0.06698886	0.067434214	0.06622913	0.078016594	0.15782136	0.122711584	0.08808964	0.10612088	0.078752466	0.08673105
a30	0.15867355	0.08072164	0.08527026	0.077158496	0.080175996	0.0855136	0.08984064	0.083290055	0.08740868	0.08822422	0.08372281
a24	0.07471178	0.07221053	0.07261494	0.07196057	0.07652598	0.119088195	0.12899858	0.09535482	0.11680933	0.08609054	0.085634775
a46	0.0912981	0.0801057	0.08039147	0.07962752	0.08695656	0.13686503	0.09283052	0.08773641	0.08900271	0.08553759	0.08964844
a31	0.07937123	0.074660845	0.07531721	0.07467466	0.08442435	0.16919985	0.088285305	0.08850735	0.08675773	0.08548488	0.09331654
a8	0.1855654	0.08253771	0.08237777	0.07910506	0.079782985	0.08202922	0.08171316	0.08026133	0.08131514	0.083262056	0.08205019
a31	0.07367389	0.0679555	0.06880193	0.06774896	0.08227103	0.18407646	0.08041368	0.09897732	0.08621436	0.09739581	0.09247105
a3	0.19245942	0.082478225	0.08197697	0.07855295	0.079103686	0.08048452	0.08044324	0.07974236	0.08060266	0.0827865	0.08136944
a39	0.082458645	0.08051609	0.08090217	0.08042292	0.08514045	0.12849659	0.09536642	0.09246158	0.09400366	0.09014811	0.090083316
a31	0.0924396	0.087776	0.08787198	0.08758952	0.08975426	0.10354047	0.091511935	0.089789525	0.09029204	0.08918361	0.09025106
a28	0.13473704	0.087094545	0.08692627	0.08505218	0.085690975	0.08703792	0.08647101	0.08622201	0.08650682	0.08765216	0.08660901
a31	0.08218898	0.081309885	0.08144833	0.08121456	0.08283296	0.09998654	0.11749876	0.091774866	0.107919425	0.085914426	0.08791124
a17	0.11006202	0.08789297	0.089477226	0.08699169	0.08782829	0.0905734	0.09274747	0.08809421	0.08929003	0.08880377	0.088239
</S>	0.085492656	0.08421298	0.084442504	0.08406855	0.08675768	0.109014	0.097970344	0.09235836	0.09581812	0.09033976	0.089524984
