 	avete	cucinato	le	verdure	</S>
a39	0.56135356	0.2134231	0.030634677	0.09934992	0.09523877
a31	0.9990275	1.7126056e-06	0.0004203977	0.0004805151	6.994864e-05
a35	0.9945604	0.0024571451	0.0011257766	0.0016357317	0.00022086738
a31	0.76727915	0.0008071983	0.02560566	0.033556085	0.17275184
a20	0.9974934	0.00088496687	0.0013595489	0.00014871736	0.000113490496
a31	0.76568097	0.050352808	0.12049604	0.040085007	0.023385167
a20	0.8159872	0.0055180183	0.113543704	0.034078576	0.030872459
a39	0.08123497	0.3679499	0.48386127	0.026938217	0.04001567
a28	0.3621557	0.1712377	0.16357608	0.16907269	0.13395788
a31	0.09464904	0.35979325	0.37789673	0.06593443	0.1017266
</S>	0.08791549	0.038386412	0.04379336	0.5928116	0.23709309
