 	Marika	è	che	si	sposa	domani	</S>
a27	0.7985714	0.0029258411	0.0014738735	0.0013348573	0.017624259	0.11973266	0.058337126
a37	0.81538415	3.3580076e-05	0.0006232212	0.03360962	0.0013162732	0.0032947857	0.14573841
a31	0.2574758	0.00013475129	0.0009442692	0.010354114	0.100301385	0.17991547	0.45087418
a11	0.9391816	0.002333757	0.0004888964	0.00051589066	0.005248763	0.015612305	0.03661872
a31	0.24364047	9.4214054e-05	0.001206622	0.0040543457	0.0044498434	0.010757977	0.7357965
a37	0.91179204	7.2160838e-06	0.00056242995	0.0014738202	7.820994e-05	0.002350921	0.08373545
a31	0.2720363	0.004375719	0.0074733933	0.0029754562	0.0011924325	0.3619516	0.3499951
a6	0.36889526	0.0012251764	0.026664184	0.0059460215	0.0016874846	0.44379956	0.15178232
a20	0.74673253	0.009158804	0.023762519	0.0066220774	0.0058064978	0.08525688	0.1226606
a31	0.5120465	0.027722845	0.16878386	0.011649262	0.011280348	0.19753958	0.07097759
a20	0.5170188	0.03497842	0.07335851	0.049478807	0.0622664	0.183942	0.07895704
a31	0.28529593	0.036501165	0.13852385	0.021279087	0.07680804	0.30833495	0.13325699
a0	0.5054789	0.05583018	0.0731667	0.06486329	0.07769548	0.14496447	0.07800091
a20	0.15887773	0.050064094	0.11723315	0.034528825	0.12851033	0.355108	0.15567793
a31	0.22174075	0.11902297	0.15196493	0.110987335	0.1170573	0.14508618	0.13414057
</S>	0.221638	0.110115424	0.11394766	0.11426542	0.13422783	0.18079701	0.12500867
