 	mia	sorella	quest	anno	che	vienne	studierà	per	medico	</S>
a10	0.51122767	0.017798135	0.027747227	0.027917633	0.030263294	0.029603718	0.12313632	0.011982127	0.12770543	0.09261848
a31	0.074805155	7.5069083e-06	0.25478366	0.53352237	0.05256308	0.00028270713	0.0028919682	0.00082796405	0.040022075	0.040293515
a1	0.04799433	0.0031607368	0.007883999	0.017272523	0.04217122	0.0024753178	0.018878995	0.026605833	0.82361704	0.009940024
a28	0.072969146	1.4158718e-05	0.5117745	0.3276472	0.016412776	3.734116e-05	0.000959935	0.0004564938	0.027946895	0.0417815
a24	0.035941307	2.1397902e-05	0.20097637	0.38635978	0.020326918	0.00011573821	0.0019235867	0.0005901843	0.09155644	0.26218835
a31	0.012159839	5.4219337e-05	0.014872008	0.63746446	0.0070614265	0.00046498067	0.0038964	0.0038609197	0.09851466	0.22165114
a18	0.23745167	1.4528949e-05	0.051338274	0.5569559	0.0059292903	0.00011516413	0.012638082	0.0003654851	0.021059042	0.11413261
a24	0.008217451	0.00044162915	0.002476369	0.06158136	0.011019501	0.00089771056	0.0848103	0.12024548	0.40985408	0.3004562
a13	0.060304377	0.0026377826	0.0014750605	0.036685556	0.0046115187	0.0025162792	0.548935	0.17120159	0.11408857	0.057544325
a18	0.037297152	0.0041284557	0.0035935892	0.024571031	0.0046629645	0.004687934	0.709483	0.021263685	0.13758233	0.052729808
a31	0.03830905	0.005193592	0.0018013702	0.003398429	0.0013268014	0.0028434447	0.7414906	0.03376476	0.14252065	0.029351283
a24	0.12987114	0.0028767127	0.0103946915	0.09490509	0.014146153	0.0040490306	0.20242499	0.061853886	0.36869133	0.11078697
a11	0.03133169	0.010322816	0.006739013	0.005360056	0.0036749893	0.008188354	0.8512049	0.0104145	0.045725185	0.02703857
a31	0.08130992	0.010234672	0.0066809477	0.0063034385	0.0044386024	0.008610719	0.8207564	0.01274243	0.024869839	0.024053052
a39	0.10483696	0.020624023	0.034485154	0.08040214	0.047544286	0.034096785	0.44016445	0.044514213	0.1425667	0.050765317
a20	0.03311475	0.015295928	0.022490097	0.031114127	0.028519163	0.036420118	0.7170705	0.025421944	0.03604555	0.054507826
a31	0.03174525	0.015363801	0.02572653	0.046646435	0.0379649	0.043568254	0.70404303	0.02028819	0.03941856	0.0352351
a17	0.11890818	0.03886092	0.047022164	0.062317424	0.0545372	0.047207467	0.43752742	0.04979193	0.087556735	0.056270543
a20	0.05043705	0.03760064	0.06493586	0.12971385	0.13022502	0.13084322	0.27224335	0.04656575	0.05516462	0.082270645
a31	0.060448684	0.052695826	0.06195517	0.13344936	0.14319704	0.12463215	0.25189018	0.05233184	0.05825747	0.06114222
a24	0.17005396	0.07236955	0.07639857	0.081360914	0.0788571	0.07562337	0.21064046	0.0736136	0.08373011	0.077352375
a20	0.06839503	0.063275576	0.073656626	0.1505547	0.16491292	0.14202398	0.11925951	0.06987276	0.06866705	0.07938185
a8	0.0785938	0.074273005	0.07903968	0.12582415	0.13623895	0.11893039	0.15880685	0.073655374	0.076437995	0.07819979
a20	0.060169134	0.056147374	0.074958146	0.17187601	0.18640319	0.16393112	0.103367	0.0542066	0.058251996	0.07068943
a31	0.09250283	0.09081875	0.09325271	0.11527808	0.12106805	0.11180063	0.10165904	0.09022963	0.09090073	0.0924896
a24	0.19355473	0.08748407	0.08985333	0.091773495	0.0899914	0.08832675	0.095595114	0.08689437	0.08845556	0.08807122
a37	0.08385935	0.082205206	0.08757711	0.13180828	0.14309455	0.12542857	0.09369864	0.082367495	0.08287145	0.08708939
a46	0.08885057	0.086357735	0.0900826	0.12392845	0.13279565	0.11898935	0.09819136	0.08559095	0.086168684	0.08904465
a31	0.07404506	0.07207119	0.08186979	0.1511672	0.16667736	0.14203933	0.08788893	0.07137814	0.072998255	0.07986475
a28	0.13675684	0.093119815	0.09654271	0.098124966	0.09486466	0.09387058	0.10536935	0.093021475	0.09440492	0.093924664
a24	0.07470696	0.07334756	0.081945226	0.14425902	0.15865344	0.13552862	0.090097286	0.078860685	0.07706283	0.08553848
a31	0.08690884	0.08218028	0.08697136	0.13031964	0.14113103	0.12418784	0.09964984	0.0811705	0.08185973	0.08562087
a17	0.113592796	0.095471725	0.097020514	0.10011497	0.09960129	0.098088354	0.10774255	0.09549813	0.09658256	0.09628716
a31	0.08015301	0.07875173	0.085732386	0.1393239	0.15254122	0.13175082	0.088064775	0.07898022	0.07968108	0.08502092
a46	0.11057749	0.096133344	0.09781275	0.09867114	0.09703028	0.096561335	0.11287743	0.09623516	0.09740038	0.096700676
a8	0.083442666	0.082094185	0.087765306	0.13320474	0.14477894	0.12658349	0.089752235	0.082199164	0.08295169	0.087227605
a31	0.08339004	0.081956856	0.08756471	0.13261871	0.14404908	0.12605277	0.094676405	0.08122373	0.08228673	0.08618101
a8	0.13109961	0.095725365	0.097797506	0.09828482	0.09629011	0.0957471	0.097515866	0.09551271	0.09605366	0.09597327
</S>	0.0839515	0.082057625	0.08762104	0.1343185	0.14622076	0.12779997	0.08903398	0.08084108	0.082054496	0.08610102
