 	può	che	sono	ancora	svegli	</S>
a31	0.7374337	0.004799428	0.007952743	0.022018997	0.12880692	0.09898826
a7	0.65767145	0.06617899	0.0010803341	0.103650324	0.063214384	0.1082045
a31	0.92637753	0.009592333	8.149668e-06	0.04544978	0.005392997	0.013179268
a7	0.7001381	0.060075324	0.00020820313	0.15967982	0.01714369	0.062754825
a31	0.18666151	0.42582592	0.00015232753	0.25372145	0.03905577	0.09458309
a37	0.14338095	0.5482611	0.0002036262	0.10122022	0.053407058	0.15352692
a31	0.06717032	0.42012814	0.26451653	0.052153397	0.07857306	0.11745845
a39	0.931015	0.028937584	0.009713808	0.0092503475	0.008303084	0.0127802305
a31	0.22363333	0.21842788	0.18193334	0.13079944	0.12411722	0.12108882
a20	0.6169338	0.08916112	0.07317985	0.082257286	0.068227775	0.070240125
a31	0.2795479	0.16247208	0.15613677	0.14302604	0.13224466	0.1265725
a46	0.35082886	0.13557608	0.12603717	0.13124327	0.1269184	0.12939622
a8	0.21813565	0.16211331	0.16042645	0.15636264	0.15261588	0.15034612
a46	0.32643238	0.13650957	0.13425279	0.13444625	0.13395658	0.13440241
a8	0.2753024	0.14497045	0.14426458	0.1445527	0.14508054	0.14582933
a31	0.24552706	0.15100136	0.1507674	0.15058374	0.15091269	0.15120772
a20	0.80122393	0.0405774	0.03918176	0.03974394	0.039401572	0.039871346
</S>	0.19939479	0.1601846	0.1600081	0.15994982	0.16014183	0.16032092
