 	sapeva	che	fa	freddo	e	non	aveva	di	nuotare	</S>
a31	0.19819497	0.15123688	0.05317629	0.011645354	0.007801622	0.10628247	0.1054606	0.09129902	0.20502706	0.069875725
a20	0.0028650959	0.24996316	0.12134681	0.45233896	0.08470379	0.028422689	9.012045e-05	7.2786446e-05	0.00023948887	0.059957188
a31	0.09757086	0.03186417	0.7584357	0.08667952	0.0028949445	0.0033457032	0.00080354797	0.0015640446	0.0043530543	0.012488331
a29	0.003164785	0.18391208	0.08524605	0.6496047	0.043777328	0.023868853	6.0917657e-05	7.0584894e-05	0.0005540893	0.009740665
a15	0.012695915	0.010229961	0.8912631	0.023078274	0.0034402076	0.0008711319	0.00045477506	0.005944384	0.017424965	0.034597304
a31	0.00933911	0.018089304	0.10460708	0.37490043	0.12014079	0.020876562	0.004925187	0.046344094	0.06677917	0.23399825
a18	0.03974839	0.01606366	0.81739557	0.040045433	0.0068072523	0.0070221457	0.004237326	0.018324206	0.018552782	0.0318032
a46	0.0066536795	0.0057280515	0.8930386	0.01427458	0.005241083	0.0046519767	0.004343701	0.015086498	0.019584807	0.031397056
a31	0.005489153	0.0050080935	0.3842044	0.073288165	0.04721684	0.039273888	0.037063323	0.13065676	0.19182877	0.08597059
a37	0.14504135	0.0073062354	0.41006982	0.011352091	0.007025667	0.026893174	0.042262368	0.16673091	0.16884017	0.014478201
a31	0.015646333	0.022059185	0.07735461	0.022620972	0.020126227	0.098578654	0.16095324	0.2908861	0.24553254	0.046242204
a41	0.11522117	0.0087553	0.686447	0.011974314	0.0059831473	0.016011855	0.015877344	0.047414016	0.08087455	0.011441279
a31	0.023871098	0.02803608	0.10717973	0.059779342	0.051631004	0.14445405	0.11131205	0.19360492	0.22289868	0.057233
a3	0.1419565	0.04129098	0.31952643	0.036624923	0.040583804	0.07590533	0.061876897	0.07675805	0.16838406	0.037092995
a31	0.04056719	0.04222474	0.10085158	0.046900876	0.057862405	0.14755742	0.098111436	0.11671707	0.2904333	0.058773942
a23	0.116966575	0.07505361	0.17890196	0.072406836	0.07649466	0.098853335	0.08654434	0.087113716	0.13773622	0.06992871
a29	0.05558002	0.054548685	0.052740473	0.059954476	0.08004179	0.15588991	0.11052858	0.10335462	0.26631916	0.061042245
a46	0.09657822	0.095771454	0.10805215	0.09576944	0.09687377	0.10292116	0.09918998	0.09896812	0.110356174	0.09551952
a23	0.09260335	0.091259	0.09545946	0.0920381	0.09541287	0.10931213	0.10105363	0.10021617	0.12966958	0.09297571
</S>	0.09442991	0.093626454	0.094184555	0.09438615	0.097062595	0.10720862	0.10125885	0.100512445	0.12220674	0.09512371
