 	non	deve	parlare	davanti	a	Anna	di	questo	</S>
a31	0.06799787	0.06288643	0.08556298	0.00017702796	0.0005542985	0.005490921	0.009728469	0.6287291	0.13887289
a28	0.006229463	0.0035933228	0.20717451	6.161443e-06	4.6830373e-05	0.00076510047	2.6617825e-05	0.055652443	0.7265056
a37	0.0005651462	0.010672521	0.97769517	4.6140605e-05	0.00023369312	0.00103101	0.00013808014	0.0021717672	0.007446443
a20	0.008882502	0.10382615	0.82804763	0.00070739887	0.0038905048	0.0044240225	0.0014609247	0.010818837	0.037942078
a37	8.47518e-05	0.00010544656	0.99341136	1.2562799e-05	0.00020937041	0.00076619734	0.00077541755	0.0003588944	0.004275925
a24	0.0012070648	0.0007263379	0.8400054	0.00022475999	0.0014673128	0.020548765	0.014090845	0.022995118	0.09873448
a21	0.002442385	0.0005554322	0.232341	0.0010509327	0.0033455857	0.15325129	0.03495919	0.09344997	0.47860417
a28	0.005826027	0.002560365	0.61299425	0.0015813023	0.005723813	0.12721835	0.05881117	0.0700053	0.115279414
a24	0.0066922545	0.0040836115	0.6447526	0.0031164284	0.007182658	0.07857661	0.0696849	0.07214358	0.11376739
a31	0.06825181	0.022317046	0.2969786	0.021063082	0.024069665	0.1158958	0.19950657	0.105120555	0.14679693
a20	0.016840052	0.03887568	0.7787626	0.010375052	0.012276064	0.019253045	0.030577492	0.029375814	0.06366421
a24	0.027917508	0.06312222	0.20745434	0.10071369	0.043431327	0.06592832	0.098147124	0.17421857	0.21906698
a20	0.049577557	0.15020248	0.5861153	0.053345717	0.030035969	0.017572973	0.041727945	0.028788012	0.042634062
a33	0.03551038	0.1338033	0.14311121	0.05252671	0.03658537	0.04424998	0.06009251	0.3594043	0.13471621
a20	0.056092456	0.20348588	0.1572015	0.10738036	0.048616342	0.048753217	0.06009996	0.21080068	0.10756957
a31	0.059952814	0.09280097	0.09898132	0.06308844	0.06661865	0.070477225	0.102265425	0.22159655	0.2242185
a3	0.091895156	0.10490713	0.13817559	0.08208743	0.0838525	0.09475582	0.10560034	0.15086702	0.14785899
a20	0.07039514	0.098077014	0.09192787	0.07281364	0.074120715	0.0760645	0.10011695	0.18337566	0.23310855
</S>	0.090395	0.112926856	0.10439347	0.09180783	0.089916095	0.08927509	0.10160359	0.12962027	0.19006178
