 	se	avessi	visto	le	nuvole	avrei	capito	che	pioverà	</S>
a23	0.3720446	0.31920168	0.19343212	0.050831106	0.010792204	0.018378021	0.0069943755	0.010686203	0.010392013	0.007247699
a31	0.08407115	0.0048349253	0.72149056	0.045646813	0.055570524	0.00022647249	0.011877151	0.020560509	0.0005252969	0.055196594
a13	0.06804497	0.13628566	0.13875388	0.42085844	0.17083181	0.018281361	0.033808976	0.002915884	0.00012490629	0.010094063
a37	0.45621973	0.02237325	0.21759355	0.04922602	0.056666326	0.0026379996	0.023080738	0.013882079	0.0005210361	0.15779924
a31	0.1665975	0.006158285	0.34982884	0.018157458	0.05396243	0.002714552	0.08484495	0.021575373	0.0024767774	0.29368386
a39	0.012391193	0.048397735	0.67636204	0.21381828	0.042503897	0.00033573457	0.0036705085	0.00037129555	7.4160557e-06	0.0021418077
a20	0.26026127	0.0240165	0.35021517	0.07999417	0.092366554	0.008116587	0.027619816	0.03900583	0.022253187	0.096150875
a31	0.118323855	0.01424986	0.13491155	0.06892304	0.09696209	0.013261143	0.026373534	0.070860885	0.11011266	0.3460214
a0	0.22161958	0.018662283	0.40316164	0.11784796	0.0962192	0.06902139	0.016183006	0.0059866225	0.034520224	0.016778085
a31	0.107218415	0.015961492	0.056237634	0.024655672	0.020072695	0.0051982226	0.04536771	0.013427268	0.10407149	0.60778946
a20	0.3850036	0.03164781	0.31404236	0.0647822	0.056847148	0.043957237	0.010801133	0.011337467	0.057135753	0.024445271
a24	0.08702804	0.049109966	0.09325657	0.049327385	0.04899816	0.09986553	0.1749465	0.047619987	0.08150538	0.2683425
a31	0.1116467	0.021928212	0.06199478	0.018409174	0.0073782667	0.0022225396	0.021755947	0.0065825237	0.14636295	0.60171896
a10	0.21782221	0.023374472	0.11274869	0.02933964	0.033194654	0.15777461	0.10439191	0.0377784	0.14936063	0.1342148
a27	0.06361424	0.09113153	0.08750772	0.061344426	0.05527618	0.27335903	0.12527636	0.1253825	0.060296685	0.05681131
a37	0.073126316	0.06010654	0.12844843	0.061064728	0.05615212	0.17901936	0.14050855	0.14230914	0.095339775	0.06392501
a31	0.043378003	0.048025604	0.08793135	0.1045538	0.103120506	0.2440207	0.101782344	0.11785472	0.11793163	0.031401426
a18	0.18185851	0.03430309	0.11083358	0.08570765	0.08815128	0.14851128	0.07356779	0.05759377	0.16023815	0.059234828
a11	0.039556403	0.045001972	0.06369651	0.118135504	0.12473313	0.253582	0.08625241	0.09442795	0.14190166	0.032712445
a31	0.0538149	0.053408023	0.0638997	0.11109214	0.12025862	0.23081674	0.06721674	0.07194378	0.18618312	0.04136627
a28	0.13385202	0.059736177	0.08716847	0.09035416	0.09731247	0.1884152	0.06675246	0.06419081	0.14806293	0.06415532
a31	0.07921769	0.08433434	0.08795819	0.075072214	0.07800382	0.19179687	0.058320284	0.060825143	0.23306967	0.05140174
a20	0.123531364	0.07561295	0.089585595	0.08450467	0.08815534	0.15550885	0.07399787	0.07148438	0.16094881	0.07667019
a3	0.09541824	0.09511551	0.0963923	0.092577115	0.09517249	0.15450025	0.080364004	0.08056521	0.1333375	0.07655731
a28	0.096176505	0.09658995	0.09760725	0.082366176	0.08250454	0.11459604	0.07606969	0.07648038	0.20320915	0.07440028
a20	0.14698032	0.16423601	0.16863401	0.063809395	0.059051197	0.14226407	0.040784378	0.039633457	0.13831773	0.03628946
a31	0.14935322	0.16085638	0.16423373	0.066746496	0.06263201	0.13205513	0.046708506	0.045374654	0.1287439	0.043296058
a46	0.117279775	0.08279157	0.08854211	0.08281526	0.08431184	0.12319637	0.07786351	0.076926574	0.18661924	0.07965375
a23	0.12904347	0.11546861	0.116488606	0.089396894	0.08933637	0.1347598	0.077436686	0.07698164	0.09625045	0.0748375
</S>	0.11566563	0.11036155	0.11090576	0.09127767	0.09076241	0.11244983	0.085018665	0.08473617	0.11478785	0.08403442
