 	guardando	le	nuvole	capisco	che	piove	</S>
a31	0.09438284	0.0027971538	0.0010496671	0.03503049	0.1976502	0.36566442	0.30342525
a13	0.007880032	0.037509196	0.092708915	0.0703115	0.005748339	0.10070217	0.6851399
a24	0.00024088111	0.008592772	0.006324648	0.34326926	0.006184416	0.033244915	0.6021431
a41	0.00045909785	0.029446479	0.038686648	0.07446926	0.0014919252	0.05038403	0.80506253
a31	0.0015391585	0.0070012743	0.0040877503	0.5391711	0.029378606	0.043853905	0.37496823
a41	0.041823026	0.095870994	0.047417644	0.15010318	0.09003627	0.11611116	0.45863768
a46	0.0008319063	0.0022860183	0.014065744	0.45836827	0.01567665	0.13079363	0.37797773
a31	0.008133819	0.00630288	0.030137168	0.12582411	0.030013949	0.26285142	0.53673667
a20	0.0046423967	0.0045522056	0.021778045	0.8748829	0.008994862	0.058746576	0.026403004
a15	0.023090295	0.04586233	0.033504993	0.15447082	0.05854279	0.28114128	0.40338743
a31	0.05545735	0.05437558	0.03146975	0.093297206	0.030664217	0.38991538	0.3448205
a20	0.015625935	0.01129539	0.038496092	0.7624026	0.035146285	0.07481524	0.062218335
a31	0.06611304	0.12526348	0.061070442	0.049705725	0.23455478	0.3315585	0.13173401
a23	0.03847721	0.016732961	0.054903477	0.53737646	0.050164595	0.15214895	0.15019634
a31	0.058758564	0.091029264	0.0744977	0.049014807	0.26022148	0.33529675	0.13118142
a27	0.16122794	0.059903417	0.08388376	0.25586534	0.09428895	0.16081947	0.18401118
a35	0.10404016	0.12580746	0.16039969	0.1059304	0.19213082	0.17075826	0.14093316
a31	0.14399959	0.15217455	0.12979437	0.119045824	0.14314355	0.15336162	0.15848054
a39	0.22713764	0.11794381	0.11929836	0.13962243	0.12581855	0.13178882	0.13839038
a41	0.13762672	0.14085631	0.14384447	0.13518943	0.1478647	0.14893547	0.14568281
a24	0.1450928	0.14761765	0.1404173	0.13671423	0.14150941	0.14408317	0.14456545
a41	0.14288987	0.1448461	0.1389201	0.13585584	0.14399876	0.1449171	0.14857233
a3	0.14255811	0.14422698	0.1383068	0.13591035	0.14428806	0.14516783	0.14954188
a31	0.1413985	0.14270933	0.13786191	0.13596243	0.14534537	0.14557399	0.15114854
a0	0.17099524	0.1356919	0.13566446	0.14053911	0.13768816	0.1385089	0.1409122
a20	0.13892779	0.14043385	0.13945983	0.13591081	0.14732985	0.14695826	0.15097967
a31	0.14381805	0.1450774	0.14093336	0.13896558	0.14280449	0.14322512	0.14517595
a20	0.15801758	0.13889363	0.13899381	0.14202966	0.139936	0.14040762	0.1417217
a31	0.14208488	0.14299674	0.14089987	0.13934495	0.14394933	0.14508	0.14564422
a37	0.15373723	0.13986245	0.14003356	0.14237529	0.14061837	0.14132364	0.14204952
a46	0.1419373	0.14275017	0.14276378	0.1408193	0.14379543	0.14438796	0.14354606
a31	0.14369357	0.1443523	0.14236338	0.14127274	0.14244975	0.14272062	0.14314756
</S>	0.15589061	0.13998914	0.14002547	0.14148565	0.1405735	0.14075325	0.14128232
