 	volevo	trovare	un	forno	che	fa	un	rustico	buono	</S>
a20	0.9868913	0.0012293104	0.0015504028	0.0010144274	0.0008396419	0.0006798888	0.003424153	0.0016787658	0.0009145013	0.0017776168
a31	0.7083795	0.00023456635	0.014175934	0.15346076	0.015323558	0.047954146	0.012328205	0.0020526699	0.00074984966	0.045340843
a37	0.97269416	0.00013921165	0.0032959161	0.004513713	0.0039934404	0.0084229605	0.006490059	0.00017798378	2.601781e-06	0.0002699216
a21	0.71033514	0.0010555671	0.0083190175	0.08669628	0.015860552	0.053511906	0.054218158	0.0037527764	0.00077928265	0.065471455
a31	0.30089724	0.0063201315	0.021131733	0.116598	0.023935698	0.0528409	0.062022306	0.013425155	0.008135187	0.39469364
a7	0.88947946	3.712201e-05	0.00724892	0.069437146	0.008131167	0.024853978	0.00057554746	8.096373e-06	1.9802603e-06	0.0002266624
a29	0.31019557	0.0032626174	0.18804123	0.2819301	0.047952224	0.08976658	0.0081069	0.0014734041	0.001234799	0.06803664
a31	0.040819976	0.0011920832	0.20500074	0.57219833	0.028391493	0.06291226	0.0060962206	0.0039676805	0.0025730513	0.076848164
a29	0.04944618	0.0003731265	0.060508702	0.35087028	0.027512386	0.16290163	0.20658077	0.04844885	0.015336334	0.07802179
a31	0.11252812	0.0013805061	0.022955157	0.2678857	0.0053931247	0.25165823	0.283439	0.022009037	0.002516263	0.030234877
a41	0.021347404	0.00047728233	0.06909939	0.49762762	0.025305595	0.096024156	0.10025427	0.10844373	0.015873244	0.065547265
a18	0.14608978	0.002780184	0.00773303	0.13372983	0.015855528	0.44714174	0.21658231	0.018160053	0.003157285	0.008770328
a31	0.07284806	0.0012379669	0.018050015	0.20025337	0.0043779793	0.19866014	0.37888798	0.060394086	0.008265082	0.057025306
a37	0.047330823	0.004809853	0.016806683	0.16681117	0.013371627	0.3017019	0.1382175	0.26541844	0.02206127	0.023470756
a3	0.16960765	0.010384309	0.019114865	0.07565413	0.046618313	0.4263635	0.17065187	0.04653525	0.02206167	0.013008431
a21	0.4128827	0.01806911	0.05741968	0.09756432	0.062244	0.16522372	0.050056644	0.08662716	0.034191772	0.015720919
a31	0.41142508	0.029944388	0.072155	0.08253384	0.076737285	0.13638294	0.04150062	0.0945703	0.03385438	0.020896142
a37	0.35299465	0.049875427	0.057761356	0.08564643	0.054909978	0.09027071	0.066278934	0.12554067	0.060448345	0.05627349
a31	0.1125567	0.03605194	0.06916347	0.08483886	0.14039578	0.2142381	0.07669348	0.15314762	0.08104217	0.031871967
a28	0.33545998	0.0549448	0.05993601	0.09354969	0.056812763	0.09721025	0.072333865	0.10981087	0.061361097	0.058580764
a31	0.06588301	0.039053608	0.049885772	0.064506024	0.108067654	0.23708737	0.10777947	0.18163632	0.10796958	0.038131252
a8	0.29028034	0.05480307	0.058547016	0.10356899	0.056802996	0.11345274	0.07828839	0.12344387	0.062243856	0.058568683
a31	0.13632813	0.071716115	0.099459395	0.09332267	0.1296223	0.22346972	0.104134984	0.05253713	0.043020293	0.04638924
</S>	0.20381342	0.0890998	0.08673469	0.08969129	0.08671897	0.09119639	0.088573344	0.09045977	0.08649811	0.087214105
