 	le	melanzane	vogliono	girate	</S>
a20	0.17927092	0.19318314	0.2835411	0.3051532	0.038851596
a31	8.095706e-06	2.759738e-05	0.981573	0.011720808	0.0066705747
a39	0.15588172	0.30707654	0.217158	0.31879	0.0010937024
a41	0.003835619	0.006713356	0.49880865	0.4685648	0.022077482
a18	0.0011094445	0.0005931433	0.78458726	0.1030092	0.110700876
a28	0.0028942304	0.001353365	0.4129048	0.25707766	0.32576993
a13	0.0025088694	0.0052396306	0.08478615	0.72137606	0.18608932
a14	0.0132499775	0.008349757	0.08905838	0.48885977	0.40048212
a39	0.032536004	0.03234728	0.013273651	0.49733064	0.42451242
a31	0.15311798	0.080745555	0.038443506	0.41997784	0.30771512
a6	0.010214973	0.0066111637	0.058233283	0.7308609	0.19407967
a20	0.1491728	0.10488373	0.015908638	0.39024594	0.3397889
a31	0.10974518	0.10048412	0.021855542	0.53204834	0.23586683
a46	0.048909012	0.029758435	0.13078399	0.4991765	0.29137206
a18	0.06146552	0.062634796	0.020877797	0.57205933	0.2829626
a24	0.1301708	0.1629808	0.0688684	0.330154	0.307826
a31	0.12876256	0.15220429	0.08597977	0.3045545	0.32849893
a17	0.20390259	0.18088558	0.20009382	0.21305321	0.20206477
a11	0.14495511	0.15099305	0.12583306	0.27404222	0.3041766
a20	0.1751127	0.18605377	0.1520393	0.22786264	0.2589316
a24	0.17446236	0.1825416	0.15786904	0.22868611	0.25644088
a31	0.16541818	0.17454988	0.14735712	0.23844719	0.2742276
a37	0.20596741	0.19610822	0.19919953	0.20019288	0.19853196
a31	0.1890224	0.1911725	0.18283083	0.21215625	0.224818
a20	0.20157994	0.19829845	0.19977675	0.2006344	0.19971046
a31	0.1950722	0.19696926	0.1899894	0.20810568	0.20986353
</S>	0.20244502	0.19802791	0.19955212	0.20066854	0.1993064
