 	il	muro	vuole	uno	specchio	</S>
a23	0.037706953	0.07138122	0.05875149	0.023034241	0.72701573	0.08211033
a20	0.92824084	0.0008579516	0.029125197	0.00010682151	0.024596823	0.01707249
a31	0.72524756	0.0077109192	0.091580436	5.6252575e-05	0.15392716	0.02147766
a24	0.6839046	0.2457133	0.034719847	6.7053106e-06	0.030172564	0.0054830303
a31	0.36857533	0.008022085	0.10366508	0.0018025135	0.08885495	0.42907998
a13	0.93071544	0.027375262	0.028906858	5.4343152e-05	0.0015521252	0.011396013
a39	0.76236135	0.016614653	0.0572227	0.017884586	0.01411437	0.13180232
a20	0.6672202	0.07894392	0.02594763	0.030902917	0.1321094	0.064875975
a31	0.35880202	0.0872601	0.07493735	0.1366003	0.14475112	0.19764915
a24	0.5380184	0.03985382	0.06531835	0.11994377	0.123633936	0.11323172
a8	0.15498559	0.09150422	0.093683474	0.14321171	0.2101784	0.30643663
a31	0.116346456	0.07574058	0.080534905	0.20518683	0.24807301	0.2741182
a20	0.26110002	0.13473156	0.14197631	0.16377756	0.15346175	0.14495282
a31	0.13104537	0.12326691	0.12249956	0.13196138	0.22327909	0.26794767
a29	0.22418183	0.14989434	0.15160687	0.15916896	0.16150045	0.15364754
a31	0.16292791	0.1589935	0.15994461	0.15824954	0.18185146	0.17803302
a8	0.19792855	0.15871733	0.1591481	0.16112301	0.16338211	0.1597009
a20	0.14938377	0.14579754	0.1439174	0.14942138	0.2295131	0.18196681
</S>	0.16585876	0.16516015	0.16516489	0.16627052	0.16961622	0.16792944
