 	lui	sapeva	che	oggi	fa	freddo	e	non	ha	voluto	venire	</S>
a48	0.011687343	0.0011115195	1.4131782e-05	4.0862822e-05	3.1400847e-05	2.208883e-05	2.6900298e-05	2.194182e-05	0.000120616736	0.039032187	0.9325048	0.015386197
a31	0.15344796	0.02201988	0.0003933071	0.00980756	0.0248214	0.008064964	0.0053686644	0.00018298556	3.796475e-05	0.08757379	0.67288715	0.015394345
a0	0.91827667	0.005547286	0.00021916434	0.00057147606	0.00037740034	0.000112418435	7.973264e-05	0.00012188902	0.0023146106	0.034475908	0.033800058	0.004103377
a37	0.162246	0.007309417	0.0050996915	0.004867584	0.008854184	0.0022082222	0.00061803946	7.865827e-05	0.00017653828	0.027297685	0.76249343	0.018750558
a25	0.0048658513	0.002113584	0.00076763437	0.0018448603	0.0043491004	0.004415649	0.0021288046	0.0011571703	0.0027091221	0.07190693	0.6985922	0.2051491
a31	0.23293816	0.35812566	0.10041808	0.07560592	0.12403527	0.010927399	0.02377354	0.010401333	0.0075496794	0.004452676	0.010319779	0.041452497
a3	0.93964887	0.02663312	0.0036763889	0.0052548856	0.003926408	0.0011446959	0.00083262916	0.0004831874	0.00054211635	0.0013480715	0.005907066	0.010602555
a20	0.41765806	0.2583562	0.064825214	0.09140513	0.073032595	0.009147973	0.012522986	0.011270027	0.006003405	0.005467445	0.020605054	0.029705934
a24	0.46894765	0.24259084	0.041444026	0.09231855	0.038035527	0.0072467844	0.007793134	0.007584258	0.006769811	0.010158562	0.023337511	0.05377329
a18	0.44774255	0.2691773	0.04917844	0.11439434	0.041271485	0.005907232	0.006425903	0.0041869935	0.004127627	0.008208014	0.014899353	0.03448079
a31	0.4292197	0.21194448	0.05417725	0.0914177	0.048715204	0.01918428	0.02057533	0.018637571	0.017926246	0.020047285	0.021877816	0.04627719
a28	0.24609642	0.18224818	0.06761594	0.11642945	0.10905622	0.040627778	0.041249312	0.040424947	0.040005833	0.036618546	0.036957033	0.042670388
a37	0.19162461	0.1299402	0.0761046	0.06501556	0.05246005	0.031939384	0.047299694	0.08896325	0.052927293	0.034231987	0.07094284	0.15855059
a31	0.3135629	0.18492152	0.07023302	0.0949508	0.064922094	0.0334882	0.038497217	0.04075869	0.03598644	0.030610692	0.025846303	0.066222146
a20	0.14220637	0.14983076	0.07786858	0.116218306	0.109857135	0.05886535	0.0593713	0.059366427	0.058211517	0.055152886	0.054771196	0.058280177
a13	0.22713444	0.16972043	0.089870214	0.087531894	0.067802414	0.047276597	0.058949456	0.062100783	0.058265563	0.037479702	0.036696427	0.057172067
a20	0.1384667	0.17699489	0.09812918	0.089588076	0.08198703	0.056863263	0.07334118	0.07323397	0.06917933	0.04661885	0.037653707	0.057943776
a31	0.12328252	0.16332966	0.100947626	0.08798178	0.08293801	0.060272492	0.07872538	0.07933466	0.07473271	0.048519436	0.0383502	0.061585527
a44	0.09701621	0.08966989	0.08210762	0.085664846	0.08495444	0.07978342	0.08011234	0.08013251	0.08002208	0.07971846	0.080068946	0.08074929
a31	0.12917928	0.16454102	0.10007079	0.086580604	0.08037004	0.059138305	0.07697275	0.07789657	0.07413008	0.047692116	0.04238994	0.061038487
a23	0.09436939	0.08586385	0.08204727	0.08481254	0.084369324	0.08113734	0.08109031	0.08099231	0.08099401	0.08112883	0.081527494	0.0816674
</S>	0.10442064	0.14629897	0.0933512	0.08345681	0.08040151	0.06767813	0.07858396	0.07895325	0.07667401	0.06156372	0.060102277	0.06851548
