 	questa	canzone	venne	scritta	quattro	anni	fa	</S>
a31	0.29403883	0.0033503613	0.0044600544	0.0067626513	0.02305424	0.12638688	0.30356482	0.23838212
a21	0.0052117	7.595486e-05	0.019930186	0.005446304	0.6738591	0.115208775	0.07138973	0.10887827
a37	0.22030862	8.28447e-05	0.52438504	0.10383427	0.01977729	0.040460125	0.050847195	0.04030461
a31	0.056060858	0.00062609266	0.52399635	0.031431384	0.043901633	0.030828819	0.14002366	0.1731312
a17	0.15253061	0.001048272	0.007196085	0.0022031886	0.13057473	0.2704043	0.39854094	0.037501864
a20	0.1611784	0.00046349876	0.34115383	0.047078483	0.18669778	0.0918415	0.048567172	0.12301933
a41	0.10554432	0.0008637861	0.30110538	0.0072393827	0.06922888	0.042607214	0.114234075	0.35917696
a31	0.026606638	0.0006035247	0.051035095	0.025771074	0.10482823	0.08167488	0.44894466	0.2605359
a46	0.021677965	4.659052e-05	0.039905354	0.03219244	0.20654479	0.19451925	0.44669357	0.05842003
a31	0.005541327	0.0009935829	0.002104097	0.004949226	0.19822928	0.1554051	0.5043853	0.12839209
a13	0.024337264	8.1113336e-05	0.010549543	0.010071977	0.15141162	0.13887914	0.4635383	0.20113105
a41	0.003211758	0.0031070283	0.0025151982	0.01249296	0.2972037	0.27055028	0.31608278	0.09483632
a31	0.010510782	0.0014597416	0.002704159	0.0032939548	0.16188918	0.10027608	0.5267919	0.19307423
a33	0.012459666	0.00095453206	0.0075504268	0.0022511494	0.06314592	0.12223389	0.5254741	0.26593032
a31	0.032742888	0.0019382164	0.0037733996	0.011637752	0.14571345	0.47783613	0.24922223	0.07713597
a28	0.0794841	0.0012926875	0.0025482276	0.0017147389	0.008422165	0.19279826	0.46386567	0.24987428
a20	0.0074396194	0.0074862796	0.0046657827	0.03215815	0.15322232	0.45730126	0.18523784	0.15248877
a8	0.004350387	0.0026575075	0.0029316565	0.009651737	0.07796594	0.6143548	0.19138919	0.09669873
a31	0.03699847	0.012374795	0.01569048	0.05563692	0.1318095	0.45091766	0.17155235	0.12501986
a39	0.47585273	0.029696751	0.034641165	0.032246094	0.039690018	0.2118854	0.10194566	0.074042164
a41	0.013862471	0.012178831	0.011840951	0.029777575	0.118806824	0.43611512	0.17086595	0.2065523
a13	0.02852303	0.023366164	0.02426825	0.05030729	0.091656275	0.4924929	0.13630202	0.15308401
a31	0.03570888	0.029672328	0.030597474	0.06665637	0.11257927	0.3668066	0.15779978	0.2001793
a35	0.19181709	0.06653393	0.077222824	0.07398622	0.08180333	0.28740615	0.12312899	0.09810148
a31	0.035584837	0.031230584	0.031688467	0.06268605	0.12812002	0.3294553	0.16749184	0.21374291
a21	0.20432629	0.07943672	0.086046524	0.08204715	0.090613574	0.23030363	0.122722045	0.104504064
a31	0.05062979	0.04844471	0.048638217	0.066487156	0.12276675	0.29341218	0.16945478	0.20016643
a10	0.21635014	0.087289564	0.09352255	0.088981494	0.09640683	0.19015568	0.11999879	0.10729492
</S>	0.0371941	0.037646532	0.036736384	0.045626126	0.12702179	0.29070255	0.2017082	0.22336432
