 	ora	io	sto	studiando	di	di	imparare	di	diventare	maestra	</S>
a33	0.10585332	0.3361427	0.38547036	0.1136143	0.008980173	0.013810188	0.021504996	0.0016374115	0.00020524065	0.005665031	0.0071162824
a31	0.00160219	0.40075752	0.524614	0.028977074	3.19321e-05	1.3837146e-05	0.043879125	1.0057339e-06	3.6378364e-07	4.9802922e-05	7.31828e-05
a7	0.35710794	0.22906098	0.23942463	0.096296325	0.0039570355	0.0036021948	0.055196743	0.00027111248	2.7516671e-06	4.3798653e-05	0.015036539
a0	0.056493387	0.26010302	0.4300248	0.11087238	9.54869e-05	8.926863e-05	0.1398016	8.003434e-06	1.1927191e-06	6.554087e-05	0.0024453239
a31	0.023402385	0.100680366	0.4807591	0.28405398	0.00025783424	0.0001735607	0.10651347	3.915987e-05	4.193441e-06	0.00032735322	0.0037884961
a37	0.008284721	0.5676227	0.27872372	0.11609136	4.226186e-05	2.1108403e-05	0.029164983	8.7835747e-07	1.6144053e-08	3.993248e-07	4.7908376e-05
a8	0.029083267	0.05104214	0.37432277	0.45120266	0.006458176	0.000840132	0.08260248	0.00017898467	4.744784e-05	0.0013291343	0.0028928898
a37	0.02403108	0.04317463	0.32627767	0.46889758	0.002885779	0.0014513999	0.107638784	0.00035989785	5.0118655e-05	0.0103871245	0.0148458015
a31	0.042372826	0.047241416	0.37825316	0.37107047	0.0012433962	0.0007953198	0.08781947	0.00072272983	0.00018280445	0.00819195	0.062106438
a17	0.0073733744	0.01757198	0.7230437	0.16809833	0.0003413096	0.00012671876	0.0791174	4.9104612e-05	9.345379e-06	0.001181237	0.0030875143
a37	0.0066590644	0.017753746	0.30013442	0.5427993	0.0010705643	0.00065986626	0.111750804	0.00056500384	0.00016738634	0.0009048941	0.017534997
a31	0.09352584	0.042618405	0.23371194	0.22616781	0.0009185633	0.00038662905	0.18339731	0.0012226148	0.00091903115	0.0068623335	0.21026945
a14	0.01843438	0.0034394313	0.20174131	0.6492811	0.0008628257	0.00040934084	0.122028776	0.0003532031	0.00015007997	0.0008786578	0.0024208103
a3	0.0011793482	0.0030650296	0.10284036	0.8007417	0.0036042754	0.0017105398	0.07968759	0.0020193718	0.00060198805	0.0007926079	0.0037572584
a11	0.051847328	0.052538592	0.12080252	0.32006142	0.0036524315	0.0016758993	0.3705688	0.004286029	0.0032887706	0.007543162	0.06373499
a35	0.021970507	0.033092037	0.10667194	0.32215977	0.0102786105	0.0049532247	0.45953932	0.012709395	0.006605014	0.0063923188	0.015627846
a8	0.031851623	0.038164254	0.1197338	0.49695438	0.0051950254	0.0023464188	0.2585557	0.0064278236	0.004721327	0.0059747864	0.030074889
a23	0.021926826	0.023440698	0.07426385	0.523661	0.02400294	0.012188994	0.24398528	0.033932313	0.022224043	0.010731155	0.009642804
a31	0.025056444	0.026728261	0.11142577	0.34124812	0.023234632	0.014325531	0.31177497	0.06548859	0.05048188	0.020189447	0.010046334
a11	0.31929657	0.029027943	0.10475518	0.3086458	0.005325841	0.005523114	0.18729208	0.011226266	0.008980044	0.012967869	0.0069592553
a10	0.013681513	0.018829616	0.10051858	0.36342645	0.021869252	0.010440278	0.38926584	0.042577345	0.01837856	0.01222631	0.008786198
a31	0.038960826	0.036519144	0.13349742	0.3377277	0.029100828	0.013434384	0.19854972	0.063110374	0.050294578	0.05367787	0.045127213
a10	0.09777287	0.02976472	0.11097454	0.45629442	0.00693747	0.0070161284	0.2412496	0.014903885	0.012894326	0.013839741	0.00835232
a35	0.02297022	0.027033906	0.068668686	0.4364783	0.058746308	0.028035209	0.19594748	0.09168542	0.038289048	0.021491691	0.010653678
a20	0.106340446	0.09922272	0.09603614	0.3233295	0.031085562	0.023791252	0.10519179	0.061996136	0.062747866	0.05884338	0.031415235
a31	0.07586892	0.07772441	0.07227129	0.13058813	0.080779605	0.0740155	0.07571034	0.16127266	0.18661518	0.051329117	0.0138248755
a20	0.40912035	0.03290886	0.10325042	0.25283128	0.019079348	0.021373969	0.059557296	0.028436603	0.0336211	0.031772796	0.008048005
a31	0.058631945	0.06587215	0.07134102	0.13571368	0.07957376	0.06903658	0.09673967	0.22348107	0.1274494	0.059129458	0.013031254
a35	0.29872563	0.034717396	0.11997811	0.2693346	0.0222035	0.02423406	0.105364375	0.022537716	0.05275265	0.030467482	0.019684533
a14	0.059342243	0.086628325	0.08289516	0.13273264	0.091997884	0.09092537	0.088089585	0.17266753	0.11021946	0.06809463	0.016407145
a37	0.0865878	0.11569436	0.110898815	0.1724525	0.11171342	0.11607033	0.09672398	0.0966917	0.048444044	0.02450753	0.020215562
a19	0.10416122	0.11442577	0.1090387	0.12960501	0.109954074	0.11107378	0.1009311	0.10616397	0.07138232	0.023602827	0.019661222
a28	0.1167595	0.11786147	0.111695044	0.12852	0.106782414	0.10734214	0.103855975	0.103169106	0.062264726	0.020271927	0.021477643
a21	0.10864722	0.11398843	0.11208622	0.13100183	0.10676264	0.107478976	0.104280144	0.106330186	0.066539735	0.021506375	0.021378243
a11	0.11838653	0.11754413	0.113151096	0.14736645	0.098253764	0.09854786	0.099161215	0.09711093	0.06662234	0.019918486	0.023937177
a37	0.114526466	0.11550135	0.113211624	0.14377885	0.101253904	0.10160853	0.10144025	0.10017338	0.06489439	0.020084146	0.0235271
a29	0.11667526	0.11666502	0.11296029	0.14395824	0.09949677	0.09978983	0.10028612	0.098495275	0.06698767	0.020209715	0.024475874
a18	0.1121987	0.11504337	0.114099555	0.14529675	0.10328661	0.10376585	0.10274431	0.10186078	0.05937352	0.019825185	0.022505406
a31	0.11646187	0.116419	0.11279457	0.1405278	0.10071498	0.101033404	0.10126105	0.09968639	0.066657856	0.020232132	0.024210906
a20	0.60306376	0.061176054	0.051439308	0.088712156	0.04108537	0.048639745	0.028629193	0.029445393	0.016234763	0.015809005	0.015765224
a31	0.09723675	0.12876791	0.11719935	0.13151315	0.11705816	0.121490665	0.10282537	0.1052038	0.03289588	0.022874141	0.022934781
a39	0.36312503	0.059535634	0.07289201	0.13453232	0.054209776	0.05550125	0.053016666	0.05233737	0.052016124	0.051585846	0.051247895
a31	0.06477473	0.13389763	0.09637868	0.15728563	0.10068796	0.11732455	0.07325351	0.079979256	0.080477335	0.05256254	0.04337818
</S>	0.13604075	0.06312585	0.11433535	0.26549208	0.059177067	0.059520513	0.06199397	0.058907468	0.063159324	0.05975119	0.058496445
