 	vestito	il	mio	fratello	lo	avevo	portato	fuori	con	me	</S>
a14	0.7331343	0.12709759	0.011395253	0.0036126748	0.01012093	0.0048062885	0.0005604325	0.082162485	0.004370953	0.012787565	0.009951522
a6	0.012180796	0.009822755	0.0015496789	0.00034675028	0.001897802	0.005391555	1.2513684e-05	0.9474249	1.8082426e-06	0.00012430099	0.021247271
a37	0.042458676	0.028990934	0.024607746	0.00394746	0.026142657	0.022527682	1.6165895e-05	0.842426	0.00011909877	0.00079219806	0.007971271
a24	0.0024331068	0.007811258	0.0013089525	0.00025244043	0.0036647937	0.020455413	2.1882897e-05	0.94233716	1.6474341e-05	0.0004681836	0.02123029
a28	0.0016519428	0.019425433	0.0022832253	0.00035524555	0.050508056	0.079572506	0.00036338082	0.8020901	0.00055949565	0.021453602	0.021737047
a31	0.024347192	0.17959882	0.007123194	0.0010272393	0.01272356	0.07364903	0.0019601174	0.65645295	0.00017186564	0.012940391	0.030005734
a46	0.007825426	0.029425204	0.010907175	0.0005334678	0.0070555117	0.0040730755	3.0471947e-06	0.93167853	3.607994e-05	0.0005042734	0.007958291
a8	0.0057951743	0.01208189	0.005342045	0.0018797157	0.0015747007	0.005281193	0.00070145185	0.5312259	0.0015164183	0.008318195	0.4262833
a31	0.054433946	0.088868305	0.012765764	0.0011756531	0.00060360087	0.0018884458	0.0036956419	0.344386	0.0046413634	0.025137195	0.462404
a10	0.09172363	0.03185995	0.017721405	0.0065427343	0.018279376	0.02168164	0.007269535	0.6235594	0.020228175	0.05138129	0.10975284
a37	0.0064835823	0.01541847	0.0025965075	0.0006671818	0.00058351905	0.0037983076	0.0010005371	0.89994943	0.010906922	0.0067417175	0.0518538
a10	0.16052179	0.30321345	0.03792108	0.0061653	0.0035587472	0.005759442	0.010802271	0.37320653	0.016481616	0.015906759	0.06646311
a17	0.025400417	0.044648387	0.012719354	0.0053556073	0.005011742	0.021056801	0.006773764	0.8275371	0.016682165	0.007417676	0.027396906
a20	0.17435364	0.32961726	0.049461007	0.016067931	0.0050159832	0.009855308	0.021123154	0.20528682	0.051696066	0.04492546	0.09259728
a31	0.05408897	0.06631785	0.08722256	0.11340156	0.120769	0.15806171	0.07558727	0.11401752	0.13236156	0.044899352	0.033272628
a20	0.07867852	0.06153185	0.059545964	0.1042162	0.13703325	0.14755264	0.054816887	0.09837658	0.15672392	0.061523285	0.04000099
a31	0.07073797	0.0797014	0.09489884	0.09881837	0.10430891	0.16324122	0.07027643	0.12743197	0.12778246	0.03443616	0.028366314
a13	0.08917262	0.06712999	0.0490568	0.057355292	0.09373612	0.11902791	0.05291401	0.18451023	0.16498022	0.057557374	0.064559385
a10	0.040774867	0.042679153	0.0744905	0.13287881	0.15785077	0.18654115	0.068341345	0.05556483	0.16297524	0.04458785	0.033315487
a31	0.039649956	0.042274352	0.06431896	0.13096814	0.16770294	0.18161117	0.07157201	0.046367347	0.17008156	0.04872769	0.03672593
a17	0.095900446	0.08740383	0.07372786	0.07987209	0.10726071	0.12880029	0.070920974	0.10822101	0.09974199	0.07242868	0.07572211
</S>	0.04426132	0.044781778	0.05968954	0.12568419	0.18936038	0.21369898	0.050721858	0.046218995	0.14059407	0.043969344	0.041019596
