 	le	migliori	canzoni	le	puoi	scrivere	la	notte	</S>
a31	0.06461495	0.027730446	0.0022327635	0.06894302	0.004947691	0.46704093	0.071369335	0.21279655	0.080324315
a8	0.03571784	0.0024542953	0.000125338	0.02650404	0.018578691	0.8178722	0.00023156838	0.01888943	0.07962651
a31	0.9261096	0.0023011623	7.7983714e-05	0.01149114	0.009350146	0.018185493	0.0007642291	0.00268345	0.029036704
a29	0.02263117	0.00056594354	2.8395145e-05	0.0029919804	0.03092214	0.9102015	0.00083764724	0.004537975	0.027283266
a11	0.8408929	0.00093945884	0.00013100039	0.05379913	0.00814862	0.018793633	0.00017939936	0.0025874511	0.074528545
a31	0.14434893	0.00026270497	0.00021818487	0.6522205	0.008837908	0.024448905	0.005246839	0.03572655	0.12868951
a17	0.3973534	0.0012110517	2.7174883e-05	0.17155078	0.0070312205	0.3666006	0.0033702848	0.013372721	0.03948276
a21	0.020890165	0.00023828867	0.00043212168	0.041312262	0.047118124	0.62187654	0.015082278	0.061698254	0.19135198
a24	0.025947282	0.00022033018	0.00036394343	0.0132192895	0.08702826	0.34766945	0.023322275	0.14705282	0.35517636
a31	0.04526636	0.005116021	0.008204558	0.05103188	0.077592015	0.5708777	0.04778701	0.10834361	0.08578093
a18	0.31986302	0.0066638417	0.0005507955	0.01566147	0.023851803	0.45523658	0.023632266	0.107957534	0.04658258
a31	0.019477883	0.0109835835	0.007798026	0.017141828	0.06888066	0.5736589	0.052343708	0.18678406	0.06293141
a8	0.31092018	0.009987635	0.0016783655	0.009612565	0.019788893	0.415087	0.027696453	0.14782666	0.057402123
a31	0.048184533	0.03749567	0.013209903	0.023144867	0.07317433	0.31848896	0.07372869	0.2915865	0.1209865
a11	0.7072428	0.034087606	0.008947559	0.027900884	0.013232617	0.10218146	0.02229554	0.054715913	0.029395666
a31	0.0829308	0.0734516	0.061881837	0.066688396	0.08409455	0.12951712	0.11237757	0.24850015	0.14055786
a8	0.3359762	0.059633285	0.05308914	0.07464511	0.07672913	0.21762997	0.056565937	0.06456929	0.061161894
a24	0.06673317	0.06464387	0.05122136	0.05565267	0.07850052	0.18525982	0.08503712	0.29553768	0.117413804
a31	0.11147342	0.10332323	0.10179569	0.10563013	0.10356453	0.108361356	0.107582495	0.14385013	0.11441901
a37	0.5834044	0.057142973	0.047975417	0.06178357	0.048375495	0.05227157	0.04886169	0.05086523	0.049319644
a31	0.11029287	0.10960523	0.10921499	0.109735966	0.11003295	0.111842275	0.11054496	0.11715717	0.11157359
a28	0.19600195	0.09981381	0.09674951	0.11197545	0.09800747	0.104403846	0.097160965	0.09833758	0.09754943
a31	0.11057278	0.11027244	0.10984965	0.11032314	0.1108291	0.112671934	0.110757254	0.11370648	0.11101719
</S>	0.16870236	0.10281675	0.10025854	0.11457049	0.10177951	0.10830778	0.10065152	0.10188343	0.10102965
