 	devo	comprare	il	pane	ogni	giorno	</S>
a31	0.1890592	0.033941086	0.004395569	0.022874147	0.26417732	0.3458638	0.13968883
a0	0.025105702	0.00013519467	0.11568977	0.03756058	0.01199234	0.060266957	0.74924946
a31	0.40950865	5.5632768e-06	0.031758927	0.0042043207	0.018143073	0.03188454	0.50449497
a13	0.37709776	0.0041307076	0.039423816	0.010131228	0.19693664	0.2825188	0.08976111
a31	0.4091413	0.00031172243	0.2485248	0.004775593	0.032199048	0.02124743	0.28380007
a8	0.5053109	3.6986825e-05	0.05564886	0.00084206514	0.005494066	0.06376516	0.368902
a31	0.17488496	0.0026383933	0.04055839	0.039848715	0.035868544	0.05320608	0.65299493
a13	0.10338667	0.0001877978	0.31720123	0.0030817466	0.045166463	0.08366386	0.4473122
a31	0.1718773	0.016034076	0.33307907	0.008596102	0.010016448	0.048796654	0.4116003
a17	0.057295002	0.00097606814	0.2065574	0.010605396	0.044784844	0.24786413	0.43191722
a31	0.034192882	0.03338991	0.479168	0.008970966	0.013688955	0.10661341	0.32397586
a13	0.0607097	0.005938302	0.38520622	0.044157516	0.015075738	0.1319885	0.35692406
a31	0.025962243	0.044459153	0.39311343	0.020703288	0.02294593	0.21263097	0.28018507
a28	0.099569626	0.018710434	0.66474366	0.035957742	0.010054708	0.04555466	0.12540914
a10	0.038412556	0.0712343	0.3743061	0.037450947	0.030617218	0.2107302	0.23724867
a31	0.041871887	0.15989074	0.43298653	0.15473278	0.05401526	0.07903218	0.07747061
a30	0.15276562	0.13291025	0.4524401	0.06410885	0.034180954	0.10563132	0.057962943
a31	0.077507935	0.14426301	0.44791913	0.08991678	0.065305576	0.09747295	0.07761459
a20	0.16328311	0.123547226	0.3275495	0.093247496	0.08025721	0.12179268	0.09032273
a28	0.10132999	0.14201187	0.31169355	0.109564885	0.096828155	0.1380936	0.10047797
a31	0.09296922	0.15094998	0.38688737	0.10974381	0.08699318	0.08661883	0.08583762
a35	0.12537177	0.13473229	0.329225	0.09885033	0.08576022	0.13322993	0.09283048
a31	0.13178319	0.14157431	0.19653247	0.12949927	0.1252689	0.14571802	0.12962383
a46	0.16799808	0.1369383	0.1531149	0.13363302	0.13260396	0.14022422	0.13548756
a31	0.13143355	0.14356622	0.19010729	0.13338776	0.12907737	0.14232758	0.13010016
a10	0.16821726	0.13716587	0.1484011	0.1352685	0.13454185	0.1398683	0.13653708
a8	0.12443398	0.14688945	0.22668299	0.1303147	0.121916935	0.12930723	0.120454736
a31	0.13895468	0.14011987	0.15930504	0.13558495	0.13488927	0.1526107	0.1385355
</S>	0.16377495	0.13883953	0.14414299	0.1368913	0.13656063	0.14132375	0.1384669
