 	se	vieni	alle	sette	ancora	non	è	pronto	</S>
a10	0.93942904	0.004925226	1.3265587e-05	0.0042981445	0.0013526571	0.01399302	0.002403529	0.0016190729	0.031965923
a15	0.93378663	0.0009853464	2.0116731e-06	0.045089237	0.0007389622	2.2652828e-05	4.5594047e-07	1.3529002e-06	0.019373324
a31	0.9565124	0.0005008562	6.7264835e-07	0.0010822731	7.5454205e-05	7.3867413e-06	1.1637562e-06	2.9209863e-07	0.04181956
a21	0.9936232	0.0017059171	2.024511e-07	0.00018554932	0.00053433876	0.00021376219	2.0505381e-06	3.20776e-08	0.0037349863
a31	0.54356825	0.00808085	2.688922e-06	0.24942397	0.003376452	0.12653989	0.047146827	0.00011115546	0.021749904
a8	0.008476082	0.012324208	2.4542358e-06	0.93824095	0.027400361	0.011482978	0.000673091	4.562106e-05	0.0013542112
a31	0.16356947	0.02419567	0.00035161944	0.0049282326	0.016599098	0.71918565	0.05215893	0.0020043799	0.01700697
a20	0.020708546	0.0067944014	4.2935728e-05	0.8234904	0.11597187	0.027428899	0.0027757292	0.00030703473	0.002480159
a39	0.28705493	0.1797461	0.00037854712	0.0031376332	0.08159559	0.36141053	0.06888549	0.009701639	0.008089512
a20	0.25854617	0.40860865	0.00082679436	0.0034942648	0.09161114	0.16537708	0.038782537	0.028439632	0.004313722
a46	0.1654609	0.495241	0.007994511	0.008692604	0.1615192	0.057443783	0.048439268	0.05006543	0.0051432764
a31	0.21798335	0.32747278	0.039235823	0.018472353	0.12367883	0.06712103	0.07556097	0.109719984	0.020754809
a39	0.8986342	0.019779786	0.017884515	0.007018186	0.009481109	0.017791837	0.013672472	0.009170776	0.006567097
a31	0.08374082	0.17818752	0.2208559	0.05441974	0.18600982	0.0711361	0.09008943	0.07158035	0.043980345
a20	0.60956615	0.09124123	0.068991885	0.03871039	0.03953861	0.042591337	0.038367994	0.035903215	0.035089184
a31	0.088491775	0.1019821	0.31500357	0.07481691	0.10919692	0.07676459	0.08557031	0.0769223	0.07125149
a46	0.36190173	0.08637533	0.0933395	0.0826712	0.076653875	0.07669146	0.07592357	0.07353153	0.072911724
a31	0.10707107	0.10884518	0.19036146	0.095087774	0.10989657	0.096040875	0.102005936	0.0957623	0.09492885
a46	0.44339496	0.070017576	0.06716106	0.08770354	0.06835677	0.06674323	0.066367224	0.0651392	0.06511647
</S>	0.11253509	0.11250054	0.12731579	0.106132925	0.11248809	0.10663106	0.10948169	0.106652826	0.10626195
