 	il	vestito	della	sposa	vuole	bianco	</S>
a8	0.64819235	0.010237125	0.0007741576	0.004131442	0.048736792	0.14352873	0.14439945
a31	0.58218145	0.07325507	0.031954996	0.06550287	0.005354241	0.03337601	0.20837533
a7	0.9260746	0.026331514	0.0037740318	0.007305906	0.005198381	0.010750811	0.020564817
a31	0.45331183	0.019927515	0.046876065	0.13769276	0.0064934758	0.081215635	0.25448272
a7	0.55663073	0.25958365	0.023956753	0.060331006	0.0021141185	0.0048584566	0.09252524
a3	0.05401379	0.00569934	0.0038001905	0.004061816	0.0070296424	0.07223709	0.8531581
a31	0.0428803	0.0069997828	0.0025172122	0.0017149649	0.021547385	0.36965165	0.55468875
a8	0.080044545	0.013674405	0.009298617	0.001467337	0.05285205	0.686197	0.15646602
a31	0.20123653	0.16146249	0.15627572	0.02982762	0.041655783	0.1945931	0.21494882
a8	0.05792726	0.0029519931	0.008007607	0.0015540726	0.069182694	0.72295535	0.137421
a20	0.275193	0.21871942	0.13332641	0.049457632	0.06473478	0.12561916	0.13294956
a31	0.0850802	0.09844453	0.060054556	0.027452795	0.20559046	0.39426473	0.1291127
a20	0.5037094	0.018648636	0.025953114	0.019115724	0.06755277	0.26755476	0.0974656
a31	0.06360079	0.08861343	0.095203154	0.04964462	0.21978265	0.3140181	0.16913725
a28	0.37154347	0.073885694	0.08128496	0.07269291	0.10625323	0.18469582	0.10964385
a11	0.06877132	0.12978096	0.18469743	0.062083393	0.18812665	0.23502491	0.13151531
a20	0.12135125	0.14158906	0.1718156	0.098563455	0.14953016	0.15517776	0.16197266
a24	0.11940094	0.12667158	0.12588519	0.106320225	0.16226746	0.16990894	0.18954568
a8	0.13643172	0.1344024	0.12907934	0.12495012	0.15106916	0.14879288	0.17527439
a31	0.11212824	0.11682465	0.09922233	0.101518184	0.17428748	0.16424277	0.23177631
a20	0.24833538	0.12266042	0.12201477	0.12243603	0.12546103	0.13084757	0.12824482
a31	0.12955177	0.13105412	0.12719366	0.12633918	0.15527126	0.1614769	0.16911308
a18	0.18714646	0.13319461	0.13319562	0.13301182	0.13593204	0.14075804	0.13676137
a31	0.13215707	0.13272646	0.13136043	0.1304088	0.15342423	0.16854341	0.1513796
a8	0.18695688	0.13308354	0.13317546	0.13300437	0.13617198	0.14116175	0.13644601
</S>	0.117669635	0.1167929	0.11417687	0.115395024	0.1694181	0.22397296	0.14257456
