 	i	genitori	non	è	che	li	dimentichiamo	mai	</S>
a31	0.16275312	0.25796574	0.17061295	0.0088121975	0.03208181	0.075938985	0.07799677	0.1701106	0.04372786
a18	0.006002239	0.64285225	0.34063333	2.9694313e-05	0.0018000742	0.0023608739	0.0020874646	1.6409676e-05	0.004217713
a24	0.12182181	0.32440683	0.52382535	1.2657762e-05	0.0035522522	6.392227e-05	0.00025285076	0.0005865236	0.02547779
a31	0.29784337	0.29156196	0.10584361	3.7730362e-05	0.02427763	0.00035571668	8.7804394e-05	0.0016107078	0.2783815
a37	0.025963534	0.7372136	0.21423608	1.8031253e-05	0.014575511	0.00023653731	0.0007697422	4.405253e-05	0.0069429027
a0	0.17918545	0.6611952	0.026357261	0.0012194507	0.018236695	0.02539406	0.0123117175	0.022790413	0.053309742
a28	0.052948695	0.70977557	0.022107396	0.001559645	0.011600245	0.016110798	0.048444603	0.023057984	0.11439514
a18	0.026523048	0.74442613	0.0019947719	0.0012527735	0.0052145855	0.010328297	0.11358349	0.006967553	0.08970937
a31	0.04261113	0.32025135	0.0027410658	0.0014697734	0.0056106136	0.012834473	0.4644098	0.010238089	0.13983369
a37	0.18393782	0.74388117	0.022492161	0.00052803254	0.0009268108	0.0031277626	0.016171753	0.009680882	0.019253653
a20	0.012100774	0.030968852	0.0013816163	0.00159714	0.0031576753	0.010445039	0.8649271	0.012023977	0.06339784
a31	0.008171635	0.17207186	0.0018125994	0.0008771597	0.0016701698	0.0039933454	0.64627546	0.0055554635	0.15957236
a24	0.440746	0.22498228	0.059971213	0.004653612	0.006045273	0.029857242	0.15929733	0.03970628	0.034740735
a31	0.023749344	0.06362957	0.02178976	0.015341424	0.017326513	0.05725331	0.7289119	0.054635346	0.01736287
a20	0.3646464	0.13247994	0.044968575	0.0073218863	0.010728894	0.04708237	0.2781326	0.0687967	0.045842562
a31	0.015583017	0.05582878	0.06779317	0.053176764	0.049657036	0.1712649	0.43350175	0.13031684	0.022877717
a18	0.29907182	0.037064638	0.021140276	0.008975205	0.010690693	0.02706932	0.5258534	0.04527469	0.024860017
a41	0.024686307	0.05510637	0.09988586	0.09880636	0.09879939	0.1899931	0.24777834	0.16045353	0.024490738
a35	0.04435673	0.053913787	0.14250414	0.086847425	0.11650099	0.18757667	0.25989792	0.066908546	0.04149386
a24	0.05850244	0.06737264	0.1812678	0.11082518	0.14850937	0.22957927	0.08284258	0.067642525	0.053458225
a28	0.08354927	0.08365738	0.1493244	0.10141966	0.12299875	0.20017746	0.09703592	0.08393868	0.077898465
a31	0.08946154	0.08855835	0.12712528	0.09507088	0.10781782	0.16340809	0.14976303	0.09682125	0.08197374
a11	0.21709108	0.08477574	0.086038195	0.077752315	0.080424815	0.092639394	0.2030703	0.08016293	0.07804531
a31	0.09815424	0.097293474	0.10874449	0.094844826	0.09923286	0.123516135	0.18057598	0.10740319	0.09023475
a20	0.19476669	0.095235065	0.09202408	0.087286994	0.088154845	0.09351195	0.17116289	0.089987725	0.0878698
</S>	0.11025332	0.1065053	0.113858424	0.10445028	0.107260816	0.123511784	0.12780221	0.10605244	0.10030545
