 	avete	cucinato	le	verdure	</S>
a31	0.56135356	0.2134231	0.030634677	0.09934992	0.09523877
a46	0.9968996	0.0028368097	0.00025764262	4.5845522e-06	1.3449284e-06
a20	0.9925563	9.504148e-06	0.00058075145	0.005534091	0.0013195417
a31	0.47901094	0.0014344325	0.09574405	0.05373298	0.37007752
a17	0.6604112	0.0013534308	0.32761198	0.00665243	0.003971026
a31	0.2491989	0.29002017	0.43068388	0.016923044	0.013174049
a35	0.36416227	0.14790186	0.24520943	0.16322915	0.07949723
a31	0.1337766	0.3270862	0.4165192	0.062307253	0.06031072
a46	0.22277233	0.1783806	0.19174236	0.22183104	0.1852736
a38	0.20201708	0.2209846	0.2562679	0.16649133	0.15423915
a17	0.19864362	0.20075147	0.20332873	0.20088015	0.19639602
</S>	0.20123331	0.20079546	0.20474252	0.19831611	0.19491258
