 	questa	casa	la	costruirono	cinquanta	anni	fa	</S>
a8	0.24138856	0.02952058	0.0035957152	0.20024262	0.007937223	0.16358514	0.1971686	0.15656157
a31	0.16047764	0.0030245045	2.0236488e-05	0.39062172	4.4377252e-06	0.054455414	0.22418162	0.16721445
a8	0.009836134	0.009910438	0.00030367178	0.00067705306	2.9337316e-06	0.96574515	0.008284407	0.005240137
a31	0.28478962	0.006973238	5.9129425e-06	0.4446557	1.9131357e-06	0.007930152	0.0943079	0.16133568
a20	0.026668653	0.6281922	0.0007671843	0.041216053	1.3195982e-05	0.22556889	0.027280767	0.05029315
a31	0.17544112	0.0043410975	9.727101e-06	0.35505453	2.4253875e-06	0.002577621	0.15659872	0.3059748
a24	0.13193835	0.16826075	4.7016743e-05	0.06508797	2.6824955e-06	0.08436808	0.32561493	0.22468024
a31	0.29073006	0.021685015	0.00064727216	0.030108618	0.00025278257	0.22154269	0.22964494	0.20538865
a28	0.17260148	0.17375161	0.00018765671	0.046694107	6.711407e-06	0.1787481	0.29498866	0.13302167
a17	0.0030506195	0.0069670663	0.0018615476	0.0069715325	8.4079016e-05	0.23541595	0.5631926	0.18245657
a31	0.0033693423	0.0025925972	0.00022485481	0.024601256	8.127292e-05	0.25144187	0.47199923	0.2456896
a28	0.031533733	0.0024527214	0.0012721202	0.12917258	7.6806435e-05	0.02535344	0.74862623	0.061512258
a13	0.0057729012	0.022796456	0.003726377	0.005571954	0.0006889844	0.091108195	0.79623204	0.07410309
a31	0.007881772	0.031139141	0.0040794197	0.0054889675	0.003589523	0.12312973	0.7701049	0.054586515
a23	0.16521898	0.014850037	0.015934408	0.24678294	0.0068609677	0.04700261	0.4638509	0.039499246
a31	0.035806276	0.05274774	0.03067467	0.05500654	0.031600133	0.14238523	0.4910728	0.16070661
a18	0.34538192	0.030028984	0.029746352	0.14266393	0.024659837	0.07275492	0.29500973	0.059754405
a31	0.08446296	0.0937205	0.079699926	0.096868664	0.083345294	0.1565887	0.22741106	0.17790285
a18	0.24966708	0.080587484	0.08084998	0.12301608	0.07713435	0.11323568	0.18440185	0.09110759
a31	0.11411292	0.11754655	0.1135794	0.12583801	0.11170681	0.12843649	0.15579993	0.13297988
a24	0.21804895	0.10245179	0.10243791	0.12163829	0.10049031	0.112843014	0.13579182	0.10629796
a17	0.11859552	0.12072718	0.11880674	0.13387951	0.11592473	0.1237109	0.14305896	0.12529647
a20	0.12492584	0.1242621	0.12326357	0.12702172	0.12234002	0.12462739	0.1289332	0.12462621
</S>	0.12603167	0.12276721	0.12254286	0.1312786	0.12124463	0.12350304	0.12832783	0.124304175
