 	mia	sorella	non	è	venuta	mai	qui	come	io	</S>
a31	0.46102744	0.10113588	0.04281056	0.0077936756	0.09230332	0.0029765968	0.0026113214	0.0012453658	0.2168302	0.07126569
a24	0.04204194	0.0025318144	0.04702916	7.0277085e-05	0.53846896	4.31642e-05	9.835028e-06	0.0014389179	0.3581603	0.010205612
a31	0.34314698	0.00015890633	0.0063482733	2.0358639e-05	0.18671988	6.146176e-05	0.0001741723	1.7598799e-05	0.34540743	0.11794496
a13	0.59582347	0.021214865	0.05428345	7.5101656e-05	0.09462884	9.874648e-05	5.6784584e-06	0.0005645558	0.21305715	0.020248212
a18	0.023307221	8.846212e-05	0.004049597	2.6303685e-06	0.9672204	7.289065e-05	6.925232e-05	5.6446203e-05	0.003023289	0.002109822
a20	0.05002386	0.00026210962	0.006136789	2.0042045e-05	0.8915026	0.00058772624	0.00073587376	0.0009840019	0.034423117	0.01532401
a31	0.13981216	0.0015506449	0.009665972	0.00024590656	0.4238312	0.0037209461	0.0006249239	0.014777764	0.20547588	0.20029458
a37	0.09417968	0.00011214066	0.0044636303	7.4737513e-06	0.864955	1.143116e-05	4.790697e-06	0.0006460386	0.03274083	0.002879052
a31	0.14880686	0.008664241	0.030556064	0.005397562	0.024159528	0.019281726	0.0073010204	0.30462798	0.32778823	0.12341675
a11	0.4797885	0.00036133896	0.0051579094	6.37935e-05	0.4689389	0.00020364454	0.00015674003	0.003911691	0.031863037	0.009554399
a31	0.08416026	0.021238701	0.04391081	0.02057552	0.031250294	0.09961811	0.058830816	0.41063344	0.15602009	0.07376195
a11	0.82986665	0.0016721141	0.011212653	0.0008252248	0.06983697	0.0025283422	0.0019237512	0.036676273	0.029660987	0.015797062
a31	0.07499124	0.042636726	0.061391614	0.043831363	0.05399614	0.1420426	0.089407615	0.3520245	0.0804359	0.05924233
a11	0.5214526	0.013821171	0.031418927	0.011414397	0.053043842	0.027371008	0.017133078	0.24136697	0.05108781	0.031890217
a31	0.07136034	0.057019882	0.06801399	0.057595696	0.065797806	0.12284187	0.08168936	0.34999332	0.065827556	0.059860125
a13	0.2096724	0.06520124	0.087084465	0.06153509	0.09292203	0.06575298	0.061280925	0.20035148	0.08399883	0.072200514
a31	0.08467697	0.07987566	0.087716214	0.07961495	0.08522545	0.098752804	0.08396418	0.24161364	0.08057418	0.07798591
a18	0.15977493	0.08601309	0.095319025	0.08454322	0.103888236	0.084436215	0.08372929	0.12079253	0.09299453	0.088508986
a31	0.10097836	0.09823796	0.104161106	0.09778164	0.10178083	0.10169118	0.0973891	0.10127115	0.10004664	0.09666199
a10	0.18307567	0.08587706	0.091244765	0.08587951	0.116586804	0.085074134	0.0850112	0.09160607	0.08861897	0.08702585
a7	0.1006268	0.09852704	0.10667057	0.09722104	0.10409348	0.09819103	0.0966219	0.10225122	0.09910263	0.09669436
a31	0.09824212	0.0930995	0.09824756	0.09218139	0.09822245	0.092343286	0.09209211	0.15027297	0.09296518	0.09233342
a20	0.17501183	0.089591086	0.09891818	0.087734155	0.1004376	0.08813351	0.086941555	0.0946433	0.09064958	0.08793922
a31	0.10253873	0.09915541	0.10172718	0.09870631	0.10117551	0.09928523	0.09865248	0.10090647	0.099249445	0.0986032
</S>	0.15015334	0.093219884	0.095543995	0.09284689	0.10135205	0.09267915	0.09246656	0.09464238	0.093973234	0.09312249
