 	il	abito	della	sposa	corassi	si	chiama	la	sposa	ee	ee	vuole	bianco	</S>
a31	0.17649823	0.17746215	0.01616239	0.0060468665	0.09992676	0.076916814	0.30837932	0.0015651437	0.0007381464	0.0008003691	0.008719887	0.033651404	0.04644802	0.046684537
a23	0.0033918342	0.12792425	0.005043135	0.01826357	0.24925423	0.039737336	0.5142212	3.9744726e-05	0.002560015	0.0074570347	0.023766704	0.003337692	0.003033185	0.0019699878
a31	0.2034648	0.52006304	0.013929976	0.003796075	0.0041143256	0.065453336	0.10343206	0.00079796964	0.002986824	0.0051285047	0.024256414	0.017253947	0.026021354	0.009301387
a7	0.0019426768	0.043874636	0.030640826	0.032767642	0.24050684	0.25658235	0.32474387	6.8373934e-05	0.008256341	0.008898019	0.03226141	0.010400771	0.0073797503	0.0016764611
a10	0.0655203	0.22377	0.008836115	0.013740588	0.023631733	0.04922257	0.2498215	0.011534081	0.0212657	0.021014491	0.058906194	0.0448317	0.16483562	0.043069474
a38	0.09053705	0.08873118	0.005898203	0.041026104	0.073891684	0.02658077	0.31403247	0.02665605	0.029150782	0.034720268	0.05329329	0.01216585	0.13071273	0.07260353
a10	0.022135537	0.011552584	0.0068967314	0.08388885	0.15649328	0.09396579	0.18034834	0.012801943	0.03003287	0.06813207	0.06497396	0.011231328	0.119242944	0.13830379
a11	0.010976034	0.059172567	0.0044336873	0.036333892	0.17362916	0.113843486	0.506742	0.00053637254	0.017347846	0.020850338	0.017356204	0.0065800617	0.02432635	0.007872013
a31	0.013176474	0.03354484	0.011237893	0.014782375	0.069693245	0.47744834	0.13326691	0.000311494	0.04718906	0.044549894	0.03210915	0.017499428	0.041253306	0.06393758
a13	0.08626085	0.3598599	0.008057093	0.017166007	0.050995786	0.059416905	0.24869446	0.0011750979	0.03308317	0.016989883	0.007890487	0.011571341	0.062328625	0.036510445
a31	0.0066011962	0.06761752	0.0046624416	0.04889873	0.17384116	0.27421972	0.13910782	0.0014526233	0.008038617	0.026629828	0.057578333	0.054217815	0.10363161	0.033502545
a0	0.06989981	0.32480264	0.008598246	0.014851478	0.040821765	0.061456777	0.26758105	0.0010212164	0.026196785	0.013651298	0.009136338	0.01711499	0.083122544	0.061745048
