 	i	piccoli	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	prima	di	mangiare	</S>
a23	0.1250699	0.51362	0.15014315	0.0002850125	0.004810169	0.028406467	0.036047004	0.031838197	0.014348656	0.005417314	0.0025037928	0.0058799335	0.015220933	0.025362281	0.024189092	0.016858066
a31	0.059943855	0.096372314	0.12691495	5.579516e-07	0.0005363487	0.09077514	0.008219102	0.069951616	0.24978787	0.095066436	0.000107488166	0.006891052	0.0025305715	0.00062792376	0.010130839	0.18214393
a37	0.060962234	0.68345374	0.002486724	2.194861e-05	0.0024811216	0.00046914388	0.0076926867	0.015691098	0.049803138	0.07546584	0.0024506983	0.075091235	0.011378567	0.0013677562	0.0042752516	0.0069088642
a31	0.11295959	0.23851253	0.07542245	7.241227e-06	0.0052106036	0.12780282	0.0028727325	0.026332108	0.06610184	0.049833264	0.00024614562	0.013550834	0.0026084674	0.00019869216	0.007202803	0.27113786
a24	0.0320794	0.83299494	0.0019132086	4.458298e-06	0.0022179096	0.0005054304	0.006764145	0.016755827	0.04314162	0.03190109	9.94796e-05	0.025581183	0.0012194786	9.143591e-05	0.0007493083	0.00398116
a46	0.042618178	0.03879911	0.10781864	5.6368663e-05	0.014013806	0.043355733	0.012799716	0.043387704	0.3762103	0.06255774	0.0011477164	0.046195246	0.008287472	0.0021342584	0.014864009	0.1857539
a31	0.040615473	0.0108223725	0.014979678	0.00010568255	0.0009908845	0.041175384	0.003998211	0.058937773	0.29966587	0.25112894	0.005686691	0.053202264	0.031354334	0.0122724455	0.061899025	0.11316495
a39	0.026322452	0.010530341	0.6471403	7.7383436e-07	0.0005551199	0.021593757	0.12764318	0.02395286	0.11590002	0.017839901	0.0007067401	0.0019240964	0.0021112205	0.0003965629	0.0008049724	0.0025777256
a8	0.016154628	0.017551778	0.010735307	5.2277657e-05	0.000504066	0.004531185	0.005071324	0.030024733	0.27153078	0.38354325	0.0009367132	0.038977697	0.019519864	0.0011407981	0.059125107	0.14060055
a3	0.02481661	0.0060129496	0.006826781	0.00020546066	0.00010816674	0.0006738639	0.0015968614	0.010957965	0.40715972	0.38862938	0.0019672946	0.020894593	0.01638733	0.002315183	0.04574989	0.06569795
a31	0.0065436577	0.003449147	0.010149931	0.0001016575	0.00070655736	0.00148243	0.005115791	0.018978706	0.7477833	0.15652789	0.0021663522	0.014022101	0.0040958696	0.0010694991	0.0069307275	0.020876298
a10	0.070480965	0.03254576	0.12914027	6.4702166e-05	0.0030124646	0.07059209	0.004195168	0.03508634	0.32923827	0.20587924	0.0024245295	0.048792716	0.015203525	0.0063421736	0.019373266	0.027628554
a3	0.0029400194	0.003109944	0.009216508	0.0003367277	0.0014488647	0.0029227817	0.006506664	0.021152077	0.8023165	0.09266838	0.008877065	0.025244119	0.004428113	0.0045314454	0.005424816	0.00887605
a39	0.1913499	0.049766686	0.065025836	0.0017055878	0.004644021	0.0010852258	0.009382165	0.017436992	0.23684734	0.21050617	0.0046187923	0.054846194	0.0122315865	0.006618803	0.024939446	0.10899524
a31	0.009960288	0.010238917	0.026454339	0.0009362425	0.0043295543	0.0044690175	0.0088270195	0.020301359	0.6875519	0.12091281	0.017542776	0.050448585	0.010126947	0.012620196	0.007844642	0.007435435
a27	0.044950254	0.011170856	0.07391633	0.0008196653	0.0062883846	0.03917506	0.0077374717	0.021402385	0.5038476	0.18193033	0.011810798	0.055220302	0.013276756	0.014285154	0.007812687	0.00635596
a7	0.005785792	0.009983442	0.022655122	0.002155195	0.005767986	0.0126116155	0.019965066	0.046479087	0.56143695	0.14069656	0.037619315	0.060046274	0.019774212	0.02850823	0.014697497	0.011817681
a31	0.03599635	0.022964006	0.053489547	0.0029219522	0.009386843	0.007245653	0.016102342	0.030993057	0.36202934	0.14349617	0.03975157	0.08253426	0.038445298	0.040910292	0.03905929	0.07467408
a20	0.02748977	0.0073689288	0.0530906	0.0016860688	0.003542448	0.023113279	0.014071956	0.035053752	0.57584065	0.16246732	0.0071548084	0.0653413	0.009526467	0.0055982918	0.003857831	0.004796508
a3	0.008046759	0.015149991	0.020950438	0.003041445	0.010400675	0.016221482	0.019551696	0.036659434	0.44715732	0.14599542	0.07735914	0.07896952	0.036265247	0.050908912	0.019810257	0.0135122305
a20	0.02632943	0.038539294	0.06511403	0.0074041253	0.025771514	0.029184131	0.03474252	0.037373163	0.23000939	0.1454161	0.08867432	0.108416684	0.057608444	0.06578765	0.021115212	0.018514084
a28	0.021838374	0.045890085	0.07081641	0.010411051	0.031513907	0.049475368	0.054314125	0.056889344	0.17341743	0.14023857	0.08903299	0.100183465	0.050959013	0.06283975	0.02220679	0.019973239
a29	0.017710771	0.035003144	0.04649944	0.008317512	0.02645595	0.036694527	0.0406307	0.04611241	0.1597014	0.15443109	0.11689778	0.10336756	0.07078791	0.08972084	0.025657443	0.022011498
a31	0.048899446	0.05651128	0.06444811	0.01621424	0.04696993	0.04555626	0.051316306	0.048633885	0.08779708	0.098481044	0.092066556	0.11866128	0.07498032	0.06989561	0.038232416	0.041336257
a28	0.06584679	0.031570327	0.10170928	0.021840157	0.024033064	0.048134957	0.11200961	0.11341643	0.25821722	0.056922648	0.026879484	0.039995424	0.026904669	0.02532855	0.023465328	0.023726085
a46	0.012015726	0.027592545	0.04131322	0.0072080437	0.01900951	0.036946647	0.04291972	0.055809002	0.21157362	0.18007672	0.10708541	0.077768	0.057363525	0.08465079	0.022530347	0.016137192
a20	0.06224005	0.07679026	0.08884427	0.017491972	0.059460253	0.05749943	0.068562195	0.060882505	0.08258641	0.08655311	0.072546616	0.08177415	0.05142962	0.060175844	0.037182886	0.03598044
a31	0.026459461	0.06349063	0.10045585	0.018501934	0.04277659	0.09384703	0.10249228	0.10104792	0.11230604	0.102746524	0.056874756	0.043758947	0.031507988	0.049817353	0.027693547	0.026223175
a37	0.099856265	0.047999002	0.061680153	0.0446137	0.04613475	0.055761542	0.116871685	0.10334251	0.08187362	0.052783597	0.047999825	0.053410478	0.04858759	0.047079235	0.046039548	0.04596646
a27	0.019896349	0.032846857	0.08045973	0.01792979	0.024299853	0.078613274	0.10477487	0.10683199	0.15779594	0.124209836	0.056945015	0.06695942	0.0443166	0.041851655	0.021839071	0.020429768
a11	0.025944307	0.03607676	0.092679694	0.023948472	0.028879056	0.08855204	0.13724865	0.1354139	0.14274187	0.08435042	0.039706696	0.044835865	0.03374025	0.0344436	0.025987197	0.025451235
a31	0.023913965	0.038807534	0.0964748	0.021540072	0.028786168	0.09287593	0.12507814	0.12436188	0.13968147	0.098995924	0.043545187	0.04737752	0.03384098	0.036423985	0.024510736	0.023785729
a20	0.071827054	0.053549867	0.06747733	0.05029624	0.051314466	0.05617408	0.09311472	0.08475605	0.09106917	0.0593732	0.052976497	0.06039199	0.05343377	0.051955204	0.051061306	0.051228996
a3	0.02260567	0.030999584	0.07789223	0.021304667	0.025359584	0.076911665	0.12198527	0.12275736	0.15881802	0.09857174	0.04995563	0.06399814	0.043406095	0.038253173	0.024153786	0.023027359
a18	0.029577358	0.036928035	0.089016646	0.027874852	0.031528562	0.08612104	0.15548174	0.15117307	0.1339654	0.06711682	0.034814965	0.034382854	0.030971982	0.033161987	0.029058548	0.02882609
a0	0.029659059	0.036574416	0.08587144	0.02846865	0.031734854	0.08417584	0.15733409	0.15305786	0.13264915	0.06552571	0.03525602	0.035366274	0.03173915	0.03356814	0.029628243	0.029391116
a31	0.02882884	0.037319105	0.091334164	0.027550993	0.031507704	0.089765996	0.15469107	0.1510771	0.13265237	0.06847897	0.034211203	0.032210987	0.02991442	0.03294656	0.028874075	0.028636482
a13	0.09929545	0.057295967	0.06286925	0.055441715	0.055937972	0.059461225	0.0777526	0.07244105	0.06575183	0.057405245	0.05591472	0.05665265	0.0560899	0.05593541	0.055871863	0.05588316
a31	0.029124668	0.034721434	0.0769963	0.028286157	0.030906219	0.076160975	0.15342653	0.1492773	0.13423105	0.06750732	0.040103253	0.04742808	0.037280656	0.035691503	0.02965512	0.02920349
