 	non	vuole	mangiato	mangiato	tutta	una	volta	</S>
a31	0.0069497763	0.0074117547	0.0005503976	0.0002050708	0.00089648156	0.0011377442	0.9611073	0.021741396
a39	0.0074506495	0.68118584	0.00292821	1.1924182e-05	7.5364806e-05	6.677018e-06	0.29459316	0.013748191
a41	0.007062968	0.05692695	0.0006397155	0.0002149584	0.000777479	0.0012671599	0.86576504	0.067345776
a39	0.017091688	0.051623583	0.00045550405	0.00016894074	0.0039231027	0.009167262	0.03523872	0.88233125
a20	0.059830148	0.81057304	0.0054649324	0.00303833	0.00853103	0.0030779997	0.0143766375	0.09510787
a0	0.10072062	0.7202865	0.010136349	0.011439725	0.03907339	0.011384589	0.052199975	0.054758865
a31	0.07155625	0.46416876	0.023434022	0.033354145	0.1367902	0.021193905	0.17142287	0.07807997
a13	0.58995914	0.24625544	0.012668935	0.01146354	0.013371162	0.02594459	0.044019487	0.05631768
a17	0.18295707	0.2008375	0.040970355	0.03344828	0.12420269	0.040206436	0.21922377	0.15815385
a31	0.2275999	0.18419619	0.04034693	0.03612098	0.10508302	0.0688388	0.15125924	0.18655485
a3	0.21583761	0.1425816	0.10508216	0.10193036	0.10354737	0.10439236	0.1145483	0.11208021
a46	0.16435999	0.124076314	0.078366265	0.072059296	0.10765327	0.09344412	0.18632384	0.17371698
</S>	0.14382987	0.12812346	0.11258436	0.1081906	0.11773584	0.11449699	0.13734896	0.13768993
