 	puoi	non	parlare	di	questa	cosa	con	Anna	</S>
a8	0.140031	0.16362229	0.5824251	0.0010886224	0.0009654194	0.007931881	0.002014303	0.07538819	0.026533037
a28	0.03127636	0.05071274	0.89141876	2.0885452e-06	0.00023599179	0.00053716684	7.523411e-05	0.022836547	0.002905129
a31	0.27825955	0.079784706	0.08086399	8.036746e-05	0.0023777715	0.009784928	8.116628e-05	0.20535484	0.3434127
a8	0.051961076	0.10541096	0.042399324	7.960157e-05	0.010673475	0.007583381	6.98767e-05	0.7480665	0.033755768
a31	0.10511595	0.020349866	0.84947	2.5499632e-05	0.0006559783	0.0005515334	0.00039015216	0.010874044	0.012566923
a28	0.0077274037	0.5510784	0.40800357	6.8495838e-06	0.0011909549	0.0018025549	4.700719e-06	0.016170012	0.014015578
a10	0.014989048	0.0060069314	0.9639354	0.00015974295	0.002067882	0.0007700363	0.0007294403	0.004876322	0.0064652725
a39	0.035368524	0.020993622	0.85844105	0.001775036	0.009504223	0.02016122	0.006514073	0.007868637	0.03937367
a31	0.046380445	0.009439632	0.17235582	0.007898399	0.09850967	0.1710739	0.05183388	0.116403654	0.3261046
a20	0.012640929	0.00018901742	0.9839257	1.107741e-05	0.00029227274	0.00035395505	3.6056445e-05	0.0014787646	0.0010722893
a31	0.0149891935	0.009725177	0.06655352	0.00890039	0.039119646	0.14932701	0.013485598	0.28619084	0.41170865
a18	0.04181449	0.0012953505	0.92134815	3.4590117e-05	0.0013774872	0.0019656764	0.00024657446	0.02334852	0.008569199
a41	0.011173414	0.0134202745	0.11917705	0.024267906	0.05273019	0.3058778	0.025740538	0.29869244	0.14892033
a7	0.013632966	0.009117858	0.03408656	0.0067990157	0.035852715	0.17273214	0.017585391	0.3418137	0.36837965
a38	0.011585937	0.020720256	0.23474304	0.060376756	0.050041106	0.41619337	0.040142417	0.059118465	0.1070787
a10	0.07752473	0.09137138	0.12557036	0.03872407	0.03430651	0.32516968	0.114186674	0.06672822	0.12641844
a31	0.03331176	0.061174296	0.19433737	0.10057966	0.070926346	0.233087	0.13671255	0.052896924	0.116974145
a46	0.16421591	0.03361588	0.3737043	0.026863096	0.03194041	0.1988423	0.07240886	0.05169728	0.046711992
a31	0.055430453	0.10749296	0.1748781	0.10172571	0.06710668	0.16346948	0.20327853	0.05375722	0.07286084
a24	0.1526234	0.051205877	0.24431334	0.044729736	0.049974877	0.22106081	0.105798624	0.06805864	0.062234726
a28	0.05540617	0.07746893	0.20181946	0.079957336	0.0640294	0.13463372	0.2610075	0.06545874	0.060218815
a24	0.057585012	0.089252375	0.24223395	0.08610323	0.062973686	0.09929171	0.25254396	0.048655428	0.061360687
a15	0.0779127	0.14146134	0.2896139	0.10597653	0.06977938	0.09747331	0.09822581	0.048062097	0.071494944
a24	0.08286016	0.16499877	0.21877137	0.13382055	0.08650162	0.11999006	0.06476152	0.0425649	0.08573111
a21	0.08014645	0.15950187	0.23608303	0.13330133	0.08568319	0.11746626	0.05797294	0.045592006	0.08425285
a31	0.07917553	0.12544657	0.28573343	0.11263784	0.08224932	0.10055682	0.06936069	0.06357663	0.081263185
a20	0.20832567	0.09745571	0.1501149	0.09019749	0.09014796	0.09061444	0.09082519	0.09127237	0.09104634
a31	0.09547867	0.10630977	0.19828047	0.10315143	0.09567026	0.10044954	0.11340103	0.091771215	0.09548759
a8	0.14044541	0.103730135	0.1461789	0.10083367	0.10086349	0.10191122	0.10282616	0.10169956	0.10151139
a31	0.099882096	0.109615356	0.18990876	0.104574166	0.097949825	0.10219126	0.1008873	0.09687905	0.09811212
a20	0.16461837	0.10492599	0.12314071	0.10059158	0.100629	0.10131694	0.10204829	0.10147649	0.10125261
a31	0.10572291	0.10809142	0.13140099	0.1070469	0.10537503	0.10672417	0.12500021	0.10530893	0.10532942
a20	0.14408639	0.10625785	0.124468744	0.10331643	0.103406906	0.105411835	0.10502891	0.104131706	0.10389126
a31	0.106315695	0.10747252	0.11951936	0.106952704	0.10614306	0.10707987	0.1337109	0.10675277	0.10605321
a8	0.14168492	0.10646438	0.122357816	0.10368184	0.10383818	0.10735732	0.10560646	0.10467316	0.1043359
a31	0.10825242	0.10998378	0.12679765	0.10833587	0.10747126	0.10806902	0.11041804	0.11308483	0.107587144
a49	0.1872268	0.103957675	0.1155737	0.0982449	0.09831838	0.09933096	0.09921168	0.09926922	0.09886674
