 	se	vieni	alle	sette	sto	ancora	cucinando	</S>
a8	0.055884115	0.06486579	0.0013243665	0.0031249032	0.02196633	0.33729056	0.43621218	0.0793318
a31	0.25821587	0.028797258	2.1136191e-05	0.20671538	0.0094894115	0.0181414	0.40414897	0.074470565
a8	0.005392551	0.0024725161	1.1831551e-05	0.0003801823	0.025205584	0.040880486	0.9200009	0.0056559737
a31	0.3901832	0.24487478	0.000117699215	0.09619996	0.094570965	0.02949972	0.053420316	0.091133334
a46	0.01644803	0.15829575	0.00023084933	0.005174406	0.30121428	0.37235352	0.115614444	0.030668614
a31	0.622119	0.089378454	3.253541e-05	0.11203215	0.026104646	0.011417187	0.03301156	0.10590452
a20	0.007536279	0.94070804	6.5616186e-06	0.01828208	0.019322528	0.00896755	0.0011922772	0.003984703
a31	0.44720492	0.011242236	6.1226354e-05	0.011790069	0.031241987	0.123244815	0.1343853	0.24082944
a13	0.1498236	0.54137844	1.21219055e-05	0.08751044	0.07647952	0.08619776	0.026317706	0.032280385
a17	0.022039365	0.011908114	0.00053674047	0.0023336967	0.11209005	0.25594518	0.28237787	0.31276897
a8	0.017210616	0.0015167695	0.00022325503	0.0015249628	0.04391043	0.25085172	0.32616574	0.35859656
a31	0.019799253	0.031770337	0.0073173526	0.0068084863	0.6309763	0.15394261	0.088825874	0.060559772
a8	0.035897147	0.021236574	0.0006979886	0.00063576223	0.46855268	0.14117667	0.2531082	0.078694984
a20	0.05945097	0.06464157	0.045096632	0.014585601	0.41194957	0.096255794	0.22123793	0.086781904
a31	0.20047122	0.10519173	0.09003706	0.032636393	0.2689123	0.0896703	0.11623627	0.09684472
a28	0.8201297	0.02055376	0.008061275	0.008391774	0.068470016	0.016158978	0.03051982	0.027714614
a31	0.045679957	0.094096564	0.103329286	0.018528147	0.49329507	0.07011628	0.07426195	0.10069281
a38	0.6666389	0.024007116	0.016427921	0.012469226	0.16864726	0.032107487	0.048150163	0.031551942
a31	0.056212615	0.10474633	0.1038866	0.022498615	0.42891595	0.07576971	0.10582289	0.10214731
a17	0.73692435	0.024310956	0.021287465	0.01851248	0.108401306	0.026535613	0.034886662	0.029141223
a3	0.07177673	0.16359062	0.14941277	0.048376575	0.21791571	0.08825894	0.09894322	0.16172545
a10	0.09324495	0.2044675	0.08328569	0.051409375	0.16179493	0.10988554	0.10296383	0.1929482
a20	0.11845923	0.16967304	0.08472264	0.04547201	0.16187227	0.12794067	0.13217653	0.15968367
a35	0.13272023	0.17635642	0.058519248	0.04937637	0.15928555	0.13392557	0.13621713	0.15359944
a37	0.13461119	0.17907424	0.0569483	0.049637474	0.15466076	0.13542032	0.1324358	0.15721202
a23	0.13103573	0.18643515	0.055444557	0.04910776	0.14863537	0.13696459	0.12530972	0.16706713
a20	0.1248614	0.19278072	0.05326622	0.048029587	0.14882797	0.13504136	0.121210635	0.17598207
a31	0.10409785	0.21332823	0.05541179	0.052655503	0.14335737	0.12138187	0.106336616	0.20343076
a0	0.7834471	0.032209918	0.03011689	0.031354684	0.03076002	0.03057343	0.030638753	0.030899264
a31	0.1108728	0.16776885	0.10274379	0.10047194	0.12413802	0.11584825	0.11204266	0.16611375
a13	0.49112847	0.07337524	0.07169533	0.07444435	0.07248638	0.07203856	0.07236536	0.07246633
a31	0.11985519	0.13731745	0.12384084	0.11664699	0.12416487	0.12118939	0.12028872	0.13669655
a39	0.29063004	0.101348124	0.100466065	0.10258426	0.10249097	0.10053622	0.10101541	0.10092895
a17	0.12051163	0.13176747	0.13094369	0.118382186	0.12430791	0.12136951	0.121394746	0.13132288
</S>	0.12349814	0.12997834	0.12366385	0.12181398	0.12508982	0.12359452	0.123096004	0.12926532
