 	io	non	sono	ancora	pronta	bisogna	venire	alle	sette	</S>
a8	0.44191107	0.22632255	0.037715677	0.063628726	0.00021940672	0.0007849796	0.018746477	0.01198784	0.15503722	0.04364601
a31	0.21754296	0.27480868	0.0001304543	0.3248017	1.6571126e-05	0.008311433	0.098386355	0.001217435	0.04216008	0.032624293
a3	0.50991815	0.37816137	0.0034495138	0.016955655	2.3220562e-05	0.008894945	0.016691802	5.5239e-06	0.06175081	0.004148969
a20	0.6322684	0.28444958	0.0005222235	0.0017381512	1.475125e-06	0.014404201	0.055113334	0.00018785051	0.0036275066	0.00768714
a31	0.7195437	0.17043711	9.1455935e-05	0.0016966612	2.4012982e-06	0.0072676805	0.07590738	0.00037123254	0.0020262308	0.022656173
a24	0.095721126	0.879435	0.00018622272	0.015708214	1.6695816e-07	0.00085544033	0.007719314	4.416305e-06	8.065186e-05	0.0002894014
a31	0.041777503	0.002446239	1.5545564e-05	0.18485162	8.4617066e-05	0.0047497074	0.1459254	0.0036740578	0.033554126	0.5829212
a17	0.064648375	0.059514623	2.3853936e-05	0.4284947	5.187117e-06	0.0005667785	0.12782653	0.01478382	0.22541936	0.07871672
a31	0.08806008	0.021603733	0.0013664583	0.021394784	0.00047192108	0.0012200028	0.29711154	0.009785723	0.15093124	0.40805453
a17	0.07505912	0.009816073	9.403942e-06	0.07282303	5.3562844e-06	0.00037708998	0.03328509	0.0066572214	0.65436804	0.14759955
a20	0.022465466	0.008685526	0.001814176	0.0064892224	0.0006952494	0.0032318614	0.12434	0.033772293	0.27641124	0.52209496
a41	0.015530179	0.0019412622	0.00082548574	0.0028257484	0.0005182288	0.0006974143	0.2085467	0.02024488	0.18920317	0.5596669
a31	0.038461115	0.025049236	0.007898737	0.031425733	0.01245479	0.022258777	0.059773695	0.072844654	0.5459896	0.18384364
a17	0.46027735	0.014561095	0.0005959832	0.002209035	0.0012796185	0.002832959	0.016164059	0.04243961	0.36649296	0.09314734
a31	0.08179847	0.06288584	0.027024433	0.04470865	0.12105806	0.080644205	0.050290592	0.21595633	0.25440294	0.06123047
a24	0.8303793	0.012970161	0.005116701	0.0073611382	0.0110672945	0.0067690965	0.010419551	0.04558814	0.045853242	0.024475453
a31	0.08140877	0.06478303	0.04202154	0.04887487	0.1290888	0.061962772	0.05514553	0.29591644	0.16377598	0.057022274
a32	0.34945288	0.050941166	0.04336907	0.047749672	0.05524541	0.048067763	0.05378305	0.1889491	0.10104866	0.06139324
a31	0.064244844	0.05519586	0.044941843	0.046428185	0.08924074	0.06051682	0.06146173	0.31446669	0.2069005	0.05660274
a20	0.31110224	0.052343927	0.04523643	0.05028061	0.055591375	0.051523954	0.055477824	0.1905913	0.1292161	0.05863628
a31	0.09777794	0.08425353	0.079327814	0.079915226	0.084787786	0.083858974	0.08592151	0.17802654	0.14232957	0.08380109
a46	0.34492362	0.06869546	0.06559069	0.07722814	0.066092774	0.06626646	0.06823931	0.08687201	0.08583928	0.07025227
a33	0.10444485	0.09437012	0.09220268	0.09249789	0.092877634	0.09433269	0.09605536	0.11045955	0.12814362	0.09461559
</S>	0.12473636	0.093568556	0.0917726	0.0925628	0.09167988	0.092733145	0.09533581	0.098401874	0.12508444	0.09412452
