 	le	melanzane	vogliono	ee	girate	</S>
a31	0.18497387	0.008262983	0.08865939	0.13427766	0.36803082	0.21579531
a20	0.02199626	0.015603657	0.7420723	0.015767185	0.10271568	0.10184484
a18	5.8166923e-05	5.2724477e-05	0.9944107	0.0012013147	0.0025351027	0.001741985
a20	2.0177698e-05	4.1763135e-05	0.9907727	0.0010100586	0.002877812	0.0052774576
a38	0.0002818241	0.00016961039	0.9786012	0.01101057	0.0031558212	0.0067808484
a17	0.0034567122	0.00092210685	0.8493474	0.0652235	0.034564998	0.046485238
a31	0.0044679465	0.0023775431	0.55096114	0.1458435	0.17993937	0.1164105
a20	0.0022589061	0.001155248	0.80091673	0.11870814	0.06459542	0.012365555
a41	0.00885877	0.005370462	0.06540273	0.04817186	0.2393576	0.63283855
a29	0.0073993704	0.007925423	0.2036326	0.19461933	0.27301413	0.3134092
a11	0.07264807	0.05662177	0.01505674	0.08283704	0.23586781	0.5369686
a31	0.09869476	0.046796855	0.021129478	0.08068055	0.22669193	0.52600646
a8	0.008870238	0.009754173	0.41384608	0.041170835	0.31197122	0.21438748
a31	0.20822987	0.101574734	0.033457033	0.14434312	0.3232678	0.18912739
a1	0.01365214	0.0039554797	0.1959317	0.045431726	0.27441198	0.46661696
a31	0.12484581	0.07906373	0.021219848	0.2817353	0.39059308	0.102542296
a3	0.06264556	0.03793953	0.17799757	0.07757266	0.20509604	0.4387487
a31	0.101497985	0.09192642	0.045889694	0.21293455	0.33853546	0.20921586
a8	0.09095736	0.079522885	0.14732951	0.106122315	0.19437666	0.38169128
a23	0.0576099	0.04920648	0.028906591	0.41114202	0.36632723	0.08680777
a31	0.15924098	0.15616752	0.14058623	0.1863197	0.18482392	0.1728617
a46	0.2262743	0.13885742	0.16558686	0.15120399	0.15512425	0.16295314
a37	0.15873756	0.15760504	0.15172143	0.18291084	0.18126117	0.16776392
a46	0.16778359	0.16668855	0.15770622	0.16978501	0.1699535	0.16808309
a24	0.15975145	0.15737316	0.14799498	0.17987943	0.17963667	0.17536432
a31	0.15337013	0.14874247	0.13467552	0.1883393	0.18899782	0.18587472
a46	0.18596444	0.15924716	0.16567679	0.16153851	0.16257118	0.16500191
a31	0.16253483	0.16148019	0.15744403	0.17373799	0.17377876	0.1710242
a8	0.173781	0.16243589	0.16684423	0.16409783	0.16516863	0.1676724
a24	0.162419	0.16133066	0.15345585	0.18146333	0.1776483	0.16368288
a8	0.16845393	0.16784585	0.16186096	0.167866	0.1677012	0.1662721
a31	0.1658985	0.16508853	0.16014853	0.16997884	0.1700239	0.16886173
</S>	0.17608145	0.16316056	0.16638084	0.16424653	0.16463418	0.16549653
