 	la	sorella	mia	si	non	è	venuta	ancora	ancora	qui	</S>
a31	0.46474853	0.01908575	0.036897883	0.012433603	0.013382376	0.007821699	0.02194018	0.033236373	0.11261233	0.13448323	0.14335804
a14	9.411534e-06	1.9464938e-05	0.011996818	0.010205588	0.0010183451	1.7077579e-06	0.95088774	0.012556159	0.004472662	0.00019531071	0.008636753
a11	0.0005726877	7.4455797e-06	0.016016262	0.045116093	0.01807495	5.945156e-05	0.75737846	0.002110693	0.008194065	0.0039017966	0.14856805
a31	2.6861922e-05	5.1679317e-06	0.018752757	0.026071796	0.0020619729	2.719194e-05	0.70233923	0.0011807631	0.006151134	0.007344048	0.23603904
a46	5.397359e-06	5.5734818e-06	0.0074024647	0.022358676	0.005196152	7.516308e-06	0.8328214	0.019867104	0.0070518977	0.00054339285	0.10474039
a33	9.7469834e-05	1.875253e-05	0.0057284376	0.0044564763	0.0008171485	0.0002450882	0.90209454	0.0048334287	0.008141992	0.0025316458	0.071034916
a23	0.00019380845	5.3062355e-05	0.0024091494	0.0014363535	0.0011851324	0.0014801234	0.6883532	0.010080401	0.048513886	0.037759006	0.20853588
a31	0.00019344565	0.0005606062	0.01597065	0.004107254	0.0006607861	0.0002356474	0.18042842	0.20138381	0.34453648	0.030936005	0.2209869
a21	0.0006228321	2.6794662e-05	0.008854615	0.00051422307	0.0007866821	1.0630691e-05	0.6622447	0.038321108	0.24316289	0.015342286	0.030113284
a24	0.00062818703	0.002996947	0.02674397	0.007233358	0.0040639667	0.0014433917	0.36205804	0.20691472	0.27219757	0.051015995	0.064703904
a46	0.0076569035	0.01349299	0.01324767	0.018680178	0.0043286392	0.0020407224	0.23668598	0.19774741	0.24158931	0.08815215	0.17637804
a20	0.0074153044	0.028432976	0.11979935	0.048596654	0.016983517	0.011655546	0.22882529	0.26339287	0.16162883	0.08035558	0.03291408
a31	0.016829593	0.05749535	0.14892323	0.08276504	0.016366025	0.012161108	0.12125955	0.21521324	0.2221605	0.06707927	0.039747097
a7	0.06799638	0.017083263	0.034185376	0.026511004	0.057482358	0.04390377	0.2249137	0.09898926	0.2279685	0.121855065	0.07911132
a10	0.007043764	0.014904028	0.0762629	0.026064401	0.022609496	0.018654695	0.1909858	0.28677312	0.22936489	0.08464152	0.042695403
a31	0.010561031	0.017695004	0.0785198	0.0321687	0.03535872	0.030265728	0.15252921	0.18853173	0.29586864	0.085639164	0.07286229
a0	0.06753725	0.045868795	0.07494051	0.05965828	0.11844749	0.104530334	0.1754903	0.09040758	0.0985909	0.08741837	0.077110246
a31	0.015053153	0.02135925	0.06347122	0.026404599	0.065811075	0.062553026	0.23117916	0.22331817	0.15122344	0.08520681	0.05442003
a37	0.09842667	0.07434469	0.09061318	0.08395884	0.08853202	0.082097664	0.10455944	0.09563743	0.10362235	0.09413549	0.0840723
a20	0.031043943	0.035436258	0.05825782	0.0379982	0.11264347	0.11377191	0.2072459	0.14350495	0.11118259	0.082141966	0.06677305
a37	0.064143	0.06916648	0.09011878	0.069126785	0.12628464	0.13151854	0.12546356	0.083885625	0.080231	0.079234	0.080827564
a13	0.066478774	0.06881377	0.07874654	0.06959385	0.12697604	0.13249636	0.124928325	0.0854898	0.0823395	0.081409715	0.08272739
a39	0.07690143	0.07922429	0.08836996	0.07928717	0.11258367	0.11624877	0.10846536	0.08520952	0.08376152	0.08425535	0.08569293
a17	0.071731925	0.07379285	0.082300365	0.07434042	0.122576214	0.1275958	0.11634938	0.0831743	0.08090119	0.08250154	0.08473603
a28	0.06968374	0.07160356	0.07976383	0.07237743	0.12723246	0.13280293	0.119402155	0.08180066	0.07881892	0.081886046	0.08462828
a31	0.074538894	0.07544717	0.0795587	0.07619135	0.118625574	0.12319684	0.113648914	0.085076414	0.083911255	0.08396857	0.0858363
a0	0.100583464	0.08789762	0.0912155	0.08839341	0.09144056	0.09153112	0.091848366	0.08870705	0.08933529	0.08977188	0.08927567
a13	0.066584654	0.06789417	0.07396838	0.06905693	0.12853588	0.13428937	0.12596203	0.085700475	0.08278963	0.08185649	0.08336197
a31	0.08093645	0.08281914	0.09005018	0.08277697	0.10678498	0.10953813	0.103016235	0.086076245	0.08497758	0.085901074	0.08712295
a37	0.09877622	0.08887627	0.0908587	0.08932901	0.09095649	0.09084622	0.09100196	0.08948112	0.0899071	0.09025469	0.089712165
a8	0.07808644	0.07905605	0.08316303	0.07952396	0.1112475	0.11474977	0.10846235	0.087390974	0.08630762	0.08554978	0.08646251
</S>	0.066928655	0.06873205	0.076722085	0.069791	0.13310353	0.13927941	0.12330414	0.080260634	0.07621249	0.08118349	0.08448255
