 	le	canzoni	più	belle	sono	scritti	nella	notte	</S>
a31	0.6466323	0.0031587668	0.0016591361	0.0009400394	0.00094321655	0.0054551433	0.03795391	0.13979845	0.16345903
a1	0.010265928	3.5832418e-05	0.0031993757	0.0051110648	2.6138155e-06	0.14654304	0.55405796	0.051951725	0.22883244
a20	0.06980174	1.6722303e-06	0.023971386	0.8306984	3.8408878e-05	0.0044726823	0.00089304266	0.004122358	0.066000246
a31	0.06097275	2.5402203e-05	0.015004149	0.32143715	0.00013910096	0.017527074	0.004817141	0.031202197	0.54887503
a13	0.45273718	9.850488e-06	0.008856655	0.06892733	0.00010934053	0.11834895	0.037904978	0.017350134	0.2957556
a17	0.0062915096	7.716587e-05	0.0032841032	0.15709047	0.019569447	0.28299972	0.06141446	0.11615149	0.3531217
a29	0.018721629	0.00046710277	0.0058871587	0.1731931	0.017875025	0.25091654	0.09989236	0.17762148	0.25542563
a18	0.040939186	0.0025014966	0.0038745862	0.006913866	0.0034029274	0.056744296	0.1876383	0.3739164	0.32406896
a31	0.02477661	0.0023453087	0.00108978	0.025884	0.010314509	0.16278094	0.24524003	0.2621109	0.2654579
a13	0.07412052	0.0057141986	0.0118818	0.06646111	0.0021909515	0.04142041	0.17545407	0.4069637	0.21579327
a18	0.015344232	0.008130117	0.0032363315	0.0007609645	0.012727974	0.035475962	0.37436026	0.37827206	0.17169204
a31	0.058717985	0.016090062	0.0071429457	0.0025316395	0.003212205	0.022581393	0.25820765	0.44250968	0.18900643
a3	0.17592232	0.016914986	0.01995206	0.03957443	0.0137331225	0.049668703	0.21092045	0.348037	0.12527695
a31	0.08226542	0.058336027	0.038325917	0.016810808	0.025581455	0.03826237	0.20050037	0.3440958	0.1958218
a46	0.15870798	0.040529724	0.044443626	0.06485718	0.037445992	0.08903085	0.24291596	0.2202858	0.10178294
a31	0.08126845	0.0552397	0.045582168	0.029233411	0.04543573	0.07448557	0.1927191	0.31709892	0.15893695
a20	0.1946614	0.07382724	0.07939685	0.087120585	0.07352146	0.09844753	0.15499555	0.13477348	0.10325599
a17	0.103749745	0.09366146	0.09206561	0.08347903	0.09290068	0.111501865	0.13861342	0.15806495	0.12596317
a20	0.11751891	0.11051594	0.112403505	0.10510624	0.105853654	0.10833579	0.11167416	0.1135475	0.11504428
a31	0.11395277	0.1098313	0.110336065	0.10718235	0.108201355	0.109646484	0.11127995	0.113850236	0.11571946
a8	0.25732598	0.09073034	0.095002465	0.09225586	0.0905965	0.0918417	0.0934039	0.094524205	0.094319075
a31	0.11201092	0.106125474	0.10708848	0.10263125	0.10682307	0.11428311	0.11711516	0.117634326	0.11628824
a1	0.2891734	0.08677246	0.09323541	0.08856477	0.08654931	0.08742317	0.08843664	0.089865655	0.089979194
a46	0.11110798	0.10805744	0.108607486	0.106191196	0.108705096	0.11339258	0.11526616	0.115163974	0.11350813
a31	0.112420365	0.110964075	0.11145767	0.10983081	0.1101039	0.11075115	0.11116935	0.111468725	0.111833945
a17	0.24837832	0.0930506	0.09525251	0.09362848	0.092883386	0.09352193	0.09396625	0.094672546	0.094646
a23	0.11171817	0.11048571	0.110729165	0.10957908	0.11017595	0.1112003	0.11172201	0.11215371	0.11223589
a8	0.112373255	0.111025095	0.11144221	0.10998957	0.11019346	0.11066189	0.11101747	0.111358486	0.11193857
a31	0.113297105	0.11002579	0.11027644	0.1081829	0.10903222	0.10992196	0.11079635	0.112859055	0.11560818
a8	0.1987784	0.09924765	0.102608874	0.100100495	0.09907346	0.09942519	0.09978863	0.10043057	0.10054673
a23	0.11189852	0.109241374	0.10968776	0.10758139	0.10924554	0.1120508	0.113085896	0.11357789	0.11363076
a8	0.111860946	0.11105714	0.11134071	0.110422224	0.11058409	0.11091192	0.11105312	0.111262806	0.11150712
a23	0.112779	0.11034312	0.11059913	0.10886556	0.10955169	0.11031745	0.110899515	0.1123706	0.114273936
a8	0.11172702	0.11104696	0.111251965	0.11054443	0.1106727	0.110906415	0.11103404	0.11127085	0.11154561
a31	0.1128255	0.11040083	0.11060844	0.10897132	0.10958808	0.11015516	0.11068019	0.11230956	0.11446091
a28	0.17087227	0.10298211	0.105643876	0.103645794	0.102846675	0.10307094	0.10328407	0.10377279	0.10388151
a24	0.11137794	0.11080985	0.11079358	0.11036584	0.11056432	0.1108033	0.11126774	0.11197948	0.11203802
a8	0.11235144	0.11103722	0.11128146	0.11055623	0.110542946	0.11068937	0.110912964	0.11112789	0.11150051
a31	0.114008375	0.10919813	0.10901666	0.10716185	0.10827232	0.10876618	0.109990366	0.11405667	0.11952945
a20	0.16348176	0.103953	0.10641248	0.104569465	0.103823006	0.10399126	0.1041606	0.10472755	0.10488088
a31	0.11219983	0.110337146	0.11034157	0.10937581	0.10991705	0.11034767	0.11087722	0.11242969	0.11417407
a17	0.14511715	0.10626641	0.10837452	0.10687031	0.1061801	0.10640555	0.10669698	0.10702268	0.10706637
</S>	0.11172391	0.11047094	0.11047495	0.10974325	0.11019085	0.11068882	0.111253105	0.11234253	0.113111615
