 	il	vestito	della	sposa	vuole	bianco	</S>
a17	0.64819235	0.010237125	0.0007741576	0.004131442	0.048736792	0.14352873	0.14439945
a31	0.23785183	0.046853293	0.045735233	0.07490706	0.0024545328	0.025965609	0.56623244
a17	0.9323566	0.019605763	0.00196347	0.0058331913	0.0051086703	0.012965999	0.022166317
a31	0.46301666	0.038234867	0.06525423	0.16817334	0.00740203	0.05150857	0.20641021
a14	0.49151582	0.33748895	0.024157243	0.06959104	0.0019072217	0.0033042298	0.072035514
a17	0.047042426	0.0038426025	0.009801566	0.0138102425	0.017671268	0.079893485	0.8279384
a31	0.2240185	0.048789278	0.021452803	0.013288697	0.037555918	0.24115215	0.4137426
a11	0.6614514	0.09778289	0.007110448	0.023462545	0.072729304	0.07420069	0.06326266
a35	0.13300157	0.019507546	0.0067959283	0.002892705	0.026274992	0.34817228	0.463355
a38	0.102789685	0.007224523	0.0048636557	0.0039293477	0.025311328	0.35875174	0.4971298
a31	0.06982328	0.082513005	0.027495326	0.012033191	0.18301004	0.4583372	0.16678803
a21	0.062177245	0.0044291695	0.01084186	0.0028295529	0.19337747	0.59046614	0.13587858
a31	0.02574704	0.07952094	0.07042357	0.01876568	0.32797715	0.3714165	0.10614908
a24	0.20055622	0.008763837	0.017054515	0.00741566	0.09078343	0.4962025	0.17922382
a8	0.056439262	0.100317426	0.13626096	0.046001606	0.22024219	0.30741456	0.13332401
a23	0.099250704	0.10241317	0.042149577	0.04521394	0.20871216	0.3920974	0.11016309
a31	0.1060074	0.11018779	0.0886406	0.090364404	0.18469708	0.1725478	0.24755491
a8	0.2665948	0.11299622	0.11286139	0.11261152	0.1233768	0.13929929	0.13226001
a23	0.07803343	0.082698286	0.06186248	0.06567615	0.21754007	0.28893733	0.2052522
a31	0.13599858	0.13583551	0.13091609	0.13108875	0.15000759	0.14887486	0.16727856
a10	0.23309582	0.1251865	0.1247546	0.124918655	0.12835826	0.13350585	0.13018033
a37	0.13422285	0.13978122	0.14659876	0.13266645	0.14638723	0.14570116	0.15464227
a46	0.14187515	0.14055537	0.13871396	0.13717374	0.14487827	0.14345665	0.15334685
a8	0.13649136	0.1372021	0.13340992	0.13310644	0.14865561	0.14506334	0.16607124
a31	0.1300165	0.13183343	0.12478192	0.12561412	0.1543937	0.14713311	0.18622725
a20	0.17913038	0.13601682	0.13574442	0.13590142	0.13681248	0.13848671	0.13790788
a8	0.13738613	0.13812022	0.1355503	0.13547768	0.1478223	0.14768027	0.15796316
a13	0.13868558	0.1392321	0.13633248	0.136429	0.14667071	0.14455773	0.15809235
a18	0.14252041	0.14236256	0.14178212	0.14165372	0.14335549	0.14315356	0.14517207
</S>	0.13940845	0.13986656	0.13712259	0.13724634	0.14607596	0.14425714	0.1560229
