 	vestita	la	figlia	l	avevo	portata	alla	chiesa	</S>
a31	0.28990042	0.024268828	0.00710205	0.0027215735	0.012276765	0.0196342	0.106792524	0.37598857	0.16131511
a16	0.011140912	0.0002462892	0.008390668	0.00017229284	0.00060526235	0.58016926	0.1753229	0.10408506	0.11986739
a31	0.30866656	5.228104e-06	0.010962529	0.00056665845	0.00010616343	0.5465175	0.00073505956	0.025713136	0.10672717
a24	0.07798937	0.004922957	0.016958287	0.008319705	0.008931626	0.35307527	0.2876195	0.18655197	0.0556313
a28	0.041174293	1.8571887e-05	0.030476114	0.00033250786	9.091074e-05	0.86535376	0.00040282213	0.010578629	0.05157245
a31	0.08735489	0.0006767176	0.27193755	0.0009135884	5.168986e-05	0.32980648	0.0020493064	0.049016986	0.25819278
a41	0.0902824	2.4159897e-05	0.074412584	0.0006785352	0.00019867488	0.70129615	0.0040254537	0.03451489	0.09456715
a31	0.033130333	0.0004928094	0.0020477327	0.0011727891	0.00065286504	0.038450997	0.08220131	0.477935	0.36391604
a28	0.04458357	7.073e-05	0.0020102817	0.00016711936	0.00040909182	0.67500186	0.073765926	0.14190619	0.062085215
a20	0.013668411	0.0011679505	0.0033850798	0.003002895	0.0042009163	0.14091545	0.14947136	0.5009054	0.18328255
a46	0.016884157	0.00061986677	0.000769999	0.00023856277	0.00011323677	0.0059293276	0.061322384	0.58462554	0.32949698
a11	0.0074951616	0.003146012	0.006594101	0.01007204	0.026570981	0.38580352	0.18518189	0.27898052	0.0961558
a46	0.09897332	0.029153237	0.07598976	0.018141268	0.011709488	0.07398747	0.1371511	0.240227	0.31466737
a31	0.03859896	0.016115718	0.03326258	0.04972083	0.056857422	0.29020068	0.25056258	0.141595	0.123086296
a17	0.28311816	0.015299603	0.018925706	0.027178474	0.07587925	0.18172549	0.12968498	0.14294492	0.12524341
a31	0.024747666	0.015304925	0.02319876	0.052483924	0.07378431	0.25633875	0.32662886	0.1261312	0.10138156
a20	0.25291455	0.043256037	0.04730023	0.045955088	0.12479362	0.19270326	0.08784784	0.11686394	0.08836543
a31	0.026402602	0.021417111	0.025807617	0.058916807	0.11552657	0.19735722	0.35526097	0.1130762	0.086234935
a13	0.2628134	0.06693185	0.07008835	0.0665426	0.09302889	0.15461177	0.08317421	0.11029937	0.09250957
a18	0.04703247	0.044844814	0.04698343	0.06608321	0.22411333	0.1527169	0.24383575	0.09342487	0.080965295
a13	0.069431245	0.066115424	0.06786195	0.081028715	0.27860066	0.12620017	0.13228136	0.09349342	0.08498704
a31	0.07790648	0.076207384	0.07713688	0.08598858	0.26794422	0.109543525	0.1239592	0.09253036	0.08878333
a18	0.21177274	0.0933259	0.09440295	0.092752	0.10832996	0.105083555	0.096646994	0.09967763	0.09800825
a3	0.07576454	0.0747738	0.07571686	0.085319966	0.27162665	0.108539075	0.12743397	0.09290623	0.087918915
a0	0.093046084	0.09126991	0.09191647	0.09568034	0.2165083	0.105920404	0.11072239	0.09843496	0.09650124
a20	0.07698218	0.07584869	0.076773524	0.08682489	0.27756792	0.10686368	0.118711546	0.092082195	0.088345386
a31	0.087999806	0.086736515	0.0873288	0.092899345	0.23878022	0.105018266	0.11136232	0.09605637	0.093818344
a13	0.2024437	0.097955525	0.09821276	0.09720287	0.10563333	0.1004634	0.09883345	0.0995296	0.09972533
a31	0.08811655	0.08754312	0.08804263	0.09331047	0.23229438	0.105491064	0.11392911	0.096647225	0.09462545
a20	0.14760032	0.10447702	0.10531271	0.10425824	0.109564506	0.11010773	0.10550149	0.106935844	0.10624218
a13	0.08619981	0.08564556	0.086219706	0.091941066	0.23880926	0.10549744	0.11612003	0.09612781	0.09343935
a20	0.102487795	0.10142834	0.101761244	0.10330226	0.16407207	0.10817603	0.11040392	0.10461868	0.1037497
a31	0.088423036	0.08784695	0.088374145	0.09361467	0.23324423	0.105097726	0.11214	0.0966545	0.094604775
a17	0.14453784	0.10583069	0.106475964	0.1055537	0.10838854	0.10862655	0.10633978	0.10716809	0.1070788
a20	0.08907608	0.08862073	0.08912741	0.094071075	0.22855663	0.10497529	0.113148056	0.09732972	0.09509503
</S>	0.10211233	0.1015541	0.10186391	0.103470996	0.16439869	0.10806523	0.10999482	0.10471744	0.103822485
