 	se	vieni	ogni	giorno	a	casa	mia	compra	il	pane	</S>
a31	0.42053488	0.16399518	0.03446349	0.014923467	0.009301376	0.008210597	0.03572948	0.18015812	0.012785722	0.052559767	0.06733789
a37	0.04150298	0.25664863	0.20775175	0.04786272	0.05280495	0.006354453	0.05610205	0.16910785	0.025659563	0.015481377	0.120723695
a31	0.1991581	0.010387616	0.08143255	0.057037417	0.15767267	0.00039018728	0.0004975986	0.0024395639	0.0032977848	0.02275549	0.46493095
a20	0.13087155	0.3903709	0.07892682	0.026950693	0.024199577	0.006871769	0.08472444	0.22473015	0.0087696	0.010145553	0.013438874
a31	0.41241527	0.041614864	0.09605119	0.07040449	0.1530005	0.0038465199	0.0036206944	0.009506492	0.048347987	0.02218564	0.13900636
a20	0.15813188	0.2359843	0.24057263	0.12055147	0.10363028	0.0014866655	0.019361664	0.044771433	0.0010681573	0.007821363	0.06662017
a31	0.19303729	0.039485596	0.11066492	0.013981707	0.027492769	0.010888487	0.01969504	0.11188231	0.0950747	0.085721396	0.29207587
a11	0.5748548	0.08888678	0.06944627	0.046660766	0.013269774	0.0007884716	0.0047416426	0.10515511	0.010683633	0.014539165	0.07097365
a31	0.0784322	0.045745872	0.06905556	0.005856331	0.004048971	0.015062616	0.26640677	0.26991904	0.023701567	0.050302416	0.1714686
a20	0.7260792	0.029904488	0.023897184	0.0019483891	0.0015000663	0.00031528613	0.0027939717	0.12388164	0.009897049	0.013971538	0.06581112
a31	0.05944028	0.037352193	0.038835544	0.010144005	0.008670406	0.010898778	0.2992623	0.35339954	0.064146206	0.0813119	0.036538884
a29	0.6708801	0.027916066	0.02941699	0.0038795911	0.0020115233	0.0028104375	0.021866523	0.13447295	0.03212568	0.03490204	0.039718147
a46	0.016265804	0.019270124	0.036819242	0.022531977	0.026441416	0.025938649	0.18177176	0.46365455	0.08821836	0.095067486	0.024020601
a18	0.06976058	0.12383857	0.17594531	0.018805087	0.011150596	0.008722106	0.04668191	0.5154619	0.011384519	0.011186468	0.007062959
a31	0.022504816	0.030444948	0.06025094	0.047595553	0.0641341	0.051214736	0.106499895	0.5072963	0.046469864	0.044801693	0.018787164
a28	0.06928281	0.027931293	0.06384008	0.03183405	0.046103735	0.035316613	0.105229	0.4780464	0.06020888	0.061811987	0.020395136
a20	0.050870836	0.08589831	0.22397411	0.057022206	0.07230672	0.043506075	0.037892066	0.30445752	0.063603655	0.037738796	0.02272968
a41	0.07078203	0.114739686	0.28060377	0.06627679	0.08151236	0.040932536	0.036102723	0.21830529	0.042743545	0.027872441	0.020128831
a28	0.08268739	0.118695706	0.3072022	0.059558976	0.06801316	0.039132286	0.034585405	0.18520859	0.04613716	0.03243339	0.026345737
a8	0.11127379	0.1594711	0.3641505	0.06375501	0.054001883	0.027650148	0.023604818	0.09200671	0.054584272	0.027678324	0.02182352
a23	0.11179473	0.12316529	0.2957	0.10468564	0.14357439	0.059836667	0.0422089	0.031057423	0.03293119	0.02741582	0.027629895
a31	0.08706986	0.09669462	0.19969758	0.07251422	0.08762648	0.06905407	0.06164987	0.13923839	0.06780645	0.061161127	0.057487242
a39	0.09352446	0.06773627	0.11401584	0.06297069	0.0903117	0.07030357	0.06306445	0.264574	0.06348613	0.058832664	0.051180165
a20	0.10749071	0.10937832	0.25198445	0.074030675	0.08727289	0.06641385	0.056164667	0.0775746	0.06313691	0.054263644	0.052289255
a39	0.09170057	0.11784831	0.27309248	0.07246036	0.06894396	0.05783681	0.055582196	0.08681157	0.06578102	0.056339588	0.05360316
a8	0.09430354	0.13382417	0.34715453	0.06738645	0.058188666	0.04585629	0.043858897	0.06510237	0.057199623	0.044849515	0.042275988
a31	0.09661926	0.10526581	0.24662337	0.082411766	0.12341751	0.082458936	0.060205705	0.05061278	0.05336576	0.049421012	0.049597975
a28	0.10517332	0.07153194	0.07580192	0.07024438	0.073486134	0.07114388	0.07701736	0.23080356	0.075891465	0.077081285	0.07182478
a20	0.10042026	0.12898694	0.32125044	0.071080394	0.064288825	0.05221523	0.049484875	0.05668104	0.05884258	0.049092386	0.04765699
a8	0.09345449	0.12056252	0.27772292	0.07294419	0.06491876	0.05657198	0.056083146	0.079952024	0.0658084	0.05705484	0.054926693
a23	0.10563838	0.1132321	0.26618493	0.07656963	0.097306386	0.06869839	0.0561008	0.05246253	0.057714287	0.053012744	0.053079825
a8	0.104663596	0.09970397	0.15569538	0.08287598	0.085713804	0.0784657	0.07547787	0.08648399	0.07883307	0.07608348	0.076003134
</S>	0.10790434	0.0915615	0.15507375	0.086507335	0.12636897	0.09650554	0.075435765	0.0646377	0.06613508	0.06459456	0.0652755
