 	noi	ti	amiamo	a	te	di	pocchi	giorni	e	non	ti	possiamo	dimenticare	mai	di	questo	che	trocammo	bene	a	te	</S>
a31	0.30534315	0.03258584	0.13420352	0.010005373	0.0105432775	0.00022852322	0.0021595873	0.24455282	0.006324021	0.00068314676	0.00071233563	0.05188831	0.12354992	0.005373058	0.00030964575	0.00068356644	6.147066e-05	0.01831306	0.011195893	0.004253123	0.022723475	0.014306853
a11	6.075545e-06	0.0035417783	0.0070922123	0.001796177	0.0012850772	4.1432283e-08	0.0036393248	0.22616121	0.0006837424	5.634439e-05	5.063584e-05	0.06830561	0.68029684	1.1438037e-06	8.599506e-06	2.9727673e-05	1.5235751e-06	0.0036772022	0.0021658367	6.860771e-05	0.00086216	0.00027018844
a23	2.2201211e-05	0.0028430237	0.026950883	0.016555557	0.0045653894	1.0844613e-05	0.0016194365	0.0012817665	0.0006996399	0.0008338657	0.0022559413	0.0035540524	0.0015648333	0.0001441001	0.00058617094	0.016604587	0.00022749958	0.87182194	0.029877784	0.0016974413	0.014702212	0.001580792
a46	2.9000405e-06	0.008390682	0.05532851	0.0075407187	0.007649963	5.5116716e-06	0.0015816601	0.0021022165	0.00034787148	0.00027348867	0.0034972383	0.0036466096	0.0023758253	7.391751e-05	0.00022909988	0.013861232	0.00026216556	0.83675927	0.032260265	0.0013619999	0.018449953	0.0039989217
a8	2.3551615e-06	0.029193854	0.10639111	0.003818396	0.009682235	3.6599504e-05	0.0030643705	0.015764598	0.0015145477	0.00024599308	0.0020946355	0.008639383	0.01568152	0.00058533414	0.0013300003	0.0173558	0.00051605527	0.42417768	0.2627318	0.006390087	0.08164593	0.009137714
a31	4.8957627e-06	0.008246298	0.018662369	0.0017991151	0.016739149	2.3718485e-05	0.005250877	0.030856645	0.002226803	0.00019054167	0.001424357	0.016158585	0.030123001	7.9431404e-05	0.000579516	0.007107896	0.00030603522	0.43631342	0.36883616	0.0024750317	0.045918938	0.0066772215
a20	5.0606604e-06	0.25918472	0.4364741	0.019088496	0.0008831018	2.7371578e-07	0.0009211205	0.04265062	0.0008196046	0.00012756194	0.001348286	0.032228768	0.054798257	7.4717495e-06	9.843803e-06	0.001976162	2.380788e-06	0.11503277	0.020832792	0.0007180757	0.009784164	0.0031063934
a31	1.0707039e-06	0.00032778727	0.0011362394	0.0006069446	0.0021888183	1.0223819e-05	0.0003190413	0.033865813	0.0007314185	0.00011711962	0.0016112113	0.11541834	0.37902728	1.9800631e-05	0.00014464329	0.012818175	5.3152362e-05	0.32089755	0.1166098	0.0018717331	0.009558223	0.0026656075
a39	2.110495e-05	0.15764585	0.06903674	0.0057674292	0.002600261	3.9300526e-06	0.0038626348	0.15389532	0.0035770165	0.00019761802	0.0005572725	0.08132096	0.13065499	6.663584e-05	4.0494906e-05	0.0009580634	2.9595754e-05	0.14640914	0.17558467	0.0025331632	0.045436908	0.019800192
a10	4.7965314e-06	0.0011512954	0.0018381882	0.00025122333	0.0023064052	1.2627515e-05	0.00026920784	0.034279954	0.00012501157	3.3841163e-05	0.000848441	0.16974235	0.6921397	3.807977e-06	7.250583e-06	0.005797577	1.6705559e-05	0.063490115	0.021509288	0.0005617611	0.0033983372	0.0022122008
a31	1.8248373e-05	0.0021766357	0.0005722076	0.00010740057	0.00021021954	1.6574342e-05	0.000105919564	0.015230251	9.429238e-05	3.232558e-05	0.0013254771	0.38131157	0.43441665	1.3206659e-05	3.683932e-05	0.009864912	2.087224e-05	0.09731241	0.050644245	0.00094269234	0.004487064	0.0010600158
a8	0.00017388769	0.0175527	0.020665651	0.00831784	0.010120353	2.2511827e-05	0.002530998	0.051696043	0.014394352	0.0024876702	0.006267149	0.08824112	0.14469521	6.5260516e-05	0.00033415278	0.008074269	0.000105769985	0.30789253	0.22174191	0.004388179	0.07210477	0.01812768
a31	7.0537244e-05	0.00025198088	0.003783621	0.0004416788	0.0022470937	0.0002008239	0.0009748757	0.009821822	0.0007249181	0.00039891625	0.007725671	0.16085391	0.719798	3.9239374e-05	0.00013246233	0.011076607	0.00038922226	0.025865534	0.049992148	0.0011676461	0.001471944	0.0025713868
a20	0.000391282	0.00051064434	0.011695529	0.0016062814	0.0034225953	1.61514e-05	0.00020852816	0.017771075	0.0011062374	0.0002065048	0.0023701207	0.20808665	0.16623563	0.000116474985	3.9719653e-05	0.0028114866	3.8845235e-05	0.41583073	0.109983444	0.010004823	0.03728622	0.0102610085
a31	0.0002452655	0.0022113821	0.0055198343	0.0011147198	0.0020502286	0.00043483777	0.0018759597	0.012708235	0.0015842697	0.0015242458	0.00574616	0.323504	0.5224485	0.00027857284	0.00040643048	0.0048864326	0.0020251449	0.0196376	0.05647019	0.0021533966	0.015034918	0.018139724
a20	0.0008923239	0.0010778663	0.021942565	0.0032753665	0.014103394	7.728191e-05	0.000531628	0.014511423	0.0018391688	0.0012593339	0.0094597805	0.16109356	0.19889213	0.00015925174	0.00016044262	0.016261015	0.00027220673	0.24613172	0.23386815	0.011410543	0.053912874	0.008867897
a0	0.00029473173	0.0018520486	0.0061020437	0.0019355365	0.0035326292	0.0007516798	0.003979265	0.013403088	0.003116173	0.003538233	0.011322583	0.30736336	0.51759577	0.0004254446	0.00070896646	0.0063378755	0.004071627	0.021810202	0.05375565	0.0023566654	0.018145863	0.017600596
a20	0.0067375763	0.023296805	0.010604145	0.0015170763	0.005189106	0.0015699307	0.010079731	0.029744145	0.001832528	0.0019969759	0.008124357	0.20446508	0.5150821	0.00060636573	0.00095837517	0.011558144	0.006480885	0.014092652	0.070535205	0.005544992	0.036469847	0.03351395
