 	le	melanzane	vogliono	girate	</S>
a31	0.17927092	0.19318314	0.2835411	0.3051532	0.038851596
a35	0.011804399	0.072433084	0.25069928	0.6507275	0.014335747
a41	5.945181e-05	9.5079406e-05	0.95480865	0.041626286	0.003410412
a10	0.00016682624	0.00040361716	0.73468864	0.11520009	0.14954087
a18	0.010276689	0.0063317977	0.59574103	0.2616554	0.1259951
a35	0.019414779	0.013271308	0.37530994	0.27448156	0.31752238
a31	0.0072325896	0.009238755	0.03911374	0.37185293	0.572562
a34	0.004200741	0.004689189	0.020903692	0.9272225	0.042983845
a8	0.0011764202	0.0012376464	0.030049127	0.9498298	0.017706985
a31	0.15586758	0.05100746	0.1253906	0.1242097	0.5435247
a8	0.0023865874	0.0016333202	0.024130175	0.8519007	0.119949214
</S>	0.17715001	0.09935301	0.031569485	0.26684517	0.4250824
