 	vado	cercando	un	forno	che	fa	rustici	</S>
a29	0.49314165	0.014688144	0.010889558	0.019118479	0.013265305	0.05309053	0.28898108	0.10682526
a31	8.1849656e-05	0.055824418	0.20934407	0.50681734	0.01242679	0.015085442	0.018559065	0.18186098
a8	0.0032596595	0.0022535718	0.004597992	0.0058260034	0.011896029	0.35281244	0.5986273	0.020727
a31	0.0002192525	0.074550085	0.12235205	0.59836817	0.014555891	0.0077277822	0.01514765	0.16707912
a23	2.6308471e-05	0.017905805	0.024427671	0.0586112	0.048731934	0.7111714	0.11874557	0.020380113
a31	0.00020916917	0.093868636	0.117161036	0.48100954	0.011098578	0.00950019	0.04555119	0.24160166
a10	6.1773612e-06	0.08663194	0.034998324	0.5353584	0.108037665	0.13809341	0.046351828	0.05052221
a31	0.0002682425	0.11390771	0.36765507	0.30211347	0.02798804	0.052237857	0.026645418	0.10918419
a24	7.575972e-05	0.28663665	0.0284194	0.46768638	0.017356275	0.05651433	0.08007575	0.06323543
a31	0.00030314914	0.06353682	0.0452423	0.051846363	0.028340971	0.25414002	0.24876548	0.30782485
a18	0.0014553658	0.342995	0.0384343	0.1986472	0.0037689027	0.043633252	0.29326785	0.07779818
a31	0.0007150665	0.01727017	0.0058456194	0.055651158	0.045460068	0.2505708	0.53287697	0.09161021
a8	0.004302507	0.03599299	0.030376041	0.06754958	0.0049576177	0.036887996	0.6377283	0.18220498
a31	0.017569212	0.033691328	0.013133606	0.06367557	0.098502524	0.39610752	0.24613975	0.13118042
a29	0.016403593	0.006691109	0.016817275	0.04460405	0.015535796	0.05694031	0.6094736	0.23353429
a31	0.015022347	0.02917615	0.014425014	0.09564703	0.11885088	0.2542442	0.31680092	0.15583341
a21	0.050681736	0.04357504	0.09902054	0.21873754	0.09143051	0.13085105	0.24476707	0.12093644
a31	0.0364268	0.04325691	0.0351999	0.15489121	0.13835242	0.2095602	0.23664625	0.14566623
a38	0.078870796	0.07386339	0.110601574	0.19561782	0.12557039	0.18083687	0.15172385	0.08291531
a10	0.06577215	0.070281416	0.059657533	0.19363727	0.14377253	0.1564063	0.17654799	0.13392487
a39	0.062067684	0.061842334	0.060199723	0.20800631	0.15726465	0.15107387	0.14961599	0.14992937
a8	0.06708083	0.06522116	0.06466993	0.21253529	0.15787625	0.14238712	0.14303632	0.14719306
a31	0.058444913	0.051375784	0.05048097	0.20710762	0.16857105	0.15518035	0.152892	0.15594736
a20	0.2252712	0.10901135	0.10897144	0.11233046	0.10824351	0.108255066	0.11351267	0.11440427
a31	0.08062836	0.078957945	0.07839057	0.2032878	0.14829853	0.13504691	0.13713855	0.13825132
a20	0.15192322	0.11827866	0.121289976	0.123573504	0.119332135	0.122646	0.12286468	0.1200918
a3	0.101279855	0.10141788	0.10090077	0.16833556	0.13475567	0.13014168	0.13335171	0.1298169
a41	0.114255264	0.114548095	0.113092706	0.14831035	0.13009295	0.12643312	0.1263032	0.12696427
a37	0.11301773	0.11292552	0.112141654	0.15049723	0.13074777	0.12661588	0.12663399	0.1274202
a31	0.11407987	0.113943525	0.11333144	0.14839992	0.13030319	0.12628382	0.1263026	0.12735562
a8	0.14258386	0.122015916	0.12317947	0.12347021	0.12151936	0.122096926	0.12281444	0.122319765
a31	0.09547157	0.09478807	0.092916414	0.18054125	0.13804768	0.13126028	0.13604179	0.13093296
a23	0.17228636	0.11841757	0.11840289	0.11850886	0.117266335	0.11709847	0.118923455	0.11909597
a31	0.11201899	0.111888506	0.11120089	0.15078115	0.13043422	0.12726723	0.12914152	0.12726746
a8	0.1537634	0.12100629	0.121271774	0.121258825	0.12017069	0.120308295	0.12123869	0.12098206
a31	0.11091225	0.11104603	0.109346114	0.14999415	0.12942666	0.12889773	0.13390468	0.1264724
a24	0.17073919	0.119031124	0.11873907	0.118947156	0.11781189	0.11749884	0.11863041	0.11860236
a31	0.119620584	0.11990498	0.11954075	0.13502483	0.12681192	0.12610497	0.12733884	0.1256531
a24	0.14169547	0.12257109	0.1229558	0.12338079	0.12214983	0.12270863	0.12264757	0.1218908
a46	0.12085824	0.12138057	0.12100217	0.13225588	0.12608781	0.12595129	0.12720695	0.12525702
a24	0.1231864	0.123347685	0.122992	0.12860204	0.12579514	0.1257179	0.12534916	0.12500966
a18	0.122814454	0.12292741	0.122736946	0.12952088	0.12590137	0.12531106	0.12543756	0.12535027
a21	0.12221501	0.12225791	0.12196514	0.13101207	0.12625577	0.12539516	0.12544587	0.12545305
a28	0.12215744	0.12215418	0.12188909	0.1311821	0.12629358	0.12533778	0.12546071	0.1255251
a20	0.12333099	0.123386994	0.12332629	0.12849662	0.12572558	0.12517525	0.12521942	0.1253389
a31	0.119875334	0.11987305	0.1196266	0.13606344	0.12741838	0.12555927	0.12557508	0.12600888
a46	0.13473324	0.12351395	0.12429431	0.12389053	0.122977756	0.123202674	0.123784	0.123603515
</S>	0.11871844	0.118838966	0.1189612	0.13742113	0.1275625	0.12586394	0.12650004	0.12613383
