 	il	lupo	non	cammina	mai	nemmeno	con	la	volpe	</S>
a39	0.23945488	0.72551143	0.01296962	0.013920025	0.000500088	0.00042510295	0.00010824531	0.00046206402	0.0045321183	0.0021163924
a3	0.073465765	0.9071725	0.00563819	0.012663711	1.6770416e-08	0.000104503764	2.5342567e-07	1.1235598e-05	0.00010152517	0.00084233854
a39	0.14783217	0.79488844	0.006829614	0.010928194	5.300815e-06	0.0029375749	1.3471525e-06	1.7895387e-05	0.0015468155	0.035012685
a3	0.07684718	0.8450984	0.0060893316	0.041234612	1.5769156e-05	0.003339499	4.3826544e-06	4.2642547e-05	0.0010097775	0.02631829
a10	0.04689242	0.81081235	0.014383564	0.10132903	4.0295676e-05	0.003128395	3.0434992e-05	0.0002447855	0.0032388815	0.019899746
a38	0.054035556	0.83640045	0.05967986	0.03841332	1.4068954e-05	0.00048123577	2.6381102e-05	0.00042128243	0.0048387363	0.005689109
a37	0.025547456	0.7653675	0.052683268	0.09710982	8.2679435e-05	0.004495109	0.00073664606	0.005605484	0.023956532	0.024415523
a24	0.02653114	0.856392	0.021685766	0.022389514	4.185252e-05	0.00345434	0.00042830175	0.005707641	0.033961296	0.029408155
a31	0.02049973	0.5186308	0.013202906	0.05259996	0.00014056095	0.009235881	0.0007391887	0.032333348	0.19762917	0.15498842
a3	0.10881619	0.7640934	0.023818184	0.0261415	0.00030859813	0.0012769634	0.00019362735	0.002939957	0.043798067	0.028613457
a20	0.044607293	0.63999367	0.02337227	0.101655126	0.002847203	0.010113946	0.0026339407	0.007707034	0.104013816	0.06305569
a31	0.13771169	0.12992553	0.014637784	0.01673592	0.0013102262	0.010695636	0.005564838	0.020511772	0.39163724	0.27126935
a11	0.06755071	0.63091886	0.04000087	0.18236536	0.0057243626	0.0047913026	0.0022690776	0.0038773778	0.04110762	0.021394555
a7	0.13622208	0.38980165	0.03148002	0.21284945	0.024944484	0.035208777	0.018591555	0.022230562	0.07884696	0.049824424
a31	0.27426413	0.16457692	0.030093754	0.09291886	0.012054393	0.04119932	0.03310496	0.044116106	0.16984521	0.13782635
a24	0.07675297	0.49170762	0.040994927	0.28421944	0.012880694	0.012593453	0.0058101816	0.006247877	0.043256592	0.025536265
a46	0.060568567	0.34998497	0.03932426	0.321829	0.07854573	0.06337781	0.023950387	0.019290246	0.024953483	0.01817551
a39	0.3614244	0.3026739	0.017231463	0.12903315	0.019026365	0.039357617	0.023148714	0.02223402	0.046441875	0.039428543
a31	0.1405481	0.3565754	0.03812113	0.20819972	0.06365158	0.11139157	0.031102527	0.01628934	0.01609545	0.018025154
a14	0.05170605	0.28777283	0.041345477	0.46095124	0.031976677	0.034973122	0.041543886	0.014926746	0.020258656	0.014545218
a38	0.05405042	0.29401633	0.07417297	0.21155763	0.10394672	0.15218754	0.056058157	0.019095032	0.017150762	0.017764406
a31	0.051265836	0.4588672	0.08305696	0.14771526	0.08418392	0.082554705	0.040677637	0.015991267	0.017306883	0.018380366
a37	0.17202398	0.28296903	0.04701941	0.28467643	0.034866963	0.03435699	0.044383973	0.02895909	0.038459953	0.03228427
a20	0.023738341	0.17660946	0.09045258	0.27275556	0.14456598	0.12950212	0.08494868	0.032206494	0.022446051	0.022774793
a39	0.03301285	0.38091618	0.11206533	0.17879388	0.10753788	0.06262934	0.055535223	0.023168549	0.02323648	0.023104208
a20	0.05140994	0.26431248	0.13864173	0.17341873	0.13820899	0.09872003	0.054562483	0.026197348	0.026047176	0.028481137
a35	0.08397551	0.2306526	0.15274021	0.16172324	0.14635271	0.10213032	0.0327797	0.026703337	0.028810918	0.03413149
a20	0.12295235	0.18746708	0.15322872	0.15338075	0.14569072	0.11246389	0.026822437	0.026771324	0.030758468	0.040464263
a31	0.09779731	0.18757887	0.1618407	0.1629269	0.15474054	0.10932096	0.027755518	0.028052071	0.03113253	0.038854662
a24	0.35328853	0.13170291	0.06330757	0.17467982	0.05105481	0.045208767	0.045093108	0.04477839	0.04564528	0.04524077
a31	0.043172933	0.17993937	0.17410909	0.22922073	0.14885665	0.059778124	0.052896276	0.037329152	0.03702008	0.03767751
a8	0.11718289	0.29263598	0.06736529	0.1490678	0.062981345	0.061840504	0.06308137	0.061180457	0.06280884	0.061855484
a31	0.04956006	0.16327041	0.18223062	0.23805189	0.15112925	0.05538978	0.04228421	0.038910896	0.039338414	0.03983455
a41	0.22516595	0.13579497	0.08062268	0.096118726	0.0767235	0.07676478	0.077940784	0.07632562	0.077610865	0.07693217
a8	0.05704723	0.10451905	0.13164124	0.30657223	0.10005916	0.0641562	0.070528224	0.055434946	0.05498488	0.05505687
a31	0.0570412	0.11617067	0.14090016	0.30024752	0.10514861	0.059464574	0.058248725	0.054022525	0.054459002	0.054296993
</S>	0.22566123	0.11405676	0.084315725	0.09076728	0.08078615	0.08067068	0.08111534	0.08050191	0.081253156	0.080871716
