 	sta	seduta	nel	giardino	nel	giardino	</S>
a33	0.059731204	0.031156989	0.29021254	0.02714147	0.11169458	0.100050025	0.38001317
a31	0.55837744	0.0007850318	0.18395624	7.90279e-05	0.119333416	0.0005927195	0.13687612
a20	0.23929428	0.6161245	0.133633	9.0996e-05	0.0026889532	6.955311e-06	0.0081613185
a31	0.7733761	0.016256088	0.16783015	4.939437e-06	0.002508164	1.4089435e-05	0.040010326
a20	0.32347536	0.14953491	0.5098051	4.6616133e-05	0.0027874843	2.0827504e-06	0.014348445
a38	0.8896505	0.0048787775	0.06391431	3.426658e-05	0.0014411856	0.00014637671	0.039934516
a31	0.8558031	0.0008488548	0.099145316	9.1949194e-05	0.025839292	0.000642559	0.017628973
a29	0.61900425	0.12400734	0.2474026	0.00022301955	0.0059099603	4.3728178e-05	0.0034091384
a20	0.11611909	0.17558625	0.51318544	0.00025725426	0.11646111	0.0030845453	0.075306326
a31	0.099114925	0.092496164	0.6179878	8.5291904e-05	0.1421193	0.0019921523	0.046204284
a20	0.06106571	0.04852068	0.6657913	0.00014043773	0.20348154	0.0018718746	0.019128405
a46	0.060062103	0.4968539	0.28833467	0.0010442998	0.13290128	0.00836728	0.0124363825
a31	0.057169665	0.050348423	0.3896538	0.0024625338	0.27029324	0.15959273	0.070479676
a20	0.07740805	0.07650184	0.342481	0.0050254525	0.40737393	0.06365457	0.027555084
a31	0.21401997	0.23168194	0.32196417	0.012868376	0.16294518	0.032376096	0.024144273
a39	0.14466548	0.046133824	0.19938737	0.014219321	0.40967622	0.13004561	0.05587221
a0	0.2069306	0.20530382	0.26796386	0.050420225	0.13867487	0.07126385	0.05944275
a20	0.16855338	0.15978263	0.21942829	0.07231548	0.18194054	0.10993299	0.08804667
a23	0.21942429	0.21300213	0.2662103	0.05613344	0.114605956	0.06877153	0.0618524
a31	0.2220481	0.20470785	0.26287866	0.056178976	0.11968571	0.07085262	0.06364807
a20	0.16069752	0.12895279	0.15257894	0.10553525	0.1935172	0.13917932	0.11953899
a31	0.22039415	0.1652979	0.20798633	0.07844798	0.14339708	0.09801687	0.086459674
a46	0.18368205	0.12869653	0.1391674	0.12258475	0.15886627	0.13793068	0.1290724
</S>	0.1847102	0.1457565	0.15532902	0.120820016	0.14152394	0.12803242	0.12382799
