 	Anna	ora	sta	vicino	a	me	dormendo	</S>
a8	0.124674745	0.078879826	0.029392544	0.30043763	0.15623258	0.08715944	0.13634127	0.08688192
a31	0.032949694	0.05775733	0.01337264	0.8528388	0.021476977	0.00074286456	0.008223244	0.0126384925
a8	0.0423495	0.022623952	0.011424543	0.1919419	0.69392926	0.0015892274	0.030672448	0.0054691574
a31	0.034382433	0.02204621	0.0026790719	0.92567444	0.008247389	3.6380214e-05	0.00058918475	0.0063448073
a17	0.0025398203	0.06426524	0.008774024	0.6879951	0.23197581	0.0012844121	0.000916212	0.0022493384
a18	0.067301214	0.055536218	0.0054351217	0.8577591	0.0013635133	2.0176647e-05	0.0010090672	0.011575486
a31	0.081402466	0.028281502	0.013923398	0.8059302	0.006265538	0.00025155992	0.010964094	0.05298139
a17	0.0055941152	0.069801554	0.003145193	0.87129176	0.043934457	0.0012104437	0.0006738669	0.0043486217
a30	0.009619965	0.1364823	0.026066588	0.74567735	0.013661374	0.003157303	0.032398377	0.03293674
a17	0.011668786	0.0475916	0.017116237	0.7774979	0.005612083	0.002115871	0.06156098	0.07683657
a39	0.0038991962	0.10722055	0.030673651	0.34015918	0.054504365	0.016108172	0.110832855	0.33660203
a17	0.0067411717	0.033384416	0.03539034	0.3452247	0.10034594	0.039849743	0.18637724	0.25268644
a31	0.015590421	0.052548923	0.040637963	0.43029562	0.15526715	0.04780684	0.124090225	0.13376291
a17	0.0109235365	0.0021591063	0.0033107388	0.85318214	0.015960304	0.005568226	0.06984256	0.03905346
a20	0.007883134	0.018497309	0.015850885	0.6421627	0.12146511	0.03865832	0.082536146	0.07294648
a27	0.014557927	0.02875175	0.019110646	0.48428574	0.18076703	0.073999956	0.12227903	0.076247826
a20	0.010690169	0.019258773	0.01514019	0.5783277	0.11861191	0.067140155	0.10946233	0.081368774
a31	0.026569407	0.047644984	0.024152026	0.57150567	0.10335665	0.068203	0.09863433	0.05993393
a18	0.098947875	0.04024434	0.040742114	0.49879757	0.12303298	0.053342756	0.09028711	0.054605242
a31	0.01931444	0.03154345	0.021718254	0.5252806	0.11262624	0.0832522	0.12540208	0.08086274
a13	0.08424139	0.04170943	0.047606505	0.48588374	0.13891785	0.05951943	0.088520944	0.053600624
a20	0.01865848	0.024325082	0.023220763	0.542276	0.1112321	0.08667327	0.122665405	0.07094889
a31	0.046490327	0.059609886	0.04797588	0.46679252	0.10092497	0.08330731	0.11563472	0.07926437
a28	0.13894011	0.07907816	0.07893094	0.32353628	0.116366364	0.08270267	0.09569791	0.0847476
a31	0.032325692	0.03700755	0.038561337	0.36971378	0.1363873	0.13502477	0.15542501	0.09555462
a8	0.10222039	0.08649211	0.080668576	0.35364935	0.11710397	0.08503253	0.09414667	0.08068643
a17	0.09461277	0.11675209	0.08751536	0.2065331	0.12646541	0.09310632	0.13611485	0.13890012
a8	0.12209673	0.1250103	0.12046384	0.1354662	0.122998975	0.12178414	0.12680829	0.12537158
a23	0.117992915	0.124351345	0.11648754	0.14449847	0.12084519	0.117953315	0.12983876	0.12803248
a8	0.12362652	0.12496289	0.12287122	0.13044022	0.124084815	0.12337824	0.125662	0.124974094
a20	0.118820444	0.1245097	0.117597535	0.14196555	0.12108612	0.1188175	0.1294217	0.1277815
a31	0.12400103	0.12496573	0.123432584	0.12901841	0.12431363	0.12387149	0.12547852	0.124918535
a39	0.22225086	0.110798605	0.113309346	0.11226429	0.11075761	0.109891914	0.11005426	0.11067314
a18	0.12345118	0.12442227	0.123131365	0.1291967	0.12445099	0.124469504	0.12592207	0.12495595
a37	0.12354287	0.12519337	0.12283938	0.13037905	0.123833515	0.123237856	0.12583977	0.12513417
a31	0.12371605	0.1248832	0.12329556	0.12891649	0.12418084	0.123953894	0.12585211	0.12520184
a8	0.18074943	0.11678767	0.11817199	0.11827075	0.11668748	0.11607681	0.11640672	0.11684916
a23	0.12148024	0.12541775	0.120304964	0.13503103	0.12235225	0.12085418	0.12776022	0.12679935
a37	0.12448331	0.12527983	0.12397576	0.12730561	0.12439904	0.124180235	0.12536827	0.12500796
a8	0.123889804	0.12531121	0.123303756	0.12861927	0.12394488	0.12361694	0.12591137	0.1254028
</S>	0.12134124	0.12463076	0.12066433	0.13516882	0.12259327	0.12153975	0.12760893	0.12645295
