 	se	avevi	visto	le	nuvole	sapevi	che	piove	</S>
a20	0.09294118	0.78800225	0.0049910042	0.0004714303	0.000635499	0.01992873	0.038791858	0.03687072	0.017367234
a13	0.040437616	0.86275864	0.06147579	0.007230526	0.0080993725	0.0026602661	0.002541439	0.0058277096	0.008968677
a20	0.062948324	0.8428299	0.05850683	0.004557881	0.0063505806	0.002097592	0.0026915374	0.014274628	0.0057428824
a7	0.03994094	0.8158565	0.06007364	0.006417948	0.0076564085	0.007370118	0.011423225	0.029184096	0.022077164
a36	0.014880819	0.26457	0.039128046	0.016158063	0.016072856	0.036453318	0.081305556	0.31908593	0.21234553
a7	0.0041407016	0.33373088	0.0371319	0.049799904	0.030670667	0.017878119	0.03828795	0.13572198	0.35263783
a31	0.0032012088	0.44749692	0.047839023	0.047459316	0.026370788	0.011459421	0.01906569	0.10228971	0.29481792
a37	0.08311489	0.58638096	0.015810648	0.0050586765	0.014751318	0.061544124	0.023995873	0.057517175	0.15182637
a31	0.00041973797	0.21933904	0.1151236	0.033823013	0.03449939	0.052874573	0.07005632	0.2913262	0.18253815
a37	0.012280347	0.3148156	0.034920517	0.016480347	0.0094297035	0.031047462	0.043315046	0.16433805	0.37337288
a41	0.0012876786	0.16449459	0.088032834	0.01767713	0.063490935	0.06956642	0.047687575	0.43351078	0.114251964
a21	0.00997006	0.065341264	0.1687009	0.074243866	0.07482588	0.0431455	0.061517227	0.3512667	0.15098862
a31	0.0061004832	0.09629813	0.11947454	0.04358399	0.13134481	0.11576512	0.04055646	0.37029436	0.07658207
a39	0.004657018	0.19154607	0.14749959	0.045867614	0.031170307	0.030827912	0.046609744	0.38713816	0.11468364
a13	0.011429847	0.113483265	0.076982826	0.046910435	0.1691799	0.18683338	0.060575563	0.21682148	0.11778332
a31	0.03912987	0.11975623	0.12483451	0.044633105	0.14128076	0.07404542	0.06529874	0.2117884	0.17923306
a20	0.0075047784	0.22746514	0.1356646	0.12271433	0.24596348	0.043145686	0.04099493	0.13167083	0.044876225
a31	0.011843765	0.04350254	0.021711593	0.039307717	0.15029411	0.29348525	0.0816683	0.24955228	0.1086344
a35	0.01148764	0.15815909	0.07796063	0.119397044	0.30355874	0.056033537	0.049461685	0.17652607	0.047415566
a31	0.009615078	0.027636351	0.019511845	0.05859818	0.12086198	0.4259457	0.100304805	0.16613342	0.07139261
a26	0.048646793	0.15516935	0.0460706	0.07142676	0.40970042	0.08435092	0.055768505	0.0829789	0.04588775
a9	0.02148557	0.062848724	0.042914074	0.12156071	0.17389734	0.30232793	0.12144715	0.08926252	0.06425586
a33	0.029349053	0.10271255	0.06765979	0.09637879	0.31020203	0.19288124	0.083530836	0.05806819	0.05921755
a31	0.055104546	0.1553078	0.103762224	0.09055758	0.20366444	0.14233752	0.088958964	0.07483726	0.08546961
a39	0.2536157	0.16839083	0.08196342	0.07289977	0.10107935	0.0768675	0.07659907	0.08640434	0.08218007
a24	0.05529711	0.1014694	0.07555394	0.100341	0.26686603	0.16209505	0.09268934	0.07333631	0.072351806
a37	0.069294855	0.25051227	0.1082408	0.08493391	0.13976203	0.10611445	0.08394503	0.07362877	0.08356786
a7	0.05189871	0.19459616	0.121277966	0.094155304	0.1417948	0.12983486	0.09483316	0.07518566	0.09642344
a17	0.03854251	0.17111073	0.121455625	0.10161206	0.14476569	0.13007441	0.10299216	0.08312798	0.10631886
a24	0.07430515	0.17172715	0.11923085	0.10319436	0.10890437	0.10989929	0.10447394	0.09858169	0.10968317
a34	0.08461603	0.15696646	0.11869147	0.10504596	0.10464281	0.10899368	0.106428444	0.10269559	0.111919634
a37	0.13694395	0.2663017	0.10468682	0.0799043	0.08129462	0.08098277	0.08141223	0.08437066	0.08410298
a31	0.055189896	0.16070193	0.109631844	0.096038975	0.18569286	0.13249321	0.0943722	0.07493774	0.09094141
a37	0.09589908	0.29381886	0.11098632	0.080640614	0.09283625	0.08105048	0.08045763	0.08250698	0.08180372
a41	0.046907276	0.10194225	0.07467962	0.10933199	0.25901017	0.1709199	0.09821732	0.06810326	0.070888214
a31	0.07759773	0.18484387	0.106727116	0.093941085	0.15886013	0.11217743	0.09257732	0.082567066	0.09070831
a28	0.1103748	0.16478358	0.10372729	0.097962886	0.12474939	0.10067717	0.09838533	0.10018601	0.09915356
a20	0.041953433	0.06787203	0.05594215	0.13326722	0.25219783	0.1939848	0.11605188	0.0738411	0.06488958
a17	0.07402901	0.13329965	0.08980983	0.09633442	0.23239556	0.12064045	0.09155585	0.0796576	0.08227764
a31	0.074013084	0.11706601	0.09118205	0.09883117	0.23246522	0.12506591	0.094425954	0.08176937	0.085181214
a24	0.109382264	0.14181438	0.10418414	0.10190358	0.13184711	0.10470708	0.10177382	0.102665015	0.10172259
a20	0.06307879	0.09762643	0.07852304	0.10245751	0.2681011	0.14486988	0.09436056	0.07513873	0.075843975
</S>	0.09114823	0.12458961	0.09998538	0.101313435	0.18226074	0.11339686	0.09913806	0.093104236	0.09506341
