 	il	morto	lo	piangono	lo	piangono	tutti	i	familiari	</S>
a8	0.27180788	0.27460983	0.016547563	0.010143993	0.0102491705	0.09081583	0.047237545	0.012263094	0.13524139	0.1310837
a31	0.11194018	0.4631774	0.011794606	0.0028382498	0.008350179	0.03793032	0.34987363	0.005924564	0.0044687954	0.0037021132
a39	0.1667532	0.08677144	0.026164887	0.008750309	0.018857997	0.022883272	0.12435352	0.06187145	0.47656393	0.007029942
a31	0.20446421	0.19268243	0.017591985	0.0013238506	0.0062338673	0.009370861	0.5361506	0.0038605472	0.021427307	0.006894408
a27	0.020327745	0.12896344	0.014259841	0.009874047	0.018163204	0.05276124	0.14295441	0.06331711	0.5445676	0.004811407
a11	0.08764694	0.5589843	0.0245941	0.0047190846	0.0067926985	0.008642049	0.29984203	0.0012386586	0.0012727343	0.0062673995
a37	0.026085116	0.5835823	0.08572612	0.0153366085	0.05100496	0.01124543	0.168359	0.004296011	0.0021098407	0.052254584
a31	0.030106312	0.2664123	0.19617838	0.0493666	0.1439329	0.04174836	0.17667584	0.016098434	0.004276422	0.07520447
a3	0.09264787	0.62633324	0.0126456795	0.0039534336	0.0064592557	0.027669214	0.16534203	0.003461445	0.025168346	0.036319476
a20	0.0067875953	0.50956345	0.1929641	0.009452275	0.036692556	0.0076010944	0.13461319	0.009235867	0.047082193	0.046007637
a31	0.044484895	0.21174943	0.17261781	0.051593438	0.077434085	0.047590155	0.23408549	0.027277015	0.02089025	0.112277426
a11	0.012943556	0.09184227	0.27255574	0.0137932785	0.087265216	0.015616364	0.45260358	0.0043782955	0.008277131	0.040724613
a31	0.013182633	0.15500833	0.19914475	0.027349588	0.055788893	0.027177671	0.15018708	0.04312718	0.13442913	0.19460468
a29	0.018866936	0.08960606	0.21471363	0.014750811	0.107552595	0.016681386	0.45146933	0.0051454543	0.00715708	0.07405671
a39	0.0055454974	0.09408865	0.18374677	0.06514783	0.13369532	0.087222	0.21144606	0.06314079	0.047233116	0.10873396
a21	0.03735682	0.07897028	0.18441585	0.048185438	0.04621723	0.052832294	0.25634438	0.06450384	0.043787234	0.18738662
a31	0.0116430465	0.05358018	0.07724808	0.11266466	0.14183755	0.14825034	0.23551439	0.10654452	0.03282677	0.079890445
a37	0.008521999	0.048430007	0.2483681	0.029010255	0.14629354	0.04173415	0.36920375	0.019018495	0.0031139415	0.08630586
a31	0.00547271	0.026814181	0.032567922	0.09167743	0.1733561	0.20073713	0.26407444	0.12412239	0.02583529	0.05534245
a7	0.0075598587	0.0629573	0.28640267	0.035593033	0.13207527	0.051604453	0.33798662	0.02384381	0.003263714	0.058713328
a31	0.0036007247	0.024725564	0.03140382	0.08956992	0.17435049	0.22715315	0.29024473	0.11754087	0.017219562	0.024191156
a23	0.006916268	0.062570006	0.26321208	0.043708824	0.13937981	0.064649716	0.33861238	0.03016566	0.0030543942	0.04773076
a13	0.0042592655	0.013391571	0.022429228	0.07584498	0.16514707	0.23737082	0.3111937	0.11456827	0.03349411	0.022300998
a3	0.034676913	0.04010136	0.01579527	0.06573346	0.08859621	0.24864584	0.29800588	0.096206605	0.014415206	0.09782327
a20	0.053889778	0.055210155	0.042709675	0.10289523	0.073251314	0.20970017	0.22951116	0.09736686	0.036821906	0.09864376
a31	0.0326336	0.049701676	0.038511228	0.0838953	0.07607681	0.26932967	0.28408548	0.08925636	0.03562481	0.040885124
a46	0.02553348	0.07272535	0.035650365	0.08174798	0.15357712	0.22150397	0.27839634	0.10244834	0.0085053705	0.019911606
a31	0.011057801	0.028428927	0.034153387	0.08247691	0.07906277	0.28100362	0.3132413	0.09183186	0.03628439	0.042459037
a17	0.030944422	0.07143284	0.03640293	0.08684986	0.16797008	0.20701538	0.25527713	0.111823924	0.011476559	0.020806905
a31	0.00810368	0.030014044	0.035805475	0.07053883	0.07535002	0.3163092	0.33717534	0.07833922	0.02569525	0.02266897
a20	0.042562913	0.067664295	0.032359596	0.07586314	0.15900299	0.21657242	0.25701103	0.11080694	0.015380639	0.022775985
a8	0.017714096	0.055237718	0.0627472	0.06810755	0.07985088	0.27297974	0.31130224	0.06929604	0.033722498	0.029041959
a31	0.026492216	0.07817031	0.078558475	0.06137694	0.0988944	0.2244309	0.28482687	0.06834488	0.05253334	0.026371725
a10	0.26068333	0.0558248	0.042068742	0.048642065	0.07112767	0.17285185	0.20802285	0.06002942	0.03760811	0.04314119
a11	0.017637989	0.046812765	0.060569707	0.086335376	0.075240165	0.2724978	0.2887509	0.08402457	0.027950302	0.040180396
a37	0.0327715	0.12035702	0.123811	0.087685354	0.112290196	0.16617048	0.1807752	0.08033211	0.056095187	0.03971195
a29	0.035386387	0.15367833	0.1507988	0.08357529	0.13198769	0.12488409	0.14228247	0.07549938	0.06396791	0.037939582
a24	0.03527366	0.17195804	0.17044616	0.072198704	0.13922188	0.11383089	0.14103934	0.064307034	0.055974912	0.035749406
a6	0.034281757	0.17805786	0.17245851	0.07196837	0.1430435	0.10992867	0.13807619	0.06329491	0.055214908	0.03367529
a8	0.047757432	0.13207999	0.12771097	0.09484919	0.11756402	0.1277909	0.13382438	0.090191744	0.08284483	0.045386568
a31	0.04268814	0.13143882	0.1392211	0.082196645	0.116209164	0.14124289	0.15393715	0.07944163	0.07008306	0.04354138
a0	0.13346048	0.09822794	0.0871828	0.08769062	0.09209814	0.11455963	0.12489693	0.08973317	0.083962895	0.088187434
a37	0.052162193	0.11140219	0.12680207	0.09138891	0.101836264	0.14838639	0.15649636	0.08572153	0.06551071	0.06029342
a46	0.05453325	0.12953728	0.14146496	0.07847488	0.108862676	0.13500173	0.15278193	0.07624318	0.069008976	0.054091122
a8	0.044062827	0.13480742	0.14253853	0.08111987	0.11698295	0.13739811	0.1500121	0.07854898	0.07045653	0.044072658
</S>	0.04517285	0.13100974	0.14124171	0.07646061	0.11348031	0.14259025	0.16248949	0.0748604	0.0670383	0.04565628
