 	ti	dico	una	cosa	però	non	parlare	di	queste	cose	con	Maria	</S>
a46	0.745398	0.018750902	0.00793105	0.0013680141	0.0011387665	0.0024849998	0.19385764	0.022416994	0.0011899917	0.000682525	0.00041320713	0.0028197272	0.0015481863
a28	0.7288639	0.056050777	0.0062727635	0.077128574	0.02150167	0.0060561607	0.047087315	0.03870747	0.0010283632	0.00022659902	0.00016899625	0.00405668	0.012850895
a15	0.8031256	0.016641593	0.004088576	0.025504593	0.0111435065	0.002831712	0.032335155	0.03636068	0.0022232234	0.0011021503	6.5395594e-05	0.0094493525	0.055128496
a31	0.4254485	0.122064374	0.0027881775	0.062926486	0.036325343	0.018752798	0.08248059	0.080290385	0.002391959	0.00042708896	0.0021877456	0.016636344	0.14728022
a20	0.004160081	0.061473556	0.02792804	0.03404589	0.3651144	0.2532384	0.24394745	0.006420665	9.086789e-05	3.121327e-05	2.0009591e-05	0.0010656248	0.0024638076
a31	0.019093603	0.0028434547	0.00045041586	0.019261274	0.35035583	0.28731462	0.19756141	0.031404555	0.0009640695	0.00020618414	0.0030425857	0.045921657	0.041580357
a35	0.059408203	0.39865255	0.024023993	0.029714173	0.01153271	0.009136602	0.3219369	0.12353225	0.00035079767	0.0001443465	0.00057546585	0.009473728	0.01151831
a8	0.0006245574	0.000345988	0.0001471964	0.013371313	0.52783823	0.26919916	0.12567124	0.004738587	0.0004402141	0.00011617607	0.0017489153	0.023895185	0.03186324
a31	0.0065219193	0.005206903	0.0024533283	0.057296343	0.29718474	0.24785858	0.35676318	0.0052760434	0.00036726843	0.00018975731	0.0008497976	0.009470207	0.010561938
a29	0.12531097	0.055164415	0.006538101	0.05436762	0.05376549	0.010566254	0.53680164	0.008712876	0.0016678524	0.0014173549	0.0031084437	0.08728948	0.055289555
a41	0.026357125	0.048188057	0.055648174	0.08692375	0.1008787	0.031615883	0.5499217	0.02882483	0.0025088661	0.0021965099	0.0031713345	0.018883243	0.04488178
a37	0.046937443	0.13669877	0.06865692	0.3045838	0.19196016	0.020299245	0.17580311	0.010800997	0.0011473957	0.0009322445	0.0017054296	0.012076464	0.028398061
a24	0.1169126	0.20482983	0.20047306	0.17043355	0.05321316	0.008091764	0.18815288	0.020137932	0.004338038	0.004108386	0.005506475	0.007955304	0.015847014
a28	0.27120543	0.22767155	0.16516973	0.17811309	0.058155242	0.012446916	0.06394246	0.0078274	0.0021967555	0.002547829	0.0041959034	0.00220147	0.004326165
a31	0.14818761	0.15649313	0.25214967	0.121860005	0.035769045	0.009951403	0.17639619	0.034780875	0.010645349	0.011024951	0.013736327	0.011681353	0.017324086
a20	0.35394898	0.1223593	0.027046476	0.042091746	0.046550192	0.026215542	0.1497337	0.018635292	0.025969444	0.06580224	0.08164797	0.020462532	0.019536512
a24	0.07599567	0.108425476	0.3742957	0.08171749	0.032763973	0.015549572	0.2104456	0.029510379	0.0114869205	0.020032533	0.023695933	0.008529242	0.007551505
a31	0.21207286	0.12748465	0.28190047	0.06697447	0.037792433	0.019287618	0.12586537	0.028737754	0.011780641	0.02626713	0.039246902	0.010432233	0.012157427
a13	0.4008179	0.050846525	0.036157925	0.03786977	0.03908985	0.035163306	0.10096467	0.03707686	0.0364646	0.062055353	0.0930975	0.03533798	0.035057765
a18	0.051421754	0.1536034	0.11345528	0.052295823	0.04115039	0.03235073	0.08624607	0.042381074	0.06029508	0.1394252	0.15993504	0.03582867	0.031611454
a31	0.085700415	0.14347166	0.11025666	0.06044909	0.05298604	0.04681168	0.08756357	0.051812056	0.048151214	0.089215696	0.13517381	0.044210825	0.044197332
a11	0.1457732	0.067712	0.06443477	0.064074695	0.06402193	0.06337001	0.07633363	0.06609806	0.065367505	0.08368146	0.11115252	0.06414195	0.06383829
a31	0.05057503	0.08077675	0.06253467	0.052467678	0.049158882	0.04664712	0.057849564	0.048777066	0.06530443	0.16756256	0.22163403	0.049735695	0.046976496
a46	0.115538895	0.06995101	0.0672851	0.067648366	0.06773616	0.06683537	0.08035066	0.067488045	0.068339854	0.084804595	0.109895274	0.06710669	0.06701996
a31	0.05549163	0.078636386	0.06710339	0.05724723	0.054818884	0.05327628	0.07195135	0.05501633	0.06227797	0.13670437	0.20062435	0.05433888	0.05251297
a8	0.10409331	0.07317122	0.07128927	0.07142823	0.07143968	0.07113226	0.077103995	0.07235006	0.0720074	0.08017027	0.093123384	0.07137403	0.071316876
</S>	0.07112692	0.09529478	0.09100084	0.07244655	0.068936475	0.06759062	0.10236535	0.06925567	0.06544338	0.07513676	0.090726316	0.065821566	0.064854756
