 	avete	cucinato	le	verdure	</S>
a20	0.56135356	0.2134231	0.030634677	0.09934992	0.09523877
a31	0.99990237	1.3032996e-05	4.2097436e-05	3.221744e-05	1.0325082e-05
a37	0.99206793	0.0013936632	0.0021767623	0.0039101313	0.00045152343
a10	0.87147576	0.0023248296	0.014919732	0.030038068	0.08124159
a20	0.94288826	0.002140936	0.05106837	0.00062597514	0.0032765458
a28	0.94858605	0.0035139648	0.033030093	0.006732649	0.00813725
a20	0.48418105	0.023999657	0.11968057	0.2618645	0.11027426
a33	0.3309858	0.110040955	0.11094612	0.17198983	0.2760373
a8	0.47253716	0.0922219	0.093435965	0.20494615	0.13685885
</S>	0.55389285	0.07464365	0.07433605	0.19071397	0.10641346
