 	devo	comprare	il	pane	ogni	giorno	</S>
a31	0.1890592	0.033941086	0.004395569	0.022874147	0.26417732	0.3458638	0.13968883
a35	0.025105702	0.00013519467	0.11568977	0.03756058	0.01199234	0.060266957	0.74924946
a20	0.7847048	3.599401e-06	0.015565633	0.0032629294	0.019166326	0.01321194	0.16408476
a31	0.43120104	2.9388404e-05	0.032772407	0.0015276473	0.012537609	0.027717521	0.4942144
a20	0.92604417	8.602288e-06	0.008296593	0.00091478194	0.006374047	0.01805314	0.040308587
a31	0.46986285	0.0008961	0.014790581	0.0076705157	0.049675588	0.028097825	0.42900658
a20	0.84550774	6.297257e-05	0.06383417	0.001606332	0.021076249	0.018013215	0.049899254
a13	0.13474497	0.0053780917	0.19758742	0.041157607	0.015846515	0.05247057	0.55281484
a24	0.07864951	0.0005928437	0.0076154186	0.006320139	0.026806887	0.08372716	0.7962881
a46	0.03048871	0.0141887395	0.27918965	0.005825713	0.020232763	0.1439175	0.50615686
</S>	0.024377575	0.007693279	0.060070626	0.0036264174	0.025309727	0.2393802	0.6395421
