 	il	cibo	vuole	mangiato	appena	lo	cucini	che	è	più	saporito	</S>
a8	0.16018553	0.57834303	0.1326261	0.0044724015	0.00016660574	0.0031051233	0.0014396219	0.005757933	0.0053043654	0.008194576	0.07999517	0.020409558
a3	0.027441464	0.75707066	0.20544988	6.244639e-05	2.0072189e-06	0.007312544	7.2815824e-06	9.8908466e-05	1.4695725e-05	0.0005600461	7.200412e-05	0.0019080269
a31	0.048153456	0.104791015	0.20358564	0.003716172	6.460889e-06	0.06905204	0.0001442663	0.00290597	0.00072937796	0.014717038	0.006663409	0.5455352
a7	0.0553216	0.28290534	0.2558089	0.0020647396	8.055154e-06	0.34254506	8.915898e-05	0.0075462614	0.0004691095	0.0046387487	0.0066276006	0.04197542
a20	0.11481208	0.5444316	0.21355045	0.0008333995	1.9778035e-06	0.033747546	4.0616505e-06	0.00018847574	3.475282e-05	0.00025010234	0.00060964224	0.091535844
a24	0.028894274	0.38708147	0.36198604	0.0032338242	0.00013225072	0.12284471	0.00013013135	0.0016554099	0.00038351025	0.0031770475	0.001513232	0.08896809
a31	0.0032334458	0.042583115	0.12370649	0.005768706	0.0006993657	0.52471596	0.00070403196	0.019575505	0.0018165078	0.037727453	0.0045905453	0.23487885
a20	0.07673416	0.32862738	0.4271472	8.1425685e-05	1.0264346e-05	0.038835023	8.981803e-05	0.0054536704	0.0006479727	0.050212946	0.030500803	0.04165929
a31	0.007197048	0.073003635	0.3476301	0.002496506	0.0004968075	0.23403732	0.0038942266	0.01611405	0.0063600764	0.13513017	0.014272909	0.15936717
a28	0.048026204	0.13638507	0.5682511	0.00013799252	2.563573e-05	0.05892936	0.0005610843	0.030425005	0.0039746887	0.09511764	0.035069663	0.023096576
a31	0.012925408	0.060582627	0.18852338	0.006846836	0.0027513064	0.09537696	0.023015415	0.1281478	0.11894012	0.16315961	0.16125445	0.03847606
a3	0.11520926	0.12144478	0.41599858	0.00059609074	0.00047613686	0.10760355	0.003005916	0.06594116	0.021784276	0.07491635	0.056046434	0.01697746
a31	0.006028721	0.027102984	0.09898612	0.008905539	0.007855244	0.037181016	0.035932135	0.21169685	0.28894717	0.053654447	0.2149699	0.008739923
a35	0.0664947	0.12711698	0.24822068	0.004379465	0.007789094	0.09793561	0.019265475	0.108450346	0.16966486	0.051714074	0.08944411	0.009524594
a31	0.0044351756	0.009259016	0.019886559	0.0077206455	0.007375316	0.016524691	0.05554774	0.2810512	0.41121015	0.04470765	0.13691097	0.0053709457
a20	0.053378418	0.14448586	0.14901094	0.019631093	0.03125507	0.04377209	0.038243562	0.072792985	0.19422351	0.040359907	0.18850838	0.02433827
a0	0.010141486	0.013875839	0.024173392	0.016740013	0.012777685	0.011436968	0.038178198	0.16594897	0.5285237	0.021443006	0.14724743	0.009513334
a31	0.065592095	0.08775435	0.09808133	0.06869104	0.06484833	0.061953582	0.07329591	0.09115753	0.1546675	0.0643411	0.10883774	0.060779512
a38	0.15917893	0.083437	0.082293354	0.06357004	0.062359985	0.064953424	0.064264804	0.072259136	0.08092254	0.06558496	0.13680477	0.06437105
a8	0.06595605	0.0674154	0.07439509	0.07052082	0.06373639	0.0649174	0.0706044	0.09192668	0.11947336	0.06738339	0.17909676	0.06457421
a31	0.073103726	0.076119296	0.087493196	0.08173951	0.07048402	0.071901895	0.07872695	0.09517354	0.11687826	0.07238694	0.10428115	0.07171152
a46	0.15097503	0.085540816	0.08430623	0.074317865	0.07328215	0.07411883	0.07377596	0.07502214	0.07608781	0.07402502	0.08441871	0.0741293
a31	0.070446655	0.07120761	0.07664902	0.07448544	0.06920595	0.07019998	0.07433358	0.089753926	0.10732022	0.072072	0.15437701	0.06994858
</S>	0.12565194	0.09649811	0.09504337	0.07498299	0.074241124	0.07504208	0.0745984	0.07552325	0.07632056	0.07484454	0.08234548	0.074908085
