 	è	facile	che	stanno	ancora	svegli	</S>
a31	0.03845962	0.9425575	0.00028120948	0.00051298103	0.0031184233	0.004998743	0.010071618
a39	0.00068388105	0.88614976	0.00644242	0.037728924	0.025892187	0.005089453	0.038013328
a31	0.012687327	0.32967606	0.0811831	0.34923518	0.084468246	0.06255893	0.08019121
a0	0.007207443	0.7768158	0.01739754	0.135844	0.032073032	0.0069895247	0.023672694
a31	0.0001702484	0.031876616	0.059562363	0.5442193	0.099928856	0.059627436	0.20461515
a13	0.0013194074	0.94317406	0.0028120498	0.016369341	0.024093017	0.003900062	0.008332115
a31	0.00019198809	0.1442192	0.009774319	0.20640685	0.14931905	0.14389527	0.34619328
a37	0.0005658984	0.15180609	0.007628213	0.18506081	0.24437326	0.09046102	0.3201047
a31	0.0011506645	0.8041829	0.0047181966	0.007814175	0.026797991	0.10036017	0.054975845
a11	0.0016085446	0.7630108	0.0050249114	0.04967073	0.02889586	0.100338496	0.05145077
a39	0.0012965713	0.9625744	0.0067047514	0.004827133	0.0071010515	0.012786294	0.004709803
a0	0.0043348717	0.9545695	0.0068395757	0.003781274	0.008930227	0.012600797	0.008943812
a41	0.0065527824	0.94648206	0.022586467	0.009760266	0.0074562426	0.0038568876	0.003305338
a0	0.0065471167	0.93608975	0.030845815	0.011453525	0.007742899	0.0036528572	0.0036680424
a20	0.022228783	0.7929433	0.08541862	0.04294299	0.02837395	0.013784801	0.014307704
a31	0.02302086	0.5939695	0.20467691	0.08456315	0.049667	0.022713678	0.021388829
a30	0.05394485	0.28641328	0.18341151	0.24457468	0.11067159	0.06671433	0.054269724
a41	0.039025117	0.37694535	0.20727319	0.19156843	0.08928186	0.053219568	0.042686444
a31	0.10055953	0.24802238	0.15485331	0.18014283	0.11178477	0.10448502	0.1001522
</S>	0.15583143	0.1809242	0.13325155	0.15260881	0.12569407	0.12721598	0.12447398
