 	la	casa	la	costruirono	i	muratori	</S>
a31	0.578848	0.0025008998	0.000612095	0.018358998	0.016916426	0.2616014	0.12116223
a17	0.0015124806	0.06349225	8.548042e-05	0.3258677	0.020950664	0.15457867	0.43351275
a39	0.0007143294	0.0024231225	4.2244346e-06	0.06485649	0.000978833	0.050901167	0.88012177
a3	5.288376e-05	0.007089524	3.8141543e-06	0.062159747	7.774625e-05	0.030705307	0.8999109
a35	0.0031647603	0.0056616846	0.0005749178	0.1088883	0.0649063	0.17834133	0.63846266
a31	0.0064807	0.007507677	0.0018819559	0.056600407	0.02946298	0.25139776	0.64666855
a24	0.015336485	0.011964061	0.0037145878	0.08488407	0.028851062	0.21038704	0.6448628
a31	0.0047744676	0.019253073	0.006874774	0.002829415	0.028796634	0.34348068	0.593991
a39	0.00659948	0.0026575304	0.001131146	0.048910916	0.010685241	0.35384792	0.57616776
a31	0.010471805	0.14924349	0.033316225	0.009767947	0.048888665	0.31062862	0.43768322
a24	0.02955953	0.01105071	0.005247708	0.1239457	0.038190763	0.4498412	0.34216434
a31	0.020856863	0.2802464	0.04888295	0.011273602	0.03910908	0.25839186	0.34123927
a28	0.060622215	0.029369498	0.020188998	0.19859068	0.090540715	0.41172695	0.18896094
a45	0.02266609	0.30430725	0.05345801	0.018095504	0.04313254	0.2613155	0.29702505
a31	0.06051028	0.25240862	0.08749803	0.024091648	0.0637937	0.2882091	0.22348861
a20	0.29562306	0.10592359	0.10427046	0.14106527	0.10658569	0.12377772	0.12275428
a31	0.1298331	0.14864103	0.13464248	0.1277883	0.1302831	0.15534425	0.17346768
a8	0.24841426	0.11974281	0.1186796	0.13197209	0.12242845	0.13066839	0.12809435
a31	0.13374728	0.15075777	0.1386453	0.12900753	0.1336198	0.14829032	0.16593195
a20	0.3155275	0.11231977	0.11120999	0.11569635	0.112678535	0.115641855	0.11692603
a18	0.14049664	0.14535794	0.14197989	0.13980696	0.14025351	0.14414315	0.14796188
a31	0.1415254	0.14472084	0.14247769	0.14066046	0.14150865	0.14430049	0.14480643
a11	0.2652436	0.12145544	0.121102676	0.12460061	0.12185339	0.12263541	0.12310881
a27	0.1422596	0.14363787	0.14266829	0.14210069	0.14213024	0.14326929	0.14393404
a31	0.14230563	0.14374737	0.14275174	0.14203501	0.14222693	0.1433583	0.14357501
a0	0.17372121	0.13698356	0.13673115	0.13953753	0.13715324	0.1380224	0.13785087
a31	0.14218365	0.14357075	0.14261223	0.14212482	0.14205354	0.1432641	0.14419097
a18	0.15858714	0.13954164	0.13923855	0.14116363	0.13988487	0.14102557	0.14055859
a31	0.14226387	0.1438393	0.14279535	0.14229345	0.14205834	0.14294577	0.14380391
a46	0.15413424	0.14036144	0.13994388	0.14143047	0.1407048	0.14197508	0.14145017
a14	0.1424521	0.14350504	0.1428311	0.14295238	0.14230926	0.14274503	0.14320509
a8	0.1426041	0.14302249	0.14263973	0.14255188	0.14276575	0.14344266	0.1429734
a31	0.1424785	0.14309317	0.1424535	0.1421636	0.14220808	0.14331032	0.14429279
</S>	0.17474176	0.1372333	0.13705413	0.13804004	0.1373205	0.13769503	0.13791528
