 	il	cibo	vuole	mangiato	appena	lo	cucini	</S>
a8	0.2573826	0.5655571	0.085329294	0.019646728	0.00078538957	0.018209632	0.027268719	0.025820555
a31	0.21842034	0.67518175	0.10219851	2.0740401e-05	1.0207585e-06	0.0029803768	5.2715102e-05	0.0011445389
a39	0.7402379	0.1257468	0.07559223	0.0047959224	3.2937944e-05	0.051578924	7.469775e-05	0.0019407201
a21	0.047444597	0.57554936	0.36513004	0.0010913344	2.124041e-06	0.001440786	0.000155067	0.009186737
a31	0.032968637	0.7010614	0.20270844	0.0007464973	1.3655993e-05	0.0004727081	0.0016031408	0.060425527
a37	0.0010605725	0.93508214	0.06350467	4.2239033e-05	4.6689377e-07	6.167638e-05	6.10846e-06	0.0002421734
a31	0.33007887	0.24757013	0.0715248	0.0052866815	0.0006101072	0.0148203615	0.0151050165	0.31500402
a41	0.0779158	0.37130094	0.53718644	2.4196013e-05	5.35417e-06	0.0055502877	0.0007759094	0.007241018
a10	0.015038207	0.36964718	0.25157747	0.0021592728	0.0015531937	0.042580325	0.0061553507	0.31128898
a31	0.122164614	0.28520107	0.106773384	0.010211708	0.0077606607	0.03449533	0.021150537	0.41224265
a46	0.1449218	0.20363979	0.61844236	0.0003330659	0.0006147521	0.0068845726	0.0067665093	0.018397069
a20	0.056944422	0.16295484	0.32911128	0.038721558	0.038076766	0.047350075	0.19885606	0.127985
a13	0.14116059	0.31128705	0.22886811	0.019214699	0.03505083	0.035751965	0.055546153	0.17312057
a31	0.060241945	0.23590198	0.36226404	0.05492724	0.06780048	0.024600944	0.11734933	0.07691407
a39	0.2773714	0.24409916	0.22282061	0.035451364	0.05416607	0.040783104	0.06444587	0.06086246
a16	0.056659225	0.15243582	0.3453695	0.070686445	0.11751814	0.040478006	0.1404251	0.076427795
a13	0.16416697	0.22776681	0.16515881	0.111988455	0.036310066	0.030354112	0.1400084	0.12424633
a31	0.0839456	0.18548565	0.20265001	0.11650092	0.066692546	0.06319901	0.1699063	0.111619994
a37	0.2695586	0.14460088	0.118469745	0.092594706	0.09129696	0.092294596	0.09617387	0.09501063
a31	0.10667376	0.13601714	0.16810073	0.115446165	0.12059027	0.09903511	0.14031954	0.113817304
a8	0.1539834	0.14451861	0.12668937	0.11430422	0.11495007	0.11454604	0.11551008	0.11549818
</S>	0.12180732	0.13567118	0.14746982	0.11915644	0.10756144	0.10826538	0.14011408	0.119954325
